"logFC","AveExpr","t","pvalue","adj.pvalue","B","contrast","protein","organism","label","TlogFC"
"sp|Q01855|RS15_YEAST1",0.52116729770929,16.1869420332642,1.31203303549854,0.24137240362156,0.541676647209065,-6.53958825436223,"conditionD-conditionB","sp|Q01855|RS15_YEAST","YEAST","1","0.584962500721156"
"sp|P31146|COR1A_HUMAN2",0.440962983401384,9.78975441982445,1.3119870286419,0.241419756029347,0.665169101482366,-5.52861540943996,"conditionD-conditionC","sp|P31146|COR1A_HUMAN","HUMAN","0","0"
"sp|Q9NX58|LYAR_HUMAN1",-0.0839706119807886,15.1222595103352,-1.31162653152099,0.241500421113781,0.541676647209065,-6.54006625964432,"conditionD-conditionB","sp|Q9NX58|LYAR_HUMAN","HUMAN","0","0"
"sp|P09001|RM03_HUMAN1",-0.0666022505270032,15.4827951509083,-1.31161181050516,0.241505058255213,0.541676647209065,-6.54008356853415,"conditionD-conditionB","sp|P09001|RM03_HUMAN","HUMAN","0","0"
"sp|P38821|DNPEP_YEAST",0.2768378669223,12.3608596676229,1.31154921249941,0.241521769624971,0.66172712656693,-6.1633041110627,"conditionC-conditionB","sp|P38821|DNPEP_YEAST","YEAST","1","0.321928094887362"
"sp|Q15003|CND2_HUMAN",-0.120833172221381,15.5750370228979,-1.31134643772601,0.241585657178053,0.66172712656693,-6.16354126195089,"conditionC-conditionB","sp|Q15003|CND2_HUMAN","HUMAN","0","0"
"sp|Q96B45|BORC7_HUMAN",0.124648161182607,11.4971915329443,1.31128477338339,0.241605088585488,0.66172712656693,-6.16361337637495,"conditionC-conditionB","sp|Q96B45|BORC7_HUMAN","HUMAN","0","0"
"sp|Q8N5G0|SIM20_HUMAN2",-0.0755631087431698,13.2024583484723,-1.31067894510192,0.241831924197996,0.66602558428053,-5.53010431573131,"conditionD-conditionC","sp|Q8N5G0|SIM20_HUMAN","HUMAN","0","0"
"sp|Q96CU9|FXRD1_HUMAN1",-0.223936685615206,11.8347119993651,-1.30987539213175,0.24205259853619,0.542522328342448,-6.54212452638465,"conditionD-conditionB","sp|Q96CU9|FXRD1_HUMAN","HUMAN","0","0"
"sp|P48740|MASP1_HUMAN",0.151418659496503,12.758057956692,1.30972464467517,0.242097180802065,0.66172712656693,-6.16543730776401,"conditionC-conditionB","sp|P48740|MASP1_HUMAN","HUMAN","0","0"
"sp|Q9H4A5|GLP3L_HUMAN",-0.194379448506227,13.3159889017154,-1.30965870006905,0.242118000869992,0.66172712656693,-6.16551437802946,"conditionC-conditionB","sp|Q9H4A5|GLP3L_HUMAN","HUMAN","0","0"
"sp|Q09028|RBBP4_HUMAN1",-0.0870376472225907,16.5560870389769,-1.30962212732347,0.242132553710529,0.542522328342448,-6.5424220913774,"conditionD-conditionB","sp|Q09028|RBBP4_HUMAN","HUMAN","0","0"
"sp|P50990|TCPQ_HUMAN2",-0.0474813139060615,20.1920812041633,-1.30968671526162,0.242144993896099,0.666516818128071,-5.53123320282397,"conditionD-conditionC","sp|P50990|TCPQ_HUMAN","HUMAN","0","0"
"sp|P04083|ANXA1_HUMAN1",-0.0493163186574925,20.3987333602013,-1.30929019864845,0.242237379099111,0.542522328342448,-6.54281203417811,"conditionD-conditionB","sp|P04083|ANXA1_HUMAN","HUMAN","0","0"
"sp|Q7L523|RRAGA_HUMAN",-0.0784186924552071,13.3713514181228,-1.30920391270461,0.242261630722792,0.66172712656693,-6.16604583844217,"conditionC-conditionB","sp|Q7L523|RRAGA_HUMAN","HUMAN","0","0"
"sp|O75083|WDR1_HUMAN1",-0.0673484015890651,17.8038189086239,-1.30919085155442,0.242268761588952,0.542522328342448,-6.54292873497119,"conditionD-conditionB","sp|O75083|WDR1_HUMAN","HUMAN","0","0"
"sp|P62891|RL39_HUMAN2",-1.71301746694988,13.1343143619206,-1.30926928288104,0.242276812337218,0.666516818128071,-5.53170799710045,"conditionD-conditionC","sp|P62891|RL39_HUMAN","HUMAN","0","0"
"sp|Q9H0U3|MAGT1_HUMAN",0.0671979426036096,15.3122764057766,1.30910761599766,0.242292052808129,0.66172712656693,-6.16615835754892,"conditionC-conditionB","sp|Q9H0U3|MAGT1_HUMAN","HUMAN","0","0"
"sp|P01119|RAS1_YEAST",0.0727744722306269,13.6870172839762,1.30910231525815,0.242293727519778,0.66172712656693,-6.16616455113971,"conditionC-conditionB","sp|P01119|RAS1_YEAST","YEAST","1","0.321928094887362"
"sp|Q96EK5|KBP_HUMAN1",-0.079187314400933,14.9800694338646,-1.30907398139996,0.242305684101991,0.542522328342448,-6.54306601376458,"conditionD-conditionB","sp|Q96EK5|KBP_HUMAN","HUMAN","0","0"
"sp|Q14011|CIRBP_HUMAN2",0.0846788912620067,15.1448782387192,1.30915013209462,0.242314450156083,0.666516818128071,-5.53184350697948,"conditionD-conditionC","sp|Q14011|CIRBP_HUMAN","HUMAN","0","0"
"sp|O60313|OPA1_HUMAN",0.0633915430762855,16.5645055185686,1.30889865955262,0.242358078283122,0.66172712656693,-6.16640250049598,"conditionC-conditionB","sp|O60313|OPA1_HUMAN","HUMAN","0","0"
"sp|Q14643|ITPR1_HUMAN1",-0.0882850112431939,15.4258434710802,-1.30884748332561,0.242377255604163,0.542522328342448,-6.54333204613205,"conditionD-conditionB","sp|Q14643|ITPR1_HUMAN","HUMAN","0","0"
"sp|P21281|VATB2_HUMAN2",-0.054418862291838,16.005360112666,-1.30840750249665,0.242549154214888,0.666883370894467,-5.53268795611297,"conditionD-conditionC","sp|P21281|VATB2_HUMAN","HUMAN","0","0"
"sp|Q9HD33|RM47_HUMAN",-0.0562632121607756,15.7970107036389,-1.30817285106624,0.242587543735022,0.66172712656693,-6.16725037089428,"conditionC-conditionB","sp|Q9HD33|RM47_HUMAN","HUMAN","0","0"
"sp|Q9H4F8|SMOC1_HUMAN1",-0.18984395460758,11.8193465728458,-1.30805603753203,0.242627496105339,0.542897603606705,-6.54426144583345,"conditionD-conditionB","sp|Q9H4F8|SMOC1_HUMAN","HUMAN","0","0"
"sp|Q93034|CUL5_HUMAN",-0.164365825801148,12.3581122112069,-1.30771125212202,0.242733581180197,0.66172712656693,-6.16778947083014,"conditionC-conditionB","sp|Q93034|CUL5_HUMAN","HUMAN","0","0"
"sp|Q92900|RENT1_HUMAN",0.0545904101491494,17.9041424935538,1.30733061173776,0.242854065347531,0.66172712656693,-6.1682339447036,"conditionC-conditionB","sp|Q92900|RENT1_HUMAN","HUMAN","0","0"
"sp|Q96F86|EDC3_HUMAN",0.0985150415157499,14.654852902915,1.30728389540165,0.242868856203983,0.66172712656693,-6.16828849071991,"conditionC-conditionB","sp|Q96F86|EDC3_HUMAN","HUMAN","0","0"
"sp|P12270|TPR_HUMAN2",-0.0553111314247445,18.5880129145128,-1.30733771936039,0.242887614992307,0.667371517080327,-5.53390398441714,"conditionD-conditionC","sp|P12270|TPR_HUMAN","HUMAN","0","0"
"sp|P46926|GNPI1_HUMAN",0.0578537539642312,16.1406605861459,1.30708237678472,0.242932668340135,0.66172712656693,-6.16852377227023,"conditionC-conditionB","sp|P46926|GNPI1_HUMAN","HUMAN","0","0"
"sp|P02545|LMNA_HUMAN",-0.0683349427457571,21.2468134780161,-1.30659446240022,0.24308723230441,0.66172712656693,-6.16909335446289,"conditionC-conditionB","sp|P02545|LMNA_HUMAN","HUMAN","0","0"
"sp|O75717|WDHD1_HUMAN2",0.0494001111235463,16.0916191647872,1.30657218391953,0.243130079308203,0.667371517080327,-5.53477386119958,"conditionD-conditionC","sp|O75717|WDHD1_HUMAN","HUMAN","0","0"
"sp|Q03188|CENPC_HUMAN",-0.124613777177789,12.0920040347026,-1.3064001005088,0.243148828004601,0.66172712656693,-6.16932021793177,"conditionC-conditionB","sp|Q03188|CENPC_HUMAN","HUMAN","0","0"
"sp|P48200|IREB2_HUMAN1",-0.244529432865415,12.4493489141229,-1.30639357563564,0.243153897019301,0.543734078490989,-6.5462127235958,"conditionD-conditionB","sp|P48200|IREB2_HUMAN","HUMAN","0","0"
"sp|P49427|UB2R1_HUMAN2",-0.22785231108713,11.4903031303836,-1.30647756498414,0.24316006270023,0.667371517080327,-5.5348813584927,"conditionD-conditionC","sp|P49427|UB2R1_HUMAN","HUMAN","0","0"
"sp|Q9C0D5|TANC1_HUMAN1",-0.231780153092634,11.2046693906258,-1.3063530358944,0.243166746389338,0.543734078490989,-6.54626028992571,"conditionD-conditionB","sp|Q9C0D5|TANC1_HUMAN","HUMAN","0","0"
"sp|Q96B54|ZN428_HUMAN2",0.382283117631436,10.5534200001599,1.30625698699345,0.243229973707339,0.667371517080327,-5.5351319433895,"conditionD-conditionC","sp|Q96B54|ZN428_HUMAN","HUMAN","0","0"
"sp|Q68DH5|LMBD2_HUMAN2",0.308100363112178,10.7744725733147,1.30624340283674,0.243234279726873,0.667371517080327,-5.53514737479619,"conditionD-conditionC","sp|Q68DH5|LMBD2_HUMAN","HUMAN","0","0"
"sp|P62070|RRAS2_HUMAN",0.175004195577776,12.0613198541603,1.30608143787235,0.243249846696344,0.66172712656693,-6.16969212973222,"conditionC-conditionB","sp|P62070|RRAS2_HUMAN","HUMAN","0","0"
"sp|Q8TEM1|PO210_HUMAN",-0.0596683353684675,17.651711397387,-1.30595904964681,0.243288654861727,0.66172712656693,-6.16983495664877,"conditionC-conditionB","sp|Q8TEM1|PO210_HUMAN","HUMAN","0","0"
"sp|Q96FK6|WDR89_HUMAN2",-0.154517225640998,13.5175376781656,-1.3058390003552,0.243362502185234,0.667444759852202,-5.53560673264725,"conditionD-conditionC","sp|Q96FK6|WDR89_HUMAN","HUMAN","0","0"
"sp|Q9Y312|AAR2_HUMAN1",-0.0787623575399863,12.1287269106914,-1.30568363964864,0.243379005258231,0.544010610042717,-6.5470455976336,"conditionD-conditionB","sp|Q9Y312|AAR2_HUMAN","HUMAN","0","0"
"sp|P42766|RL35_HUMAN",-0.0716539324329837,18.5521428127055,-1.30546654755463,0.243444879279033,0.66172712656693,-6.17040963514876,"conditionC-conditionB","sp|P42766|RL35_HUMAN","HUMAN","0","0"
"sp|Q13416|ORC2_HUMAN",0.134461819987727,12.9059048882621,1.30545829556187,0.243447497629647,0.66172712656693,-6.17041926306,"conditionC-conditionB","sp|Q13416|ORC2_HUMAN","HUMAN","0","0"
"sp|P23368|MAOM_HUMAN1",0.0798654299558557,15.5193246627557,1.30544120716032,0.243455919492801,0.544010610042717,-6.54732995705304,"conditionD-conditionB","sp|P23368|MAOM_HUMAN","HUMAN","0","0"
"sp|P08670|VIME_HUMAN",-0.0506899531852163,21.5417909203636,-1.30540116345337,0.243465626299686,0.66172712656693,-6.17048592037154,"conditionC-conditionB","sp|P08670|VIME_HUMAN","HUMAN","0","0"
"sp|P00352|AL1A1_HUMAN",-0.464632570894409,10.068481161147,-1.30535444643083,0.243480451051065,0.66172712656693,-6.17054042503282,"conditionC-conditionB","sp|P00352|AL1A1_HUMAN","HUMAN","0","0"
"sp|O00160|MYO1F_HUMAN1",0.119076544622407,12.9061541247023,1.30491969935514,0.243621447763646,0.544195513964732,-6.54794156160439,"conditionD-conditionB","sp|O00160|MYO1F_HUMAN","HUMAN","0","0"
"sp|Q8NCW5|NNRE_HUMAN",0.100617397111193,16.2152568206447,1.30475507441689,0.243670722675535,0.66172712656693,-6.17123962051303,"conditionC-conditionB","sp|Q8NCW5|NNRE_HUMAN","HUMAN","0","0"
"sp|P20073|ANXA7_HUMAN",-0.0601100816765801,17.6701388012225,-1.30471682133674,0.243682870739762,0.66172712656693,-6.17128423880453,"conditionC-conditionB","sp|P20073|ANXA7_HUMAN","HUMAN","0","0"
"sp|Q9GZS1|RPA49_HUMAN",-0.107349120992941,13.9252551400349,-1.30459188709837,0.24372255002898,0.66172712656693,-6.17142995699084,"conditionC-conditionB","sp|Q9GZS1|RPA49_HUMAN","HUMAN","0","0"
"sp|Q15434|RBMS2_HUMAN1",0.097884664142164,13.9821583053245,1.30430346612841,0.243817173312977,0.544447723287878,-6.54866409060412,"conditionD-conditionB","sp|Q15434|RBMS2_HUMAN","HUMAN","0","0"
"sp|O00635|TRI38_HUMAN2",-0.335895004550757,9.08072858715654,-1.30420729270009,0.243880482953958,0.668565818895047,-5.53745943870709,"conditionD-conditionC","sp|O00635|TRI38_HUMAN","HUMAN","0","0"
"sp|Q02948|BECN1_YEAST",0.0989221892930523,12.8756930731031,1.30385258109002,0.243957474194816,0.66172712656693,-6.17229210345359,"conditionC-conditionB","sp|Q02948|BECN1_YEAST","YEAST","1","0.321928094887362"
"sp|Q9H000|MKRN2_HUMAN2",-0.113867601049664,12.0651346985204,-1.303907386547,0.243975795624933,0.668565818895047,-5.53779983515297,"conditionD-conditionC","sp|Q9H000|MKRN2_HUMAN","HUMAN","0","0"
"sp|Q92547|TOPB1_HUMAN1",0.145230517157991,11.7150955230062,1.30328522845299,0.244140893344116,0.544985478045575,-6.5498575726333,"conditionD-conditionB","sp|Q92547|TOPB1_HUMAN","HUMAN","0","0"
"sp|P51809|VAMP7_HUMAN2",-0.162292480294752,14.2180531629766,-1.30308067334966,0.244238706284344,0.668565818895047,-5.53873795513611,"conditionD-conditionC","sp|P51809|VAMP7_HUMAN","HUMAN","0","0"
"sp|P32322|P5CR1_HUMAN",0.0923122930192513,15.9228682777748,1.30287838532354,0.244267350118201,0.66172712656693,-6.17342777633055,"conditionC-conditionB","sp|P32322|P5CR1_HUMAN","HUMAN","0","0"
"sp|P62910|RL32_HUMAN2",-0.0853292829157724,17.8944956825554,-1.30295712734927,0.244278018263691,0.668565818895047,-5.53887812384158,"conditionD-conditionC","sp|P62910|RL32_HUMAN","HUMAN","0","0"
"sp|Q13523|PRP4B_HUMAN2",-0.0878362710967551,15.4292917192297,-1.30295167563147,0.244279753116201,0.668565818895047,-5.53888430891298,"conditionD-conditionC","sp|Q13523|PRP4B_HUMAN","HUMAN","0","0"
"sp|Q14677|EPN4_HUMAN1",-0.0760616983542093,16.2425901484984,-1.3027706076155,0.244304650258048,0.545165909978413,-6.55046057550155,"conditionD-conditionB","sp|Q14677|EPN4_HUMAN","HUMAN","0","0"
"sp|O60828|PQBP1_HUMAN2",0.055746138838753,15.3131793591965,1.30251064164179,0.244420136390728,0.668671650700228,-5.53938462590143,"conditionD-conditionC","sp|O60828|PQBP1_HUMAN","HUMAN","0","0"
"sp|Q9Y5R8|TPPC1_HUMAN1",0.122513730833594,13.3527749357054,1.30194966955659,0.244566085429973,0.545364009784959,-6.55142224283598,"conditionD-conditionB","sp|Q9Y5R8|TPPC1_HUMAN","HUMAN","0","0"
"sp|Q9BTE3|MCMBP_HUMAN2",0.0615243272098738,16.3427123475731,1.30200877050262,0.244579973082916,0.668830591949703,-5.53995385195564,"conditionD-conditionC","sp|Q9BTE3|MCMBP_HUMAN","HUMAN","0","0"
"sp|P12630|BAR1_YEAST1",0.545653718594956,10.9975795659633,1.3019037236459,0.24458072478639,0.545364009784959,-6.55147605556053,"conditionD-conditionB","sp|P12630|BAR1_YEAST","YEAST","1","0.584962500721156"
"sp|Q10469|MGAT2_HUMAN1",0.131578181575046,14.052556817812,1.30130954968794,0.244770112708066,0.545364009784959,-6.55217187298394,"conditionD-conditionB","sp|Q10469|MGAT2_HUMAN","HUMAN","0","0"
"sp|Q96EK9|KTI12_HUMAN2",0.271189345651718,10.0289408840743,1.30140174050491,0.244773427090107,0.669081293010547,-5.54064219950738,"conditionD-conditionC","sp|Q96EK9|KTI12_HUMAN","HUMAN","0","0"
"sp|P53297|PBP1_YEAST1",1.00647384899053,11.4914443274848,1.30125928350526,0.244786140702595,0.545364009784959,-6.55223073034064,"conditionD-conditionB","sp|P53297|PBP1_YEAST","YEAST","1","0.584962500721156"
"sp|Q03103|ERO1_YEAST",0.16487292793863,11.6407697866058,1.30117739789543,0.244809259230814,0.66172712656693,-6.17540963993979,"conditionC-conditionB","sp|Q03103|ERO1_YEAST","YEAST","1","0.321928094887362"
"sp|P53297|PBP1_YEAST",0.992559432107171,11.4844871190431,1.30098691565752,0.24487001156724,0.66172712656693,-6.17563149081264,"conditionC-conditionB","sp|P53297|PBP1_YEAST","YEAST","1","0.321928094887362"
"sp|Q9NPF5|DMAP1_HUMAN1",-0.10822157265661,13.1290866421613,-1.30089393074162,0.244902666433822,0.545364009784959,-6.55265849073147,"conditionD-conditionB","sp|Q9NPF5|DMAP1_HUMAN","HUMAN","0","0"
"sp|O60271|JIP4_HUMAN2",-0.115273985177252,15.2933481884105,-1.30082148193908,0.244958478503396,0.66930882696647,-5.54130003519491,"conditionD-conditionC","sp|O60271|JIP4_HUMAN","HUMAN","0","0"
"sp|Q9BPX6|MICU1_HUMAN1",-0.663175425844463,10.0819548252444,-1.30071681663165,0.244959173289689,0.545364009784959,-6.55286583567193,"conditionD-conditionB","sp|Q9BPX6|MICU1_HUMAN","HUMAN","0","0"
"sp|P07919|QCR6_HUMAN",-0.145583866347394,14.8057294106679,-1.3006977840988,0.244962253095807,0.66172712656693,-6.17596820390862,"conditionC-conditionB","sp|P07919|QCR6_HUMAN","HUMAN","0","0"
"sp|O60271|JIP4_HUMAN",0.138334810745631,15.2818177756263,1.30067201277129,0.244970476434953,0.66172712656693,-6.17599821443543,"conditionC-conditionB","sp|O60271|JIP4_HUMAN","HUMAN","0","0"
"sp|P17076|RL8A_YEAST",0.181567940312037,13.3987496692565,1.30055722744299,0.245007106162306,0.66172712656693,-6.17613187732676,"conditionC-conditionB","sp|P17076|RL8A_YEAST","YEAST","1","0.321928094887362"
"sp|Q13769|THOC5_HUMAN",0.088707135051969,14.804002483751,1.30038167393495,0.245063137495685,0.66172712656693,-6.17633629029738,"conditionC-conditionB","sp|Q13769|THOC5_HUMAN","HUMAN","0","0"
"sp|O00767|SCD_HUMAN1",0.196989947763882,14.7038623911687,1.30034693189398,0.245077220052248,0.545364009784959,-6.55329880624166,"conditionD-conditionB","sp|O00767|SCD_HUMAN","HUMAN","0","0"
"sp|Q8NBP7|PCSK9_HUMAN",0.237939168172753,11.6581053824183,1.30033285074382,0.245078722427245,0.66172712656693,-6.17639313701101,"conditionC-conditionB","sp|Q8NBP7|PCSK9_HUMAN","HUMAN","0","0"
"sp|Q8IWE2|NXP20_HUMAN1",-0.257527336332721,9.1094878396133,-1.30027678576252,0.245099612612432,0.545364009784959,-6.5533809088222,"conditionD-conditionB","sp|Q8IWE2|NXP20_HUMAN","HUMAN","0","0"
"sp|P61158|ARP3_HUMAN",-0.0809409682878979,17.9376235650485,-1.30021746776235,0.245115557575452,0.66172712656693,-6.17652747737196,"conditionC-conditionB","sp|P61158|ARP3_HUMAN","HUMAN","0","0"
"sp|Q8WUM4|PDC6I_HUMAN1",-0.0455791529689265,18.6387684086498,-1.29991275721843,0.245215850128048,0.545364009784959,-6.55380694858902,"conditionD-conditionB","sp|Q8WUM4|PDC6I_HUMAN","HUMAN","0","0"
"sp|Q9P2N5|RBM27_HUMAN1",-0.0798801644829794,15.0781486598565,-1.29989036538476,0.245223001661749,0.545364009784959,-6.55383315274569,"conditionD-conditionB","sp|Q9P2N5|RBM27_HUMAN","HUMAN","0","0"
"sp|Q9Y4P3|TBL2_HUMAN",-0.080100004024052,15.2754576670847,-1.29958614141293,0.245317192254148,0.66172712656693,-6.17726241916348,"conditionC-conditionB","sp|Q9Y4P3|TBL2_HUMAN","HUMAN","0","0"
"sp|Q8N9N2|ASCC1_HUMAN",-0.172616965014385,13.1853701564959,-1.29952563697303,0.245336524181496,0.66172712656693,-6.17733284391855,"conditionC-conditionB","sp|Q8N9N2|ASCC1_HUMAN","HUMAN","0","0"
"sp|Q9BUF5|TBB6_HUMAN",-0.0635006179112558,17.2056341723742,-1.2992614245617,0.245420959472995,0.66172712656693,-6.17764035636756,"conditionC-conditionB","sp|Q9BUF5|TBB6_HUMAN","HUMAN","0","0"
"sp|Q9NX01|TXN4B_HUMAN",0.238373481000639,11.3885232560821,1.29926101097507,0.245421091664888,0.66172712656693,-6.17764083770834,"conditionC-conditionB","sp|Q9NX01|TXN4B_HUMAN","HUMAN","0","0"
"sp|Q5T0F9|C2D1B_HUMAN1",-0.133120555497566,12.7443162443007,-1.29884268531044,0.245557821650938,0.545824503527728,-6.55505893832125,"conditionD-conditionB","sp|Q5T0F9|C2D1B_HUMAN","HUMAN","0","0"
"sp|Q9P000|COMD9_HUMAN2",-0.0713209319441237,14.1296765467927,-1.29887860704959,0.245579004496869,0.670525331576873,-5.54350156241058,"conditionD-conditionC","sp|Q9P000|COMD9_HUMAN","HUMAN","0","0"
"sp|P82930|RT34_HUMAN1",-0.0596320919750095,14.731279559912,-1.29872293415701,0.245596118259054,0.545824503527728,-6.55519901380267,"conditionD-conditionB","sp|P82930|RT34_HUMAN","HUMAN","0","0"
"sp|Q13442|HAP28_HUMAN2",-0.0527797272568939,16.2070993785049,-1.29878887846294,0.245607696750397,0.670525331576873,-5.54360319552081,"conditionD-conditionC","sp|Q13442|HAP28_HUMAN","HUMAN","0","0"
"sp|P04066|FUCO_HUMAN",0.626486522129367,10.6027898625313,1.29855842325275,0.245645747810651,0.66172712656693,-6.1784584072939,"conditionC-conditionB","sp|P04066|FUCO_HUMAN","HUMAN","0","0"
"sp|O75352|MPU1_HUMAN1",-0.181419599407498,14.5936933642044,-1.29840190073392,0.245698811846746,0.545868195025519,-6.55557449966737,"conditionD-conditionB","sp|O75352|MPU1_HUMAN","HUMAN","0","0"
"sp|P00505|AATM_HUMAN",-0.0517913934833167,19.8482768494572,-1.29823970776878,0.245747719942305,0.66172712656693,-6.17882920514722,"conditionC-conditionB","sp|P00505|AATM_HUMAN","HUMAN","0","0"
"sp|P15085|CBPA1_HUMAN;sp|P15086|CBPB1_HUMAN",-0.189659539459985,11.6363477560998,-1.29819289287333,0.245762701454283,0.66172712656693,-6.17888366617457,"conditionC-conditionB","sp|P15085|CBPA1_HUMAN;sp|P15086|CBPB1_HUMAN","HUMAN","0","0"
"sp|A8CG34|P121A_HUMAN;sp|Q96HA1|P121C_HUMAN",-1.1856823242698,11.8720306594306,-1.29808959541348,0.245795761201251,0.66172712656693,-6.17900383122013,"conditionC-conditionB","sp|A8CG34|P121A_HUMAN;sp|Q96HA1|P121C_HUMAN","HUMAN","0","0"
"sp|P17649|GABAT_YEAST",0.163516958641308,13.2951550621908,1.29803963989956,0.245811750610155,0.66172712656693,-6.17906194222787,"conditionC-conditionB","sp|P17649|GABAT_YEAST","YEAST","1","0.321928094887362"
"sp|Q6ZRS2|SRCAP_HUMAN",0.112363297276111,14.0751349154705,1.29802549312678,0.24581627878,0.66172712656693,-6.17907839831927,"conditionC-conditionB","sp|Q6ZRS2|SRCAP_HUMAN","HUMAN","0","0"
"sp|P55081|MFAP1_HUMAN2",0.112430402355621,14.1844158089185,1.29793065980867,0.245882279753788,0.670773155982898,-5.54457509345745,"conditionD-conditionC","sp|P55081|MFAP1_HUMAN","HUMAN","0","0"
"sp|Q92766|RREB1_HUMAN1",-0.203918064823005,10.0195867916949,-1.29777871631795,0.245898269432158,0.545984257913173,-6.55630324564142,"conditionD-conditionB","sp|Q92766|RREB1_HUMAN","HUMAN","0","0"
"sp|Q9BYK8|HELZ2_HUMAN",0.154505976062222,12.0342549193125,1.29763868946501,0.245940117993369,0.66172712656693,-6.17952830708895,"conditionC-conditionB","sp|Q9BYK8|HELZ2_HUMAN","HUMAN","0","0"
"sp|Q9H3G5|CPVL_HUMAN",0.087890170337646,14.7127397891956,1.29754258019376,0.245970897103624,0.66172712656693,-6.17964008512596,"conditionC-conditionB","sp|Q9H3G5|CPVL_HUMAN","HUMAN","0","0"
"sp|Q96A35|RM24_HUMAN1",-0.0671203547080257,15.520790494994,-1.29740132811707,0.246019128016897,0.545984257913173,-6.55674446958436,"conditionD-conditionB","sp|Q96A35|RM24_HUMAN","HUMAN","0","0"
"sp|P00441|SODC_HUMAN2",-0.0686854730815156,17.297326862921,-1.29744814188893,0.246036780695495,0.670773155982898,-5.54512138002821,"conditionD-conditionC","sp|P00441|SODC_HUMAN","HUMAN","0","0"
"sp|Q05D32|CTSL2_HUMAN1",0.0985868864186763,14.3231948908533,1.2972766099372,0.246059080796731,0.545984257913173,-6.55689026904269,"conditionD-conditionB","sp|Q05D32|CTSL2_HUMAN","HUMAN","0","0"
"sp|Q6PJG6|BRAT1_HUMAN",0.10714434693841,13.3244553712199,1.29709572430355,0.246114048879786,0.66172712656693,-6.18015973479989,"conditionC-conditionB","sp|Q6PJG6|BRAT1_HUMAN","HUMAN","0","0"
"sp|P19338|NUCL_HUMAN",-0.0676299705243899,20.626170874299,-1.2970740439079,0.24612099617788,0.66172712656693,-6.18018494457209,"conditionC-conditionB","sp|P19338|NUCL_HUMAN","HUMAN","0","0"
"sp|Q9HCE7|SMUF1_HUMAN1",-1.5120672402049,12.6993602486601,-1.29702487468857,0.24613974062047,0.545984257913173,-6.55718453276083,"conditionD-conditionB","sp|Q9HCE7|SMUF1_HUMAN","HUMAN","0","0"
"sp|Q04837|SSBP_HUMAN2",-0.062987109856504,17.5940776253222,-1.29702267355296,0.246173087168746,0.670773155982898,-5.54560299050566,"conditionD-conditionC","sp|Q04837|SSBP_HUMAN","HUMAN","0","0"
"sp|Q9HCY8|S10AE_HUMAN",-0.180002705813575,15.5313893658886,-1.29690228230773,0.24617604197102,0.66172712656693,-6.18038465956694,"conditionC-conditionB","sp|Q9HCY8|S10AE_HUMAN","HUMAN","0","0"
"sp|P49736|MCM2_HUMAN1",-0.0586422223608949,18.6476730446611,-1.29676272232983,0.246223763592975,0.545984257913173,-6.55749094122991,"conditionD-conditionB","sp|P49736|MCM2_HUMAN","HUMAN","0","0"
"sp|Q99536|VAT1_HUMAN1",-0.0571998507115197,17.0989381174407,-1.29668286214613,0.246249364878697,0.545984257913173,-6.55758427673439,"conditionD-conditionB","sp|Q99536|VAT1_HUMAN","HUMAN","0","0"
"sp|P61981|1433G_HUMAN2",0.119965749673671,17.5476079689516,1.29670874104778,0.246273704790917,0.670773155982898,-5.54595829530834,"conditionD-conditionC","sp|P61981|1433G_HUMAN","HUMAN","0","0"
"sp|P07902|GALT_HUMAN2",-0.694295379562721,10.9622385271171,-1.29667350581039,0.246285000252512,0.670773155982898,-5.54599817132864,"conditionD-conditionC","sp|P07902|GALT_HUMAN","HUMAN","0","0"
"sp|P50278|SOL1_YEAST2",1.00385775237324,11.5391041420996,1.29659341102041,0.246310678208505,0.670773155982898,-5.54608881320784,"conditionD-conditionC","sp|P50278|SOL1_YEAST","YEAST","1","0.263034405833794"
"sp|P52735|VAV2_HUMAN",-0.0900346010433264,14.074895815838,-1.29618092527295,0.246407342190806,0.66172712656693,-6.18122326133725,"conditionC-conditionB","sp|P52735|VAV2_HUMAN","HUMAN","0","0"
"sp|Q9NXS2|QPCTL_HUMAN1",-0.422412787326182,12.1504379630886,-1.29603547179394,0.246456991531813,0.546199435410404,-6.55834079265758,"conditionD-conditionB","sp|Q9NXS2|QPCTL_HUMAN","HUMAN","0","0"
"sp|Q96AC1|FERM2_HUMAN",-0.0560499348398125,16.8856266517562,-1.29601276292798,0.246461290926499,0.66172712656693,-6.18141872022829,"conditionC-conditionB","sp|Q96AC1|FERM2_HUMAN","HUMAN","0","0"
"sp|Q9UQE7|SMC3_HUMAN",0.0717711940572023,18.0691492109286,1.29587855150814,0.246504355391556,0.66172712656693,-6.18157470756184,"conditionC-conditionB","sp|Q9UQE7|SMC3_HUMAN","HUMAN","0","0"
"sp|P40363|SFGH_YEAST",0.391154552544052,12.0136866506303,1.29585480260584,0.246511976416552,0.66172712656693,-6.18160230885278,"conditionC-conditionB","sp|P40363|SFGH_YEAST","YEAST","1","0.321928094887362"
"sp|O14976|GAK_HUMAN1",-0.0616814124956555,14.6795702129965,-1.29578763470937,0.246536517937311,0.546199435410404,-6.55863035255832,"conditionD-conditionB","sp|O14976|GAK_HUMAN","HUMAN","0","0"
