"logFC","AveExpr","t","pvalue","adj.pvalue","B","contrast","protein","organism","label","TlogFC"
"sp|Q15758|AAAT_HUMAN2",-0.039743947182231,9.87757626305828,-0.774169866676098,0.468001156702606,0.789890285040328,-5.90679656956289,"conditionD-conditionC","sp|Q15758|AAAT_HUMAN","HUMAN","0","0"
"sp|Q8IXM3|RM41_HUMAN1",-0.0386253536345915,8.60646131988879,-0.774357024433791,0.468089275903562,0.635975493414463,-6.78373760037905,"conditionD-conditionB","sp|Q8IXM3|RM41_HUMAN","HUMAN","0","0"
"sp|Q9Y2Z4|SYYM_HUMAN1",-0.0509580600604558,8.13317456653708,-0.774329641079681,0.468104295889911,0.635975493414463,-6.78375992930537,"conditionD-conditionB","sp|Q9Y2Z4|SYYM_HUMAN","HUMAN","0","0"
"sp|P40855|PEX19_HUMAN",-0.0658708160046109,7.22319128899261,-0.773768838968796,0.468164545154644,0.747255737937599,-6.13725844494511,"conditionC-conditionB","sp|P40855|PEX19_HUMAN","HUMAN","0","0"
"sp|P05626|ATPF_YEAST2",0.0791025760451998,7.67046090456444,0.773860900827202,0.468170756564837,0.789890285040328,-5.90703950579982,"conditionD-conditionC","sp|P05626|ATPF_YEAST","YEAST","1","0.263034405833794"
"sp|P00747|PLMN_HUMAN",-0.0609662178769579,9.78047057393527,-0.773691858019034,0.468206818234113,0.747255737937599,-6.1373199406341,"conditionC-conditionB","sp|P00747|PLMN_HUMAN","HUMAN","0","0"
"sp|P51812|KS6A3_HUMAN",-0.0295373464429236,8.84431942935541,-0.773244620084457,0.468452465890042,0.747460691320047,-6.13767711479308,"conditionC-conditionB","sp|P51812|KS6A3_HUMAN","HUMAN","0","0"
"sp|Q8TCZ2|C99L2_HUMAN2",-0.102980500692202,7.17171738135912,-0.773144764892404,0.468564028646845,0.789890285040328,-5.90760229219708,"conditionD-conditionC","sp|Q8TCZ2|C99L2_HUMAN","HUMAN","0","0"
"sp|Q9UJX4|APC5_HUMAN1",0.0752664012067212,7.42715657016264,0.773457268770856,0.468582975782373,0.636452080234554,-6.78447094105637,"conditionD-conditionB","sp|Q9UJX4|APC5_HUMAN","HUMAN","0","0"
"sp|P68371|TBB4B_HUMAN2",-0.0868223098051288,11.7355573911315,-0.773032211007798,0.468625859567094,0.789890285040328,-5.90769070589295,"conditionD-conditionC","sp|P68371|TBB4B_HUMAN","HUMAN","0","0"
"sp|P03928|ATP8_HUMAN",-0.047135754850224,8.93408749178047,-0.772919231160852,0.468631243993177,0.74750315906635,-6.13793687174939,"conditionC-conditionB","sp|P03928|ATP8_HUMAN","HUMAN","0","0"
"sp|Q7Z434|MAVS_HUMAN1",0.0389495466552567,7.46631235916785,0.773326565726042,0.468654723447496,0.636452080234554,-6.78457741184137,"conditionD-conditionB","sp|Q7Z434|MAVS_HUMAN","HUMAN","0","0"
"sp|Q02952|AKA12_HUMAN2",0.25474135657465,6.35376339202743,0.772918994572236,0.468688060212686,0.789890285040328,-5.90777962948492,"conditionD-conditionC","sp|Q02952|AKA12_HUMAN","HUMAN","0","0"
"sp|Q8WV22|NSE1_HUMAN",0.142958510616994,7.77103518312714,0.772769447486578,0.468713555512432,0.74750315906635,-6.13805641360635,"conditionC-conditionB","sp|Q8WV22|NSE1_HUMAN","HUMAN","0","0"
"sp|O15143|ARC1B_HUMAN1",-0.0403897668651734,8.7233777090221,-0.772985848064844,0.468841791958428,0.636570542062806,-6.78485489149946,"conditionD-conditionB","sp|O15143|ARC1B_HUMAN","HUMAN","0","0"
"sp|P80217|IN35_HUMAN2",-0.0635954989869427,7.6814270110282,-0.772597869197965,0.468864516585668,0.789890285040328,-5.90803179341412,"conditionD-conditionC","sp|P80217|IN35_HUMAN","HUMAN","0","0"
"sp|Q13217|DNJC3_HUMAN2",0.0602672188708686,7.95932973566966,0.772588333122255,0.468869757309318,0.789890285040328,-5.9080392803222,"conditionD-conditionC","sp|Q13217|DNJC3_HUMAN","HUMAN","0","0"
"sp|Q16763|UBE2S_HUMAN2",-0.107465827565361,7.99854484035124,-0.77254919699309,0.468891265709013,0.789890285040328,-5.90807000586468,"conditionD-conditionC","sp|Q16763|UBE2S_HUMAN","HUMAN","0","0"
"sp|Q13630|FCL_HUMAN2",-0.0384836083006146,9.19682219469192,-0.772356065822717,0.46899741666961,0.789890285040328,-5.90822161347115,"conditionD-conditionC","sp|Q13630|FCL_HUMAN","HUMAN","0","0"
"sp|P40818|UBP8_HUMAN2",-0.0530149076769071,8.12244452543867,-0.772131926025996,0.46912063200427,0.789890285040328,-5.90839752415665,"conditionD-conditionC","sp|P40818|UBP8_HUMAN","HUMAN","0","0"
"sp|Q7Z3B4|NUP54_HUMAN2",-0.0364274441585231,8.4251057147491,-0.772074756236723,0.469152063309311,0.789890285040328,-5.90844238583554,"conditionD-conditionC","sp|Q7Z3B4|NUP54_HUMAN","HUMAN","0","0"
"sp|Q96TA1|NIBA2_HUMAN2",0.0280729252321432,9.07122059334353,0.772046208496119,0.469167759085904,0.789890285040328,-5.90846478650883,"conditionD-conditionC","sp|Q96TA1|NIBA2_HUMAN","HUMAN","0","0"
"sp|Q96RU2|UBP28_HUMAN",0.0731172566897973,7.56959086597181,0.771904437894749,0.469189107076011,0.747848656626923,-6.13874640502862,"conditionC-conditionB","sp|Q96RU2|UBP28_HUMAN","HUMAN","0","0"
"sp|Q9NUQ7|UFSP2_HUMAN",-0.0466125097470105,8.19277474977778,-0.771879383467517,0.469202886131697,0.747848656626923,-6.1387663807719,"conditionC-conditionB","sp|Q9NUQ7|UFSP2_HUMAN","HUMAN","0","0"
"sp|P25369|LSB5_YEAST2",0.0720286671970491,7.66659630351285,0.771908373995462,0.469243546762324,0.789890285040328,-5.90857293219872,"conditionD-conditionC","sp|P25369|LSB5_YEAST","YEAST","1","0.263034405833794"
"sp|Q96JH7|VCIP1_HUMAN1",-0.0642332103872985,7.49816564746632,-0.772202607637491,0.469272022530504,0.637019036758461,-6.78549238142937,"conditionD-conditionB","sp|Q96JH7|VCIP1_HUMAN","HUMAN","0","0"
"sp|Q8WXD5|GEMI6_HUMAN2",0.0440722381060201,8.60718242554098,0.771849178387927,0.469276097825088,0.789890285040328,-5.90861937257101,"conditionD-conditionC","sp|Q8WXD5|GEMI6_HUMAN","HUMAN","0","0"
"sp|P50747|BPL1_HUMAN",-0.090276322493029,8.50886190289141,-0.771469925196441,0.469428113865899,0.747848656626923,-6.13909276436123,"conditionC-conditionB","sp|P50747|BPL1_HUMAN","HUMAN","0","0"
"sp|Q96EK6|GNA1_HUMAN",-0.041663678348165,9.71789411170567,-0.771393679154125,0.469470062309193,0.747848656626923,-6.13915352528505,"conditionC-conditionB","sp|Q96EK6|GNA1_HUMAN","HUMAN","0","0"
"sp|Q5VTR2|BRE1A_HUMAN",-0.0323784447900302,8.37278679168053,-0.771309002887081,0.469516651894224,0.747848656626923,-6.13922099855821,"conditionC-conditionB","sp|Q5VTR2|BRE1A_HUMAN","HUMAN","0","0"
"sp|O60921|HUS1_HUMAN1",0.128030899727522,8.23789751202234,0.771735341129707,0.469528821543818,0.637231963849166,-6.7858724441202,"conditionD-conditionB","sp|O60921|HUS1_HUMAN","HUMAN","0","0"
"sp|Q96QD8|S38A2_HUMAN",0.0825366522301874,9.56246730218455,0.770996395101505,0.469688679249905,0.747935818905444,-6.13947004395829,"conditionC-conditionB","sp|Q96QD8|S38A2_HUMAN","HUMAN","0","0"
"sp|P46736|BRCC3_HUMAN2",-0.0415154742228072,7.99094261273257,-0.770929623737494,0.46978195418704,0.790533053548843,-5.90934041321403,"conditionD-conditionC","sp|P46736|BRCC3_HUMAN","HUMAN","0","0"
"sp|Q8N183|NDUF2_HUMAN1",0.0347347891185912,8.71065413568174,0.771067096985383,0.469896244080408,0.637594903651134,-6.78641564974663,"conditionD-conditionB","sp|Q8N183|NDUF2_HUMAN","HUMAN","0","0"
"sp|Q5T6F2|UBAP2_HUMAN1",-0.0380541025883891,7.76865111024872,-0.770798675001102,0.470043887873058,0.637600365409013,-6.78663373750454,"conditionD-conditionB","sp|Q5T6F2|UBAP2_HUMAN","HUMAN","0","0"
"sp|Q5TAQ9|DCAF8_HUMAN",0.050252890746993,8.46451435568305,0.770028442525252,0.470221620352921,0.748597515947622,-6.14024066021327,"conditionC-conditionB","sp|Q5TAQ9|DCAF8_HUMAN","HUMAN","0","0"
"sp|Q99549|MPP8_HUMAN2",-0.0433170526351585,7.60879679683035,-0.77009849045362,0.470239496565116,0.79087577625845,-5.90999151923291,"conditionD-conditionC","sp|Q99549|MPP8_HUMAN","HUMAN","0","0"
"sp|Q9BTU6|P4K2A_HUMAN1",0.0538918496676013,7.71026491634299,0.770322591558098,0.470305834285161,0.637600365409013,-6.78702039331762,"conditionD-conditionB","sp|Q9BTU6|P4K2A_HUMAN","HUMAN","0","0"
"sp|Q9BW61|DDA1_HUMAN1",0.0831987703972121,8.37928759909163,0.770302323661366,0.470316988171407,0.637600365409013,-6.78703684974632,"conditionD-conditionB","sp|Q9BW61|DDA1_HUMAN","HUMAN","0","0"
"sp|P53326|YG5L_YEAST2",-0.0344164895857251,8.7636102760708,-0.769875351377471,0.470362388509735,0.79087577625845,-5.91016622803221,"conditionD-conditionC","sp|P53326|YG5L_YEAST","YEAST","1","0.263034405833794"
"sp|P32914|SPT4_YEAST",0.125310356175818,6.9970505306904,0.769750731215294,0.470374602156316,0.748654134635214,-6.14046160854478,"conditionC-conditionB","sp|P32914|SPT4_YEAST","YEAST","1","0.321928094887362"
"sp|Q53S33|BOLA3_HUMAN1",-0.154690553831511,7.28282852834814,-0.770151054957296,0.470400240631092,0.637600365409013,-6.78715966049881,"conditionD-conditionB","sp|Q53S33|BOLA3_HUMAN","HUMAN","0","0"
"sp|P47031|IML2_YEAST1",0.11586911668242,8.04372298209716,0.770151002348793,0.470400269586574,0.637600365409013,-6.78715970320672,"conditionD-conditionB","sp|P47031|IML2_YEAST","YEAST","1","0.584962500721156"
"sp|Q969U7|PSMG2_HUMAN2",-0.050247263058667,8.82516027626495,-0.769754132594359,0.470429158114649,0.79087577625845,-5.91026112012108,"conditionD-conditionC","sp|Q969U7|PSMG2_HUMAN","HUMAN","0","0"
"sp|P48570|HOSC_YEAST2",0.057890910231098,8.80169836747708,0.769658609977778,0.470481778442331,0.79087577625845,-5.91033588825171,"conditionD-conditionC","sp|P48570|HOSC_YEAST","YEAST","1","0.263034405833794"
"sp|P38749|YAP3_YEAST2",0.373062728786175,7.57421105502198,0.769405356778746,0.470621307333727,0.790901806947771,-5.91053407980146,"conditionD-conditionC","sp|P38749|YAP3_YEAST","YEAST","1","0.263034405833794"
"sp|P26006|ITA3_HUMAN",-0.0303449591503178,8.71535540560561,-0.769142462890233,0.470709797947076,0.748720826804451,-6.14094532189294,"conditionC-conditionB","sp|P26006|ITA3_HUMAN","HUMAN","0","0"
"sp|O95456|PSMG1_HUMAN",0.0540667300664239,8.74462030470729,0.768927087057975,0.470828524086982,0.748720826804451,-6.14111652032531,"conditionC-conditionB","sp|O95456|PSMG1_HUMAN","HUMAN","0","0"
"sp|Q9BW71|HIRP3_HUMAN2",-0.0445324588863398,7.73505702972283,-0.768841007485136,0.47093233725451,0.790905840008007,-5.91097553868674,"conditionD-conditionC","sp|Q9BW71|HIRP3_HUMAN","HUMAN","0","0"
"sp|O75844|FACE1_HUMAN2",-0.0440782817266108,8.58401876668516,-0.768833765054056,0.470936329708097,0.790905840008007,-5.91098120232095,"conditionD-conditionC","sp|O75844|FACE1_HUMAN","HUMAN","0","0"
"sp|Q16763|UBE2S_HUMAN",-0.0851335112846119,8.09484450977623,-0.768730218540068,0.470937066310402,0.748720826804451,-6.141272973329,"conditionC-conditionB","sp|Q16763|UBE2S_HUMAN","HUMAN","0","0"
"sp|P61619|S61A1_HUMAN2",-0.0375524616602068,9.72684472026667,-0.768725817044471,0.470995839791468,0.790905840008007,-5.91106561330524,"conditionD-conditionC","sp|P61619|S61A1_HUMAN","HUMAN","0","0"
"sp|Q9NRX1|PNO1_HUMAN",-0.0447663965381651,8.48529336903725,-0.768530111349078,0.471047412026786,0.748720826804451,-6.14143196656156,"conditionC-conditionB","sp|Q9NRX1|PNO1_HUMAN","HUMAN","0","0"
"sp|P19823|ITIH2_HUMAN",-0.0282531486141977,11.9571629973488,-0.768425382851203,0.471105169962365,0.748720826804451,-6.14151516408287,"conditionC-conditionB","sp|P19823|ITIH2_HUMAN","HUMAN","0","0"
"sp|Q6GMV3|PTRD1_HUMAN",-0.0313110514329704,10.062866807998,-0.768396549761307,0.471121072324256,0.748720826804451,-6.14153806779278,"conditionC-conditionB","sp|Q6GMV3|PTRD1_HUMAN","HUMAN","0","0"
"sp|P16401|H15_HUMAN2",0.0356538706263425,9.85408324491071,0.76848713858923,0.471127438177139,0.79091852180554,-5.91125221594504,"conditionD-conditionC","sp|P16401|H15_HUMAN","HUMAN","0","0"
"sp|A0PK00|T120B_HUMAN1",-0.100973459185406,8.26719368725662,-0.768633265110641,0.471236143558316,0.63859712354913,-6.78839081696965,"conditionD-conditionB","sp|A0PK00|T120B_HUMAN","HUMAN","0","0"
"sp|O60830|TI17B_HUMAN2",0.137256365947858,8.05547665889623,0.768205718142614,0.471282635824627,0.790970804426908,-5.91147217431279,"conditionD-conditionC","sp|O60830|TI17B_HUMAN","HUMAN","0","0"
"sp|Q9GZL7|WDR12_HUMAN1",-0.0287288120719875,8.98854360952272,-0.768452154182955,0.471335957249405,0.63859712354913,-6.78853759232306,"conditionD-conditionB","sp|Q9GZL7|WDR12_HUMAN","HUMAN","0","0"
"sp|P55061|BI1_HUMAN1",-0.0349307808811119,8.24596050338072,-0.768179149827639,0.4714864430468,0.638665298675674,-6.78875878607705,"conditionD-conditionB","sp|P55061|BI1_HUMAN","HUMAN","0","0"
"sp|P32189|GLPK_HUMAN",-0.0554803791073368,7.61145866908481,-0.767675657587912,0.471518788750981,0.748857206624546,-6.14211048360971,"conditionC-conditionB","sp|P32189|GLPK_HUMAN","HUMAN","0","0"
"sp|Q86Y79|PTH_HUMAN2",-0.0460288491364231,8.4065183587353,-0.767665949592809,0.471580406889527,0.790972652380997,-5.91189387398437,"conditionD-conditionC","sp|Q86Y79|PTH_HUMAN","HUMAN","0","0"
"sp|P82979|SARNP_HUMAN2",0.032870991422735,10.0746759372773,0.767635637040174,0.47159713313063,0.790972652380997,-5.91191754881091,"conditionD-conditionC","sp|P82979|SARNP_HUMAN","HUMAN","0","0"
"sp|P60033|CD81_HUMAN2",-0.0568922720140819,7.94686927364509,-0.767529139544137,0.471655900933587,0.790972652380997,-5.91200071985419,"conditionD-conditionC","sp|P60033|CD81_HUMAN","HUMAN","0","0"
"sp|Q96M27|PRRC1_HUMAN1",-0.0616891573024905,8.45615971440887,-0.767842315226739,0.471672159627737,0.63878115755872,-6.78903160760934,"conditionD-conditionB","sp|Q96M27|PRRC1_HUMAN","HUMAN","0","0"
"sp|Q13641|TPBG_HUMAN1",-0.0850915805930788,7.79750360033708,-0.767651716004514,0.471777270713593,0.638787827154358,-6.78918594130986,"conditionD-conditionB","sp|Q13641|TPBG_HUMAN","HUMAN","0","0"
"sp|Q8WUF8|F172A_HUMAN1",0.0691140591678545,7.84411358962978,0.767299817809213,0.471971377399322,0.638914968640781,-6.78947080088843,"conditionD-conditionB","sp|Q8WUF8|F172A_HUMAN","HUMAN","0","0"
"sp|P55010|IF5_HUMAN2",-0.0440411972505288,8.943069176923,-0.766908178063098,0.471998663549569,0.791339331788602,-5.91248548302556,"conditionD-conditionC","sp|P55010|IF5_HUMAN","HUMAN","0","0"
"sp|P04217|A1BG_HUMAN",-0.0620641956778343,9.50265855049516,-0.7665693300153,0.472129604636452,0.748857206624546,-6.14298809472637,"conditionC-conditionB","sp|P04217|A1BG_HUMAN","HUMAN","0","0"
"sp|P48735|IDHP_HUMAN",-0.0349185467604993,8.60463731140323,-0.766545671787038,0.472142672621514,0.748857206624546,-6.14300685066124,"conditionC-conditionB","sp|P48735|IDHP_HUMAN","HUMAN","0","0"
"sp|Q9Y3F4|STRAP_HUMAN",-0.0301007402661622,9.63441437297108,-0.766525799069608,0.472153649816142,0.748857206624546,-6.14302260512629,"conditionC-conditionB","sp|Q9Y3F4|STRAP_HUMAN","HUMAN","0","0"
"sp|O95999|BCL10_HUMAN",0.0817349906133114,9.16460871900039,0.766449958348507,0.472195543975478,0.748857206624546,-6.14308272619062,"conditionC-conditionB","sp|O95999|BCL10_HUMAN","HUMAN","0","0"
"sp|P61247|RS3A_HUMAN",0.0269839613206013,12.0079458062641,0.766401699052237,0.472222203595011,0.748857206624546,-6.14312098015139,"conditionC-conditionB","sp|P61247|RS3A_HUMAN","HUMAN","0","0"
"sp|Q9HAV0|GBB4_HUMAN",0.059120664166004,8.27042397211133,0.76633042426025,0.472261579454692,0.748857206624546,-6.1431774743243,"conditionC-conditionB","sp|Q9HAV0|GBB4_HUMAN","HUMAN","0","0"
"sp|P26640|SYVC_HUMAN2",-0.0316595674360958,8.95496226022015,-0.766419041748228,0.472268782492227,0.791584058141546,-5.91286710959448,"conditionD-conditionC","sp|P26640|SYVC_HUMAN","HUMAN","0","0"
"sp|O43402|EMC8_HUMAN1",0.0380891577468301,8.51918367004524,0.766694919096234,0.472305169043069,0.63923110970465,-6.78996021255921,"conditionD-conditionB","sp|O43402|EMC8_HUMAN","HUMAN","0","0"
"sp|P52597|HNRPF_HUMAN",-0.0422952255360372,10.1149752333627,-0.766244150389469,0.472309244632611,0.748857206624546,-6.14324585138534,"conditionC-conditionB","sp|P52597|HNRPF_HUMAN","HUMAN","0","0"
"sp|Q96PD5|PGRP2_HUMAN2",0.0868832286427388,7.01784345178507,0.765731555259881,0.472648619507383,0.791664354594064,-5.91340315422718,"conditionD-conditionC","sp|Q96PD5|PGRP2_HUMAN","HUMAN","0","0"
"sp|O75607|NPM3_HUMAN",-0.0522199480940593,9.08323977613686,-0.765614526956264,0.472657204624571,0.748857206624546,-6.14374467370346,"conditionC-conditionB","sp|O75607|NPM3_HUMAN","HUMAN","0","0"
"sp|O95985|TOP3B_HUMAN2",-0.0851526600938151,7.13879913941278,-0.765677525582614,0.472678479967706,0.791664354594064,-5.9134452654309,"conditionD-conditionC","sp|O95985|TOP3B_HUMAN","HUMAN","0","0"
"sp|P38143|GPX2_YEAST2",0.0818873076156237,8.31500684707509,0.765658169363759,0.472689177844982,0.791664354594064,-5.91346035124758,"conditionD-conditionC","sp|P38143|GPX2_YEAST","YEAST","1","0.263034405833794"
"sp|Q9Y296|TPPC4_HUMAN",-0.0898486158262433,8.40611268066925,-0.765490491580219,0.47272577351368,0.748857206624546,-6.14384290175674,"conditionC-conditionB","sp|Q9Y296|TPPC4_HUMAN","HUMAN","0","0"
"sp|P40261|NNMT_HUMAN",-0.0371609082694775,9.92290945890391,-0.765486849642511,0.472727786944002,0.748857206624546,-6.14384578574055,"conditionC-conditionB","sp|P40261|NNMT_HUMAN","HUMAN","0","0"
"sp|Q9UNS1|TIM_HUMAN1",-0.132308544550218,7.53160712226054,-0.765869758869412,0.472760769376347,0.639711940904836,-6.79062732277151,"conditionD-conditionB","sp|Q9UNS1|TIM_HUMAN","HUMAN","0","0"
"sp|P49137|MAPK2_HUMAN",0.0528960856027094,8.34859941119882,0.765154575513332,0.472911508421567,0.748857206624546,-6.14410886025152,"conditionC-conditionB","sp|P49137|MAPK2_HUMAN","HUMAN","0","0"
"sp|Q15437|SC23B_HUMAN",-0.0321384538597815,8.37980440193431,-0.765110743370491,0.472935747856835,0.748857206624546,-6.14414355689938,"conditionC-conditionB","sp|Q15437|SC23B_HUMAN","HUMAN","0","0"
"sp|O76024|WFS1_HUMAN1",0.210927699855142,7.04405103333712,0.765462046957809,0.472985994618444,0.639880904240865,-6.79095672447048,"conditionD-conditionB","sp|O76024|WFS1_HUMAN","HUMAN","0","0"
"sp|P04181|OAT_HUMAN",-0.0462349222456009,8.39537494533193,-0.764936505797319,0.473032110809162,0.748857206624546,-6.14428146377611,"conditionC-conditionB","sp|P04181|OAT_HUMAN","HUMAN","0","0"
"sp|O75569|PRKRA_HUMAN",0.0606751566793466,8.30074299617075,0.764915244695569,0.473043870300901,0.748857206624546,-6.14429828991268,"conditionC-conditionB","sp|O75569|PRKRA_HUMAN","HUMAN","0","0"
"sp|Q9UJ41|RABX5_HUMAN",0.0925135113455013,8.40486168148333,0.764838937844088,0.473086077208857,0.748857206624546,-6.14435867636054,"conditionC-conditionB","sp|Q9UJ41|RABX5_HUMAN","HUMAN","0","0"
"sp|Q9Y3C4|TPRKB_HUMAN",0.03803222248394,8.28062776632121,0.764050741085208,0.473522198371412,0.749361513233091,-6.14498213753733,"conditionC-conditionB","sp|Q9Y3C4|TPRKB_HUMAN","HUMAN","0","0"
"sp|P16989|YBOX3_HUMAN2",0.0379792988908196,9.66601877911435,0.76403171759301,0.473588693732883,0.79296258173342,-5.9147268604164,"conditionD-conditionC","sp|P16989|YBOX3_HUMAN","HUMAN","0","0"
"sp|Q5T8I3|EEIG2_HUMAN1",-0.205534864984365,7.45139595699658,-0.764093584026713,0.47374249714829,0.640768383923949,-6.79206129025068,"conditionD-conditionB","sp|Q5T8I3|EEIG2_HUMAN","HUMAN","0","0"
"sp|Q9NYJ1|COA4_HUMAN1",-0.0545398505081636,9.36301771217059,-0.763868537578117,0.473866986066596,0.640800827817734,-6.7922427828267,"conditionD-conditionB","sp|Q9NYJ1|COA4_HUMAN","HUMAN","0","0"
"sp|Q8IXM2|BAP18_HUMAN1",-0.055798958172284,8.66314074895699,-0.763652906117483,0.473986288243828,0.640826245513708,-6.79241664131157,"conditionD-conditionB","sp|Q8IXM2|BAP18_HUMAN","HUMAN","0","0"
"sp|Q9H6E5|STPAP_HUMAN1",0.32957150980015,6.79341892093223,0.763407706302214,0.474121975054055,0.640873799649069,-6.79261429103784,"conditionD-conditionB","sp|Q9H6E5|STPAP_HUMAN","HUMAN","0","0"
"sp|Q9Y316|MEMO1_HUMAN",0.0627471541552413,8.39491459854043,0.762575214560952,0.474339379936988,0.750468458183185,-6.14614785752529,"conditionC-conditionB","sp|Q9Y316|MEMO1_HUMAN","HUMAN","0","0"
"sp|Q9UNF0|PACN2_HUMAN1",-0.0309884574797312,8.5403437807084,-0.762911332647603,0.474396737214049,0.640887215757315,-6.79301424629768,"conditionD-conditionB","sp|Q9UNF0|PACN2_HUMAN","HUMAN","0","0"
"sp|Q9H1Z4|WDR13_HUMAN1",-0.0561421493754501,8.19013531174433,-0.762876268989177,0.474416150500492,0.640887215757315,-6.79304249090839,"conditionD-conditionB","sp|Q9H1Z4|WDR13_HUMAN","HUMAN","0","0"
"sp|P07814|SYEP_HUMAN2",-0.0271696629497988,9.80703334817578,-0.762313679062358,0.474540153070133,0.793936950505289,-5.91606229858763,"conditionD-conditionC","sp|P07814|SYEP_HUMAN","HUMAN","0","0"
"sp|Q96DM3|RMC1_HUMAN2",-0.07754089719948,7.30550881203667,-0.762268674201819,0.474565094835439,0.793936950505289,-5.91609724802439,"conditionD-conditionC","sp|Q96DM3|RMC1_HUMAN","HUMAN","0","0"
"sp|O75190|DNJB6_HUMAN1",0.0576600796041493,8.74614571730027,0.762586805593741,0.474576435416426,0.640887215757315,-6.79327561978249,"conditionD-conditionB","sp|O75190|DNJB6_HUMAN","HUMAN","0","0"
"sp|Q9Y2U8|MAN1_HUMAN2",-0.0561284023386017,7.6278119757458,-0.762229211345729,0.474586965961654,0.793936950505289,-5.91612789231742,"conditionD-conditionC","sp|Q9Y2U8|MAN1_HUMAN","HUMAN","0","0"
"sp|Q9UHC7|MKRN1_HUMAN1",-0.195315625169388,6.60518851442527,-0.762506997006934,0.474620634540098,0.640887215757315,-6.79333988346162,"conditionD-conditionB","sp|Q9UHC7|MKRN1_HUMAN","HUMAN","0","0"
"sp|O43805|SSNA1_HUMAN1",0.129194287888918,8.40601257988349,0.762482001182965,0.474634478169078,0.640887215757315,-6.7933600095271,"conditionD-conditionB","sp|O43805|SSNA1_HUMAN","HUMAN","0","0"
"sp|P63173|RL38_HUMAN",-0.0433457486545308,12.3348126190153,-0.761979807108875,0.474669407667489,0.750698381751924,-6.14661772778321,"conditionC-conditionB","sp|P63173|RL38_HUMAN","HUMAN","0","0"
"sp|Q00577|PURA_HUMAN2",0.0758888151071329,8.12780819220359,0.761941211314948,0.474746602679104,0.793936950505289,-5.91635149518169,"conditionD-conditionC","sp|Q00577|PURA_HUMAN","HUMAN","0","0"
"sp|Q92667|AKAP1_HUMAN",0.0382238548744898,7.56367308956314,0.761770424241508,0.474785504105857,0.750698381751924,-6.14678289226984,"conditionC-conditionB","sp|Q92667|AKAP1_HUMAN","HUMAN","0","0"
"sp|Q92499|DDX1_HUMAN1",-0.0400301437822872,9.31555980915406,-0.762157659843554,0.474814136064976,0.640904293725421,-6.7936211125561,"conditionD-conditionB","sp|Q92499|DDX1_HUMAN","HUMAN","0","0"
"sp|Q86U38|NOP9_HUMAN2",-0.0395507362730143,8.33788224247638,-0.761801497167467,0.474824058825741,0.793936950505289,-5.91645994418585,"conditionD-conditionC","sp|Q86U38|NOP9_HUMAN","HUMAN","0","0"
"sp|P52948|NUP98_HUMAN",-0.0276876788933986,8.58468838489222,-0.76167590370262,0.474837919323324,0.750698381751924,-6.14685743934824,"conditionC-conditionB","sp|P52948|NUP98_HUMAN","HUMAN","0","0"
"sp|Q9NQS1|AVEN_HUMAN1",0.120061964679708,7.75697688303349,0.76209624074277,0.474848162415133,0.640904293725421,-6.79367054620631,"conditionD-conditionB","sp|Q9NQS1|AVEN_HUMAN","HUMAN","0","0"
"sp|P57105|SYJ2B_HUMAN2",-0.0591109710710107,8.46831045012524,-0.761246273236056,0.475131956140139,0.793936950505289,-5.9168907597355,"conditionD-conditionC","sp|P57105|SYJ2B_HUMAN","HUMAN","0","0"
"sp|Q9NZQ3|SPN90_HUMAN1",0.228115505844064,7.59437604520262,0.761549490281764,0.4751511383287,0.641177493753184,-6.79411045822578,"conditionD-conditionB","sp|Q9NZQ3|SPN90_HUMAN","HUMAN","0","0"
"sp|P43638|MHP1_YEAST2",0.124784284536757,7.5093872420632,0.761128612090476,0.475197222455906,0.793936950505289,-5.91698202369894,"conditionD-conditionC","sp|P43638|MHP1_YEAST","YEAST","1","0.263034405833794"
"sp|P12694|ODBA_HUMAN2",-0.0284475493773666,7.9654203976819,-0.761106745559128,0.475209352446036,0.793936950505289,-5.91699898322042,"conditionD-conditionC","sp|P12694|ODBA_HUMAN","HUMAN","0","0"
"sp|Q99543|DNJC2_HUMAN2",-0.0395265886702614,8.01299429667907,-0.760959027016786,0.475291301768928,0.793936950505289,-5.91711354219979,"conditionD-conditionC","sp|Q99543|DNJC2_HUMAN","HUMAN","0","0"
"sp|Q9GZN1|ARP6_HUMAN1",-0.118523976704005,7.55043617404333,-0.761272153600638,0.475304872792873,0.641249231681624,-6.79433350230493,"conditionD-conditionB","sp|Q9GZN1|ARP6_HUMAN","HUMAN","0","0"
"sp|Q9H9B1|EHMT1_HUMAN",-0.0663172253982278,7.61658840534945,-0.760315467660419,0.475592777031575,0.751412663185869,-6.14792955568376,"conditionC-conditionB","sp|Q9H9B1|EHMT1_HUMAN","HUMAN","0","0"
"sp|Q13409|DC1I2_HUMAN2",0.0505455391405452,7.93579435956068,0.760414017896064,0.475593739414529,0.794135009767119,-5.91753605139724,"conditionD-conditionC","sp|Q13409|DC1I2_HUMAN","HUMAN","0","0"
"sp|P15927|RFA2_HUMAN",-0.0443922725020798,8.89965801800747,-0.7602765296405,0.475614394590105,0.751412663185869,-6.14796021832982,"conditionC-conditionB","sp|P15927|RFA2_HUMAN","HUMAN","0","0"
