"logFC","AveExpr","t","pvalue","adj.pvalue","B","contrast","protein","organism","label","TlogFC"
"sp|P10909|CLUS_HUMAN",-0.046724008011795,9.1288494254511,-1.01688346868058,0.349407550142207,0.659509336798908,-6.17191391636948,"conditionC-conditionB","sp|P10909|CLUS_HUMAN","HUMAN","0","0"
"sp|P98179|RBM3_HUMAN2",0.061855179934085,9.06053833646708,1.01648748797768,0.349543674695297,0.710452811557926,-5.72931096967255,"conditionD-conditionC","sp|P98179|RBM3_HUMAN","HUMAN","0","0"
"sp|P05374|CHO2_YEAST2",0.312301668969162,7.35758023094102,1.01605873662167,0.34973154847701,0.710608143113262,-5.72972665174845,"conditionD-conditionC","sp|P05374|CHO2_YEAST","YEAST","1","0.263034405833794"
"sp|P50454|SERPH_HUMAN",-0.0413139770790671,10.7479606717106,-1.01595075881056,0.349816161018669,0.659785071324772,-6.17284160483288,"conditionC-conditionB","sp|P50454|SERPH_HUMAN","HUMAN","0","0"
"sp|P15291|B4GT1_HUMAN",0.0378787034565082,8.176085739466,1.01564712060879,0.349949265066493,0.659785071324772,-6.17314348069745,"conditionC-conditionB","sp|P15291|B4GT1_HUMAN","HUMAN","0","0"
"sp|Q9NZJ9|NUDT4_HUMAN",-0.137109448457196,8.46594614867674,-1.01556885243891,0.349983581636697,0.659785071324772,-6.17322128442497,"conditionC-conditionB","sp|Q9NZJ9|NUDT4_HUMAN","HUMAN","0","0"
"sp|Q8NBK3|SUMF1_HUMAN1",-0.173979122160502,7.51229237998306,-1.01607378484376,0.350058049806755,0.533708781819195,-6.61444210362172,"conditionD-conditionB","sp|Q8NBK3|SUMF1_HUMAN","HUMAN","0","0"
"sp|P62877|RBX1_HUMAN",-0.23738709619419,9.492131907745,-1.01532496253578,0.350090532239529,0.659785071324772,-6.173463700354,"conditionC-conditionB","sp|P62877|RBX1_HUMAN","HUMAN","0","0"
"sp|O14874|BCKD_HUMAN",-0.213061356908836,6.68841371357453,-1.01524347426717,0.35012627235271,0.659785071324772,-6.17354468711674,"conditionC-conditionB","sp|O14874|BCKD_HUMAN","HUMAN","0","0"
"sp|P14314|GLU2B_HUMAN",-0.0478898947191997,10.6980721645946,-1.01513349997496,0.350174510878769,0.659785071324772,-6.17365397742411,"conditionC-conditionB","sp|P14314|GLU2B_HUMAN","HUMAN","0","0"
"sp|Q6DKK2|TTC19_HUMAN1",0.0785274166463878,8.66127343164066,1.01561427717151,0.350259346905716,0.533888021962908,-6.6149035265921,"conditionD-conditionB","sp|Q6DKK2|TTC19_HUMAN","HUMAN","0","0"
"sp|Q12948|FOXC1_HUMAN2",0.131874546121955,7.65772058004553,1.01484372876483,0.350264393214324,0.710685438056276,-5.7309039680416,"conditionD-conditionC","sp|Q12948|FOXC1_HUMAN","HUMAN","0","0"
"sp|P61769|B2MG_HUMAN2",0.0532507196173206,9.44551111324869,1.01476653775875,0.35029826763437,0.710685438056276,-5.73097873169807,"conditionD-conditionC","sp|P61769|B2MG_HUMAN","HUMAN","0","0"
"sp|P56381|AT5EL_HUMAN;sp|Q5VTU8|ATP5E_HUMAN",-0.0632392223123919,9.98031953635306,-1.01469118472742,0.350368579786717,0.659817513584903,-6.17409345853063,"conditionC-conditionB","sp|P56381|AT5EL_HUMAN;sp|Q5VTU8|ATP5E_HUMAN","HUMAN","0","0"
"sp|Q5VW36|FOCAD_HUMAN2",-0.0621089907186878,7.98847287836104,-1.0145641015191,0.350387117091407,0.710685438056276,-5.73117478352516,"conditionD-conditionC","sp|Q5VW36|FOCAD_HUMAN","HUMAN","0","0"
"sp|Q9GZS1|RPA49_HUMAN2",0.0744058824214129,7.80223939769513,1.01454470687519,0.350395630372859,0.710685438056276,-5.73119356508909,"conditionD-conditionC","sp|Q9GZS1|RPA49_HUMAN","HUMAN","0","0"
"sp|Q15155|NOMO1_HUMAN",-0.0399301211809693,8.39390720535252,-1.01462255712612,0.350398698400013,0.659817513584903,-6.17416163445996,"conditionC-conditionB","sp|Q15155|NOMO1_HUMAN","HUMAN","0","0"
"sp|P82673|RT35_HUMAN2",0.116713164241803,7.89862408525772,1.01451871291268,0.350407040687656,0.710685438056276,-5.73121873697421,"conditionD-conditionC","sp|P82673|RT35_HUMAN","HUMAN","0","0"
"sp|Q99623|PHB2_HUMAN2",-0.0393317336134338,11.0199276074156,-1.01444735544641,0.350438365315077,0.710685438056276,-5.73128783542726,"conditionD-conditionC","sp|Q99623|PHB2_HUMAN","HUMAN","0","0"
"sp|Q12387|NAA25_YEAST1",0.120016636409666,8.0814131198871,1.01464587992089,0.3506838801757,0.53440736615685,-6.61587548436486,"conditionD-conditionB","sp|Q12387|NAA25_YEAST","YEAST","1","0.584962500721156"
"sp|O95260|ATE1_HUMAN",-0.0887092323232164,7.7606452723514,-1.01394539736582,0.350695995649349,0.660182364411057,-6.17483416546849,"conditionC-conditionB","sp|O95260|ATE1_HUMAN","HUMAN","0","0"
"sp|O00151|PDLI1_HUMAN2",-0.053779551935623,8.41240596847404,-1.01372432437207,0.350755890144278,0.711103197316348,-5.7319877881804,"conditionD-conditionC","sp|O00151|PDLI1_HUMAN","HUMAN","0","0"
"sp|Q7Z7F0|KHDC4_HUMAN1",0.330564931434538,6.74906068525205,1.01413268076831,0.350909028729817,0.534537552826047,-6.61639030854296,"conditionD-conditionB","sp|Q7Z7F0|KHDC4_HUMAN","HUMAN","0","0"
"sp|Q16595|FRDA_HUMAN1",0.0484575239155589,9.09499354609873,1.01406898359151,0.350936981827138,0.534537552826047,-6.61645419475236,"conditionD-conditionB","sp|Q16595|FRDA_HUMAN","HUMAN","0","0"
"sp|Q9BTW9|TBCD_HUMAN2",-0.0506322526157632,8.34908780973069,-1.0132245320301,0.350975513453285,0.711322273928208,-5.73247142671688,"conditionD-conditionC","sp|Q9BTW9|TBCD_HUMAN","HUMAN","0","0"
"sp|P48730|KC1D_HUMAN2",0.113668475744811,8.06263237739486,1.01268953608228,0.351210729050677,0.711572802169405,-5.73298894884816,"conditionD-conditionC","sp|P48730|KC1D_HUMAN","HUMAN","0","0"
"sp|P43243|MATR3_HUMAN",-0.0555196969257068,9.45903635781198,-1.01274104273597,0.351225252727283,0.660983533467873,-6.17602951526565,"conditionC-conditionB","sp|P43243|MATR3_HUMAN","HUMAN","0","0"
"sp|P40261|NNMT_HUMAN1",-0.0500758208392487,9.91645200261902,-1.01334852692145,0.351253274811551,0.534790805262391,-6.61717659474916,"conditionD-conditionB","sp|P40261|NNMT_HUMAN","HUMAN","0","0"
"sp|Q9Y6D6|BIG1_HUMAN1",-0.0632971004502254,7.44462316747568,-1.01330816900733,0.351270999441483,0.534790805262391,-6.61721705093494,"conditionD-conditionB","sp|Q9Y6D6|BIG1_HUMAN","HUMAN","0","0"
"sp|Q9UHR4|BI2L1_HUMAN1",0.0715011352128245,7.51746826319654,1.01296973978209,0.35141966122579,0.534818412557491,-6.61755626001547,"conditionD-conditionB","sp|Q9UHR4|BI2L1_HUMAN","HUMAN","0","0"
"sp|Q9Y285|SYFA_HUMAN",-0.0458558149163082,9.01670655364136,-1.01228000986104,0.351428025247331,0.661033303682004,-6.17648683911385,"conditionC-conditionB","sp|Q9Y285|SYFA_HUMAN","HUMAN","0","0"
"sp|Q13042|CDC16_HUMAN1",-0.0630018530164804,8.21554884235678,-1.01288499998619,0.351456892819305,0.534818412557491,-6.61764118270859,"conditionD-conditionB","sp|Q13042|CDC16_HUMAN","HUMAN","0","0"
"sp|P12429|ANXA3_HUMAN",-0.0384208732989322,10.8521477168192,-1.01220949065559,0.35145904947961,0.661033303682004,-6.17655677819422,"conditionC-conditionB","sp|P12429|ANXA3_HUMAN","HUMAN","0","0"
"sp|O15427|MOT4_HUMAN",-0.0795311303316577,9.18491857764616,-1.01178098331567,0.351647614523213,0.661192919551756,-6.17698168740804,"conditionC-conditionB","sp|O15427|MOT4_HUMAN","HUMAN","0","0"
"sp|Q53H82|LACB2_HUMAN1",-0.0652913422681571,8.51787935224622,-1.01228687885952,0.3517197760988,0.535090740254343,-6.6182404538193,"conditionD-conditionB","sp|Q53H82|LACB2_HUMAN","HUMAN","0","0"
"sp|O95274|LYPD3_HUMAN1",0.117504303120978,7.7831104221311,1.01205359751562,0.351822349777879,0.535119108345361,-6.6184741167242,"conditionD-conditionB","sp|O95274|LYPD3_HUMAN","HUMAN","0","0"
"sp|Q07418|PEX19_YEAST2",0.362132179502976,7.0907477789694,1.01102874086132,0.351941721177287,0.712827323451837,-5.73459429854863,"conditionD-conditionC","sp|Q07418|PEX19_YEAST","YEAST","1","0.263034405833794"
"sp|O14907|TX1B3_HUMAN1",0.0877771228441944,8.96051130442173,1.01163427078234,0.352006788193187,0.535192496939299,-6.6188940348012,"conditionD-conditionB","sp|O14907|TX1B3_HUMAN","HUMAN","0","0"
"sp|Q9NWX6|THG1_HUMAN1",-0.0666311793699474,8.23261098525156,-1.01156224209084,0.352038477440938,0.535192496939299,-6.61896615284217,"conditionD-conditionB","sp|Q9NWX6|THG1_HUMAN","HUMAN","0","0"
"sp|P14649|MYL6B_HUMAN",0.129527708108675,7.70455174787521,1.01088861459445,0.352040563753978,0.661401575015104,-6.17786616033365,"conditionC-conditionB","sp|P14649|MYL6B_HUMAN","HUMAN","0","0"
"sp|Q9NXU5|ARL15_HUMAN",-0.114425652341392,7.41344480178253,-1.0108663266146,0.352050382657073,0.661401575015104,-6.17788824413894,"conditionC-conditionB","sp|Q9NXU5|ARL15_HUMAN","HUMAN","0","0"
"sp|Q9HCS7|SYF1_HUMAN",0.0348030225186946,8.19829273089525,1.01082228787281,0.352069784441854,0.661401575015104,-6.17793187845425,"conditionC-conditionB","sp|Q9HCS7|SYF1_HUMAN","HUMAN","0","0"
"sp|Q15018|ABRX2_HUMAN",-0.0750278246742884,8.19185887329665,-1.01033834607071,0.352283047402178,0.661607278420114,-6.17841128863756,"conditionC-conditionB","sp|Q15018|ABRX2_HUMAN","HUMAN","0","0"
"sp|P18615|NELFE_HUMAN1",-0.0552661360339251,8.46230625231921,-1.01099979808489,0.352286005581655,0.535441137446634,-6.61952917121433,"conditionD-conditionB","sp|P18615|NELFE_HUMAN","HUMAN","0","0"
"sp|P38697|IMDH2_YEAST2",0.112334397813902,6.98124072539542,1.01004950477276,0.352373301673703,0.713436051137654,-5.73553999033384,"conditionD-conditionC","sp|P38697|IMDH2_YEAST","YEAST","1","0.263034405833794"
"sp|O14929|HAT1_HUMAN2",0.0612965739373461,8.93128050346521,1.00969550699761,0.352529424540575,0.713436051137654,-5.73588170589399,"conditionD-conditionC","sp|O14929|HAT1_HUMAN","HUMAN","0","0"
"sp|Q12029|FSF1_YEAST2",0.0927303851937618,7.50459968981827,1.0095855088714,0.352577948107708,0.713436051137654,-5.73598787069506,"conditionD-conditionC","sp|Q12029|FSF1_YEAST","YEAST","1","0.263034405833794"
"sp|P49792|RBP2_HUMAN1",-0.0407203416657804,8.20369077724539,-1.01026509328896,0.35260955602733,0.535805178558212,-6.6202642967706,"conditionD-conditionB","sp|P49792|RBP2_HUMAN","HUMAN","0","0"
"sp|P09497|CLCB_HUMAN",-0.145924203824443,8.81144054784389,-1.00958119328723,0.352616917305269,0.661925805576943,-6.17916102997757,"conditionC-conditionB","sp|P09497|CLCB_HUMAN","HUMAN","0","0"
"sp|P11498|PYC_HUMAN",-0.0340019559396421,9.26361289231346,-1.00948289158655,0.352660282550953,0.661925805576943,-6.1792583406626,"conditionC-conditionB","sp|P11498|PYC_HUMAN","HUMAN","0","0"
"sp|Q8NBS9|TXND5_HUMAN1",-0.0320500299099589,9.58459520637556,-1.0098549957718,0.352790259568234,0.535830799436798,-6.62067446672478,"conditionD-conditionB","sp|Q8NBS9|TXND5_HUMAN","HUMAN","0","0"
"sp|Q96DB5|RMD1_HUMAN",-0.0645832661539014,8.59407818174356,-1.00917043271384,0.352798150536523,0.661929975464458,-6.17956760557561,"conditionC-conditionB","sp|Q96DB5|RMD1_HUMAN","HUMAN","0","0"
"sp|Q5T0N5|FBP1L_HUMAN1",-0.130656750627464,8.30502777468718,-1.00977747354038,0.352824427005956,0.535830799436798,-6.6207519895659,"conditionD-conditionB","sp|Q5T0N5|FBP1L_HUMAN","HUMAN","0","0"
"sp|Q6NUM9|RETST_HUMAN",-0.0577234351165128,7.66880066186868,-1.00900732676699,0.352870135916514,0.661929975464458,-6.17972901768581,"conditionC-conditionB","sp|Q6NUM9|RETST_HUMAN","HUMAN","0","0"
"sp|P14743|NMT_YEAST1",0.143557162537673,6.99499628296917,1.00965472509937,0.352878533066988,0.535830799436798,-6.62087473046219,"conditionD-conditionB","sp|P14743|NMT_YEAST","YEAST","1","0.584962500721156"
"sp|Q12165|ATPD_YEAST2",-0.326003271380534,6.46834269552947,-1.00885534668667,0.352900181411412,0.71386153447943,-5.73669238473806,"conditionD-conditionC","sp|Q12165|ATPD_YEAST","YEAST","1","0.263034405833794"
"sp|O75431|MTX2_HUMAN",0.0375895547438052,8.30538677559324,1.0083133483692,0.353176549305335,0.662298646893337,-6.18041558541118,"conditionC-conditionB","sp|O75431|MTX2_HUMAN","HUMAN","0","0"
"sp|Q8NCG7|DGLB_HUMAN1",-0.0997347854721466,8.03447920557616,-1.00892058590569,0.353202272543223,0.536194688032284,-6.62160860668977,"conditionD-conditionB","sp|Q8NCG7|DGLB_HUMAN","HUMAN","0","0"
"sp|O43491|E41L2_HUMAN2",0.0473345511067915,8.09209041800336,1.00801682638895,0.353270527211032,0.714290696037648,-5.73750101571187,"conditionD-conditionC","sp|O43491|E41L2_HUMAN","HUMAN","0","0"
"sp|P10176|COX8A_HUMAN",-0.503065153082441,7.66141932485075,-1.00801458708164,0.353308527734666,0.662298646893337,-6.18071105470914,"conditionC-conditionB","sp|P10176|COX8A_HUMAN","HUMAN","0","0"
"sp|Q99714|HCD2_HUMAN2",-0.0447955171378656,10.7064625882788,-1.00784575694134,0.353346121117312,0.714290696037648,-5.73766593019281,"conditionD-conditionC","sp|Q99714|HCD2_HUMAN","HUMAN","0","0"
"sp|Q9BPX3|CND3_HUMAN",-0.0470859925739564,8.4440015193008,-1.00778775697153,0.353408756899986,0.662298646893337,-6.18093534454492,"conditionC-conditionB","sp|Q9BPX3|CND3_HUMAN","HUMAN","0","0"
"sp|Q9UKT5|FBX4_HUMAN",-0.0791797469002784,7.94179288862599,-1.00762165480386,0.353482166778235,0.662298646893337,-6.18109956414669,"conditionC-conditionB","sp|Q9UKT5|FBX4_HUMAN","HUMAN","0","0"
"sp|Q9NPF0|CD320_HUMAN2",-0.133109335128479,9.34225947804649,-1.00746126385091,0.353516072294564,0.714290696037648,-5.73803651876535,"conditionD-conditionC","sp|Q9NPF0|CD320_HUMAN","HUMAN","0","0"
"sp|O60927|PP1RB_HUMAN1",-0.139039447889016,7.82949152836561,-1.00802101001295,0.353599292218874,0.536669623229598,-6.62250735112717,"conditionD-conditionB","sp|O60927|PP1RB_HUMAN","HUMAN","0","0"
"sp|Q9Y3E2|BOLA1_HUMAN2",-0.0693268816312589,8.34028906998091,-1.00726907511774,0.353601046957285,0.714290696037648,-5.73822172063342,"conditionD-conditionC","sp|Q9Y3E2|BOLA1_HUMAN","HUMAN","0","0"
"sp|P49321|NASP_HUMAN2",0.0483342542621212,9.17152048684745,1.00710754423451,0.353672479201828,0.714290696037648,-5.73837736026965,"conditionD-conditionC","sp|P49321|NASP_HUMAN","HUMAN","0","0"
"sp|O75935|DCTN3_HUMAN2",-0.060556513183128,8.69691061163649,-1.0068231339148,0.35379827942118,0.714318502086588,-5.73865135575077,"conditionD-conditionC","sp|O75935|DCTN3_HUMAN","HUMAN","0","0"
"sp|O14672|ADA10_HUMAN1",-0.059747547065875,8.07249152652924,-1.00753116205347,0.353815633279663,0.536870175580944,-6.62299651033329,"conditionD-conditionB","sp|O14672|ADA10_HUMAN","HUMAN","0","0"
"sp|Q969E8|TSR2_HUMAN",0.100347819172651,8.11333344463361,1.0067213324357,0.353880283147112,0.662849790054638,-6.18198935301234,"conditionC-conditionB","sp|Q969E8|TSR2_HUMAN","HUMAN","0","0"
"sp|Q93096|TP4A1_HUMAN2",-0.0440856216961159,9.62821818803173,-1.00635245180951,0.354006550269735,0.714341765736819,-5.73910468414708,"conditionD-conditionC","sp|Q93096|TP4A1_HUMAN","HUMAN","0","0"
"sp|Q13425|SNTB2_HUMAN2",-0.0635935799411751,8.50534461823247,-1.006290718321,0.354033873859528,0.714341765736819,-5.73916413067183,"conditionD-conditionC","sp|Q13425|SNTB2_HUMAN","HUMAN","0","0"
"sp|O00203|AP3B1_HUMAN1",0.0337100112487665,8.5325272050601,1.00681709028789,0.35413119354821,0.537221149194239,-6.6237092797663,"conditionD-conditionB","sp|O00203|AP3B1_HUMAN","HUMAN","0","0"
"sp|Q5UCC4|EMC10_HUMAN2",-0.0986123326144508,8.79261439011973,-1.00572992343115,0.354282162445688,0.714401752649639,-5.73970403472703,"conditionD-conditionC","sp|Q5UCC4|EMC10_HUMAN","HUMAN","0","0"
"sp|P32566|SMI1_YEAST",0.0970194259881936,7.40173969748774,1.00575949775814,0.354305997900701,0.663452288579992,-6.18293931951599,"conditionC-conditionB","sp|P32566|SMI1_YEAST","YEAST","1","0.321928094887362"
"sp|P04650|RL39_YEAST2",-0.0435322829263001,9.92385349184341,-1.0055011261037,0.354383501259228,0.714401752649639,-5.73992424893109,"conditionD-conditionC","sp|P04650|RL39_YEAST","YEAST","1","0.263034405833794"
"sp|P05737|RL7A_YEAST2",0.841513645014892,9.78797128581598,1.00538442004647,0.354435201621132,0.714401752649639,-5.74003656348779,"conditionD-conditionC","sp|P05737|RL7A_YEAST","YEAST","1","0.263034405833794"
"sp|P38159|RBMX_HUMAN",-0.0600462741020227,9.82966927036544,-1.0052851544328,0.354516097012952,0.663650802863941,-6.18340757577056,"conditionC-conditionB","sp|P38159|RBMX_HUMAN","HUMAN","0","0"
"sp|Q9P0W2|HM20B_HUMAN2",0.0633004269468387,8.0993811100383,1.00513515769281,0.354545644227524,0.714401752649639,-5.74027641614194,"conditionD-conditionC","sp|Q9P0W2|HM20B_HUMAN","HUMAN","0","0"
"sp|Q8TAD4|ZNT5_HUMAN1",-0.204775802329665,7.56137998137686,-1.00582487930835,0.354570044213008,0.537660525886439,-6.62469909323715,"conditionD-conditionB","sp|Q8TAD4|ZNT5_HUMAN","HUMAN","0","0"
"sp|P13521|SCG2_HUMAN1",-0.11502564616268,10.1699762574276,-1.00578096384763,0.354589477941103,0.537660525886439,-6.62474288677339,"conditionD-conditionB","sp|P13521|SCG2_HUMAN","HUMAN","0","0"
"sp|P38646|GRP75_HUMAN2",-0.0341737136987987,11.5379438375324,-1.00495873227707,0.354623831106667,0.714401752649639,-5.74044615653681,"conditionD-conditionC","sp|P38646|GRP75_HUMAN","HUMAN","0","0"
"sp|P43353|AL3B1_HUMAN1",0.0680733896692676,8.32797952609458,1.00539380794909,0.354760841526888,0.537792469228588,-6.62512890977662,"conditionD-conditionB","sp|P43353|AL3B1_HUMAN","HUMAN","0","0"
"sp|Q9NVN8|GNL3L_HUMAN",-0.0656097973833498,7.61321138736183,-1.00458615911767,0.354825882749731,0.664035758266007,-6.18409731909557,"conditionC-conditionB","sp|Q9NVN8|GNL3L_HUMAN","HUMAN","0","0"
"sp|P14678|RSMB_HUMAN2",-0.0524795937604665,10.2199472382747,-1.00428231799802,0.354923727555034,0.714780065347726,-5.74109674891533,"conditionD-conditionC","sp|P14678|RSMB_HUMAN","HUMAN","0","0"
"sp|Q8N2F6|ARM10_HUMAN1",0.155883844751306,7.71241624723218,1.0049713754848,0.354947895274718,0.537932324561846,-6.62554998719618,"conditionD-conditionB","sp|Q8N2F6|ARM10_HUMAN","HUMAN","0","0"
"sp|P08579|RU2B_HUMAN1",-0.0643029193955886,9.30923162257171,-1.00480444258877,0.35502183528172,0.537932324561846,-6.62571635039555,"conditionD-conditionB","sp|P08579|RU2B_HUMAN","HUMAN","0","0"
"sp|O60934|NBN_HUMAN2",-0.040797088522206,8.20534954093127,-1.00391861463034,0.355085063980606,0.714819080044782,-5.74144644234996,"conditionD-conditionC","sp|O60934|NBN_HUMAN","HUMAN","0","0"
"sp|P30046|DOPD_HUMAN",-0.0533039888017672,11.1672886215089,-1.00393090605777,0.355116479823401,0.664178272056096,-6.18474359379304,"conditionC-conditionB","sp|P30046|DOPD_HUMAN","HUMAN","0","0"
"sp|O95059|RPP14_HUMAN2",0.369909797003444,7.34359054478753,1.0037332298846,0.355167322079967,0.714819080044782,-5.74162465220394,"conditionD-conditionC","sp|O95059|RPP14_HUMAN","HUMAN","0","0"
"sp|O95361|TRI16_HUMAN",-0.099062004678208,8.07827412499935,-1.00371516815428,0.355212198856759,0.664178272056096,-6.1849563109338,"conditionC-conditionB","sp|O95361|TRI16_HUMAN","HUMAN","0","0"
"sp|Q9NQS7|INCE_HUMAN",-0.212092026610867,7.28456682036466,-1.00354118633458,0.355289406548436,0.664178272056096,-6.18512783330699,"conditionC-conditionB","sp|Q9NQS7|INCE_HUMAN","HUMAN","0","0"
"sp|P49902|5NTC_HUMAN2",-0.0355215799566899,8.63120253724222,-1.00341892206607,0.355306820294954,0.714874183086346,-5.74192674324446,"conditionD-conditionC","sp|P49902|5NTC_HUMAN","HUMAN","0","0"
"sp|P02042|HBB_HUMAN;sp|P68871|HBD_HUMAN",-0.0409958573448659,15.409627398176,-1.00347516429076,0.355318708592118,0.664178272056096,-6.18519291658997,"conditionC-conditionB","sp|P02042|HBB_HUMAN;sp|P68871|HBD_HUMAN","HUMAN","0","0"
"sp|P04180|LCAT_HUMAN1",-0.144120070483902,8.2105520466184,-1.00402628050625,0.355366672017267,0.538326894935161,-6.62649160088329,"conditionD-conditionB","sp|P04180|LCAT_HUMAN","HUMAN","0","0"
"sp|P48960|AGRE5_HUMAN1",-0.0637600265068663,8.1885095523554,-1.00369475857727,0.355513665264957,0.538421646016477,-6.6268217542971,"conditionD-conditionB","sp|P48960|AGRE5_HUMAN","HUMAN","0","0"
"sp|Q9BUB7|TMM70_HUMAN2",-0.0455417714766693,8.62706399915574,-1.00255971102248,0.355688385476568,0.715180219306952,-5.74275222238476,"conditionD-conditionC","sp|Q9BUB7|TMM70_HUMAN","HUMAN","0","0"
"sp|P00751|CFAB_HUMAN",0.044651265054199,10.316812482234,1.0026310655138,0.355693509220399,0.664684001989819,-6.18602474848307,"conditionC-conditionB","sp|P00751|CFAB_HUMAN","HUMAN","0","0"
"sp|O75818|RPP40_HUMAN2",-0.115896860531428,7.87546432069168,-1.00233117726016,0.355789929860208,0.715180219306952,-5.74297170137994,"conditionD-conditionC","sp|O75818|RPP40_HUMAN","HUMAN","0","0"
"sp|P52292|IMA1_HUMAN2",-0.0574717143272476,8.97549058561251,-1.00231880237997,0.355795429052957,0.715180219306952,-5.74298358496087,"conditionD-conditionC","sp|P52292|IMA1_HUMAN","HUMAN","0","0"
"sp|Q99615|DNJC7_HUMAN",-0.0514990396872612,8.86835272894872,-1.00216558898159,0.355900327892526,0.664875619877745,-6.18648325031287,"conditionC-conditionB","sp|Q99615|DNJC7_HUMAN","HUMAN","0","0"
"sp|O60563|CCNT1_HUMAN2",-0.0404859748495809,8.25699755908562,-1.00180213896238,0.356025086593886,0.715270996488315,-5.74347964513198,"conditionD-conditionC","sp|O60563|CCNT1_HUMAN","HUMAN","0","0"
"sp|P40422|RPAB4_YEAST1",0.0989982523734518,8.70614629158694,1.00252851703804,0.356031152536292,0.538871529068854,-6.62798257299757,"conditionD-conditionB","sp|P40422|RPAB4_YEAST","YEAST","1","0.584962500721156"
"sp|P30084|ECHM_HUMAN1",-0.0454216297284109,9.89500078752507,-1.00249818525746,0.356044619491386,0.538871529068854,-6.62801275108766,"conditionD-conditionB","sp|P30084|ECHM_HUMAN","HUMAN","0","0"
"sp|O14802|RPC1_HUMAN2",-0.0823931219895346,7.83524823237752,-1.00171247734555,0.356064953396159,0.715270996488315,-5.74356571316061,"conditionD-conditionC","sp|O14802|RPC1_HUMAN","HUMAN","0","0"
"sp|P82930|RT34_HUMAN1",-0.063716235850519,8.57284169209119,-1.00232218950193,0.35612276761986,0.538871529068854,-6.6281878424116,"conditionD-conditionB","sp|P82930|RT34_HUMAN","HUMAN","0","0"
"sp|P63098|CANB1_HUMAN1",-0.0680025217435922,8.91806642094542,-1.00226361366716,0.356148780347577,0.538871529068854,-6.62824611243605,"conditionD-conditionB","sp|P63098|CANB1_HUMAN","HUMAN","0","0"
"sp|O14639|ABLM1_HUMAN2",0.119644751758321,7.4756332412647,1.00145892272412,0.356177712335939,0.71527215554455,-5.74380907645895,"conditionD-conditionC","sp|O14639|ABLM1_HUMAN","HUMAN","0","0"
"sp|O75663|TIPRL_HUMAN1",-0.0515794236276861,8.04911241488581,-1.00198552372451,0.356272297113377,0.538930525835087,-6.62852271787633,"conditionD-conditionB","sp|O75663|TIPRL_HUMAN","HUMAN","0","0"
"sp|P18887|XRCC1_HUMAN",0.042838914025694,8.1799568686978,1.00128124163109,0.356293523244256,0.665415203340766,-6.18735393475237,"conditionC-conditionB","sp|P18887|XRCC1_HUMAN","HUMAN","0","0"
"sp|P63220|RS21_HUMAN2",-0.0460144195073333,11.8800694731295,-1.00079597934565,0.356472666884818,0.715407072663607,-5.74444517112568,"conditionD-conditionC","sp|P63220|RS21_HUMAN","HUMAN","0","0"
"sp|Q9H1K1|ISCU_HUMAN2",-0.07147078556154,7.75061802602872,-1.00060545972427,0.356557468439802,0.715407072663607,-5.74462792063082,"conditionD-conditionC","sp|Q9H1K1|ISCU_HUMAN","HUMAN","0","0"
"sp|O60888|CUTA_HUMAN1",-0.122738176709726,9.69898542362155,-1.0011052698201,0.356663498557676,0.539394323245669,-6.62939791694039,"conditionD-conditionB","sp|O60888|CUTA_HUMAN","HUMAN","0","0"
"sp|O95989|NUDT3_HUMAN",-0.0635783442184348,8.49084658192331,-1.00036928014518,0.356699360963855,0.66579443360882,-6.18825124107356,"conditionC-conditionB","sp|O95989|NUDT3_HUMAN","HUMAN","0","0"
"sp|O95639|CPSF4_HUMAN",0.0507794232516527,8.15050082340837,1.00035566152157,0.356705424279757,0.66579443360882,-6.18826463649177,"conditionC-conditionB","sp|O95639|CPSF4_HUMAN","HUMAN","0","0"
"sp|P47756|CAPZB_HUMAN",-0.0499548770398661,9.85751460898146,-1.00008149836091,0.35682750542118,0.665827385005983,-6.18853427892537,"conditionC-conditionB","sp|P47756|CAPZB_HUMAN","HUMAN","0","0"
"sp|Q9UJF2|NGAP_HUMAN1",0.303815916675035,6.56093075071755,1.00061737325538,0.356880477500646,0.539526201666398,-6.62988277867115,"conditionD-conditionB","sp|Q9UJF2|NGAP_HUMAN","HUMAN","0","0"
"sp|P14906|SEC63_YEAST2",0.0973735107333233,8.19585247103272,0.999851544480717,0.356893199701279,0.715407072663607,-5.7453508508035,"conditionD-conditionC","sp|P14906|SEC63_YEAST","YEAST","1","0.263034405833794"
"sp|Q8NFH3|NUP43_HUMAN1",-0.068737993996999,8.20019498912937,-1.00052867051854,0.356919937049696,0.539526201666398,-6.62997091178658,"conditionD-conditionB","sp|Q8NFH3|NUP43_HUMAN","HUMAN","0","0"
"sp|Q9UNN8|EPCR_HUMAN",0.139933155514877,7.6053248757762,0.999581536988558,0.35705021763625,0.665943947053527,-6.18902586253543,"conditionC-conditionB","sp|Q9UNN8|EPCR_HUMAN","HUMAN","0","0"
"sp|Q9H3S4|TPK1_HUMAN2",0.352351241742612,6.85991291605638,0.999469534167225,0.357063412023589,0.715407072663607,-5.74571701609154,"conditionD-conditionC","sp|Q9H3S4|TPK1_HUMAN","HUMAN","0","0"
