"protein","contrast","chisq","pvalue","logFC","adj.pvalue","organism","label","TlogFC"
"136","sp|P0A940|BAMA_ECOLI","conditionB-conditionA",49.4906388532848,1.02557962122773e-10,-0.925529080010438,2.4048333912465e-09,"ECOLI","1","1"
"137","sp|P61175|RL22_ECOLI","conditionB-conditionA",49.4187910134073,1.06235020780332e-10,0.852192341833291,2.47287212604729e-09,"ECOLI","1","1"
"138","sp|P0AEU0|HISJ_ECOLI","conditionB-conditionA",49.1205147944875,1.22962640070057e-10,0.764958193442506,2.84150622596675e-09,"ECOLI","1","1"
"139","sp|P0AFR4|YCIO_ECOLI","conditionB-conditionA",45.6235440094045,1.23872023749527e-10,1.33110165130193,2.84192722113124e-09,"ECOLI","1","1"
"140","sp|P30125|LEU3_ECOLI","conditionB-conditionA",48.8320625440436,1.41638145656486e-10,-1.39760598836675,3.22631461784668e-09,"ECOLI","1","1"
"141","sp|P0AFC7|NUOB_ECOLI","conditionB-conditionA",48.8164636662295,1.42725276042199e-10,-1.18561959863749,3.22802060495442e-09,"ECOLI","1","1"
"142","sp|P0AFG3|ODO1_ECOLI","conditionB-conditionA",48.6867069247314,1.52097334726875e-10,0.735714438997832,3.41576338340848e-09,"ECOLI","1","1"
"143","sp|P0A7T7|RS18_ECOLI","conditionB-conditionA",48.5750213803505,1.60655044822988e-10,-1.28414905035553,3.58271984573783e-09,"ECOLI","1","1"
"144","sp|P37689|GPMI_ECOLI","conditionB-conditionA",48.4506312403078,1.70753744477281e-10,-0.978607354007334,3.78148396623645e-09,"ECOLI","1","1"
"145","sp|P0AG51|RL30_ECOLI","conditionB-conditionA",47.9235964865053,2.21071272399342e-10,-1.159634277267,4.86204336332071e-09,"ECOLI","1","1"
"146","sp|P0ABP8|DEOD_ECOLI","conditionB-conditionA",47.8486863629724,2.29336105661559e-10,-1.21798211329908,5.00926603393639e-09,"ECOLI","1","1"
"147","sp|P23865|PRC_ECOLI","conditionB-conditionA",44.1917892989858,2.53439824682289e-10,1.56208457453832,5.49809252320965e-09,"ECOLI","1","1"
"148","sp|P0ACF4|DBHB_ECOLI","conditionB-conditionA",47.3371357174463,2.94654189936239e-10,-1.07056563445469,6.34900143045044e-09,"ECOLI","1","1"
"149","sp|P0A6H1|CLPX_ECOLI","conditionB-conditionA",47.2108954669501,3.13450265743143e-10,-1.48834394569888,6.70867716412672e-09,"ECOLI","1","1"
"150","sp|P02359|RS7_ECOLI","conditionB-conditionA",47.1392286649375,3.24649085392537e-10,-0.667088140441216,6.87950338197344e-09,"ECOLI","1","1"
"151","sp|P0A6E6|ATPE_ECOLI","conditionB-conditionA",47.132339788934,3.25746318807774e-10,-1.44437738767456,6.87950338197344e-09,"ECOLI","1","1"
"152","sp|P0A8V2|RPOB_ECOLI","conditionB-conditionA",46.9234665172098,3.60836138746379e-10,-1.19013583477897,7.57043714777764e-09,"ECOLI","1","1"
"153","sp|P0ADG7|IMDH_ECOLI","conditionB-conditionA",46.7498516696911,3.92859633713272e-10,-1.08789021140099,8.18842726739623e-09,"ECOLI","1","1"
"154","sp|P0A6F1|CARA_ECOLI","conditionB-conditionA",46.4843274971887,4.47412662474278e-10,-1.643927618753,9.26492844565242e-09,"ECOLI","1","1"
"155","sp|P0AEI1|MIAB_ECOLI","conditionB-conditionA",43.0162721767375,4.56178872454416e-10,-1.5223517729196,9.38551241456214e-09,"ECOLI","1","1"
"156","sp|P38038|CYSJ_ECOLI","conditionB-conditionA",46.3622600028194,4.74971062480734e-10,-0.949756317794979,9.70950460417346e-09,"ECOLI","1","1"
"157","sp|P0A7X3|RS9_ECOLI","conditionB-conditionA",46.1637511176054,5.23454501966114e-10,-1.12531406659194,1.05912996158174e-08,"ECOLI","1","1"
"158","sp|P0A9D8|DAPD_ECOLI","conditionB-conditionA",46.1587054068408,5.24749244057432e-10,-0.90372896936978,1.05912996158174e-08,"ECOLI","1","1"
"159","sp|P22259|PCKA_ECOLI","conditionB-conditionA",46.0603287091175,5.50642420549252e-10,-1.46251102951793,1.10440168498841e-08,"ECOLI","1","1"
"160","sp|P00509|AAT_ECOLI","conditionB-conditionA",45.9025679242127,5.94856719438042e-10,-0.878761348071482,1.18562379892995e-08,"ECOLI","1","1"
"161","sp|P0A7B8|HSLV_ECOLI","conditionB-conditionA",42.348498638226,6.37001340564325e-10,-1.11256677428415,1.26173743792524e-08,"ECOLI","1","1"
"162","sp|P0ABA4|ATPD_ECOLI","conditionB-conditionA",45.6988687766793,6.57232379630557e-10,-0.903040513521773,1.2926858693903e-08,"ECOLI","1","1"
"163","sp|P0A6A8|ACP_ECOLI","conditionB-conditionA",45.6880163689596,6.60733134871805e-10,1.43079226108647,1.2926858693903e-08,"ECOLI","1","1"
"164","sp|P0A877|TRPA_ECOLI","conditionB-conditionA",45.5114743001803,7.20370096907175e-10,-1.08612777949411,1.3991393512456e-08,"ECOLI","1","1"
"165","sp|P0A7K6|RL19_ECOLI","conditionB-conditionA",45.5014317783743,7.23919701961506e-10,0.907266548972736,1.3991393512456e-08,"ECOLI","1","1"
"166","sp|P0AA25|THIO_ECOLI","conditionB-conditionA",45.4441611458103,7.44499462079773e-10,-0.593498042521393,1.4302462557665e-08,"ECOLI","1","1"
"167","sp|P0A7R1|RL9_ECOLI","conditionB-conditionA",45.3091144408175,7.9537132435803e-10,-0.769105807724408,1.51882584034596e-08,"ECOLI","1","1"
"168","sp|P69441|KAD_ECOLI","conditionB-conditionA",45.2578250232727,8.15589373814873e-10,-0.890522725628816,1.54816340065216e-08,"ECOLI","1","1"
"169","sp|P0AGD3|SODF_ECOLI","conditionB-conditionA",45.130699364424,8.67942828719492e-10,-0.921837224345847,1.63779271052453e-08,"ECOLI","1","1"
