"dlfq","LFQ","top1","top3"
"limma|spt||MLE|quantiles_nMcc_B.A_HYEtims735_DIA",0.865518515077612,0.879655533434078,0.794485976162403,0.834543835561404
"limma|spt||MLE|quantiles_nMcc_C.B_MYtims709_DIA",0.644080074456778,0.576465302264891,0.525442964627221,0.572362145627806
"limma|spt||MLE|quantiles_nMcc_C.A_MYtims709_DIA",0.697635625683951,0.598015863170854,0.691096334790372,0.696215119271316
"limma|spt||MLE|quantiles_nMcc_E.C_MYtims709_DIA",0.493658013890386,0.48068817837912,0.60490120377342,0.577405545475346
"limma|spt||MLE|quantiles_nMcc_E.C_HEof_n600_DIA",0.71552676782472,0.67940104520676,0.546798187994724,0.607965343225116
"limma|spt||MLE|quantiles_nMcc_G.F_HEof_n600_DIA",0.841125728863947,0.782406893484698,0.658310498291933,0.719970714095545
"limma|spt||MLE|quantiles_nMcc_E.B_HEof_n600_DIA",0.983895224999691,0.845906099611273,0.822599741696555,0.826512119658766
"limma|spt||MLE|quantiles_nMcc_E.A_HEof_w600_DIA",0.5,0.5,0.495283753363206,0.5
"limma|spt||MLE|quantiles_nMcc_A.B_HEof_w600_DIA",0.5332365409839,0.567317031475604,0.516750759057269,0.514684938275728
"limma|spt||MLE|quantiles_nMcc_F.C_HEof_w600_DIA",0.925723076850038,0.822306806730239,0.695296137351846,0.745534050340267
"limma|spt||MLE|quantiles_nMcc_C.B_HYtims134_DIA",0.514152994420434,0.503749603981548,0.495701577125922,0.496960788313055
"limma|spt||MLE|quantiles_nMcc_D.B_HYtims134_DIA",0.577136187529964,0.567560057736523,0.608785430641598,0.598016452648998
"limma|spt||MLE|quantiles_nMcc_D.C_HYtims134_DIA",0.5,0.5,0.495701577125922,0.5
"limma|spt||MLE|quantiles_nMcc_C.A_HEqe777_DIA",0.549311812595003,0.54200047470841,0.52563005711628,0.510972881595794
"limma|spt||MLE|quantiles_nMcc_B.A_HEqe777_DIA",0.949945032989586,0.949423975071652,0.787706677087269,0.855632099552663
"limma|spt||MLE|quantiles_nMcc_C.B_HEqe777_DIA",0.921599492757134,0.922723133084542,0.746723941517611,0.773414848892242
"limma|spt||MLE|quantiles_nMcc_B.A_HEqe408_DIA",0.88661753908522,0.894109444861562,0.809729894233906,0.837597797968229
"limma|spt||MLE|quantiles.robust_nMcc_B.A_HYEtims735_DIA",0.836476076859668,0.871563089886225,0.722078894014159,0.828100226900844
