"protein","contrast","chisq","pvalue","logFC","adj.pvalue","organism","label","TlogFC"
"2104","sp|Q8N1G4|LRC47_HUMAN","conditionC-conditionB",1.77637128570201,0.620090257719023,0.098386419130172,0.877085839815501,"HUMAN","0","0"
"2105","sp|P63241|IF5A1_HUMAN;sp|Q6IS14|IF5AL_HUMAN;sp|Q9GZV4|IF5A2_HUMAN","conditionC-conditionB",0.953941979876043,0.620660534432842,0.0500962227006561,0.877337694944481,"HUMAN","0","0"
"2106","sp|Q86V21|AACS_HUMAN","conditionC-conditionB",0.244259556188732,0.621146424517594,-0.264925697606223,0.877337694944481,"HUMAN","0","0"
"2107","sp|P05023|AT1A1_HUMAN","conditionC-conditionB",0.243746153543653,0.621513441565931,-0.0318479741500539,0.877337694944481,"HUMAN","0","0"
"2108","sp|Q15003|CND2_HUMAN","conditionC-conditionB",1.7689684560235,0.621710915328176,-0.273447664679423,0.877337694944481,"HUMAN","0","0"
"2109","sp|Q4V328|GRAP1_HUMAN","conditionC-conditionB",0.243426300967302,0.621742338251986,-0.292639169388931,0.877337694944481,"HUMAN","0","0"
"2110","sp|P13861|KAP2_HUMAN","conditionC-conditionB",0.242907208576312,0.622114215589129,-0.029575745965527,0.877446400755094,"HUMAN","0","0"
"2111","sp|Q15582|BGH3_HUMAN","conditionC-conditionB",0.94731180705717,0.622721491974123,0.237763908179129,0.877886859362857,"HUMAN","0","0"
"2112","sp|Q9Y490|TLN1_HUMAN","conditionC-conditionB",0.241299640373731,0.623269017843246,0.0256002502698713,0.878242706960938,"HUMAN","0","0"
"2113","sp|P12235|ADT1_HUMAN","conditionC-conditionB",1.75818818081799,0.624075641639721,0.520930121485087,0.878963137491628,"HUMAN","0","0"
"2114","sp|Q01081|U2AF1_HUMAN","conditionC-conditionB",0.238293999056527,0.625441002758082,-0.0430735384030498,0.880469453267764,"HUMAN","0","0"
"2115","sp|P61803|DAD1_HUMAN","conditionC-conditionB",1.75040668326831,0.625785987300385,0.599418633109579,0.880535686420371,"HUMAN","0","0"
"2116","sp|Q9Y3F4|STRAP_HUMAN","conditionC-conditionB",1.7484529154503,0.62621586747363,-0.462056619852298,0.880535686420371,"HUMAN","0","0"
"2117","sp|P16403|H12_HUMAN","conditionC-conditionB",1.74597341851905,0.626761680700903,-0.112207819312943,0.880535686420371,"HUMAN","0","0"
"2118","sp|Q13823|NOG2_HUMAN","conditionC-conditionB",0.933890111302214,0.626914534877034,0.159461638472621,0.880535686420371,"HUMAN","0","0"
"2119","sp|P33947|ERD22_HUMAN;sp|P24390|ERD21_HUMAN","conditionC-conditionB",0.931850421962163,0.627554216456471,0.112355787042855,0.880535686420371,"HUMAN","0","0"
"2120","sp|Q9BQB6|VKOR1_HUMAN","conditionC-conditionB",0.235092356123865,0.627773363601967,-0.0555781447372432,0.880535686420371,"HUMAN","0","0"
"2121","sp|O75822|EIF3J_HUMAN","conditionC-conditionB",1.74079218250388,0.627903162516029,0.343449515463067,0.880535686420371,"HUMAN","0","0"
"2122","sp|Q9Y248|PSF2_HUMAN","conditionC-conditionB",0.234474799150348,0.628225501324253,-0.151573023624961,0.880535686420371,"HUMAN","0","0"
"2123","sp|P18859|ATP5J_HUMAN","conditionC-conditionB",1.73889934105895,0.628320489976441,0.0976682083297327,0.880535686420371,"HUMAN","0","0"
"2124","sp|Q6NUQ4|TM214_HUMAN","conditionC-conditionB",0.234172845972969,0.628446840711313,-0.0833289038997904,0.880535686420371,"HUMAN","0","0"
"2125","sp|Q7L014|DDX46_HUMAN","conditionC-conditionB",1.73588710187257,0.628984964626166,0.167855565876131,0.880663318750714,"HUMAN","0","0"
"2126","sp|P05026|AT1B1_HUMAN","conditionC-conditionB",0.233242691034168,0.629129776768823,-0.112047511888882,0.880663318750714,"HUMAN","0","0"
"2127","sp|Q9BRT6|LLPH_HUMAN","conditionC-conditionB",1.727297323968,0.630882125582496,0.0398478547061476,0.881736218040423,"HUMAN","0","0"
"2128","sp|P13674|P4HA1_HUMAN","conditionC-conditionB",0.920830820146646,0.631021458382815,0.176582270985506,0.881736218040423,"HUMAN","0","0"
"2129","sp|P14618|KPYM_HUMAN","conditionC-conditionB",0.22976759258273,0.631696208640575,-0.0188716047289255,0.881736218040423,"HUMAN","0","0"
"2130","sp|Q9UKY7|CDV3_HUMAN","conditionC-conditionB",1.72301388779426,0.631829460797577,0.103478483601679,0.881736218040423,"HUMAN","0","0"
"2131","sp|P40413|TCPE_YEAST","conditionC-conditionB",1.72301176617854,0.63182993023052,0.0911566511923247,0.881736218040423,"YEAST","1","0.321928094887362"
"2132","sp|P52272|HNRPM_HUMAN","conditionC-conditionB",1.72294737489512,0.631844177674277,-0.215811839882942,0.881736218040423,"HUMAN","0","0"
"2133","sp|Q14141|SEPT6_HUMAN;sp|Q9NVA2|SEP11_HUMAN","conditionC-conditionB",0.917826035409218,0.631970212728569,0.192173451059318,0.881736218040423,"HUMAN","0","0"
"2134","sp|O43399|TPD54_HUMAN","conditionC-conditionB",1.71039947193764,0.634624235325763,0.0651800089577392,0.883927906868802,"HUMAN","0","0"
"2135","sp|P00533|EGFR_HUMAN;sp|P04626|ERBB2_HUMAN;sp|Q15303|ERBB4_HUMAN","conditionC-conditionB",0.907914246208466,0.63510996420587,-0.330766420858946,0.883927906868802,"HUMAN","0","0"
"2136","sp|Q05707|COEA1_HUMAN","conditionC-conditionB",0.225084279570628,0.635192962542565,0.150718590558183,0.883927906868802,"HUMAN","0","0"
"2137","sp|P19387|RPB3_HUMAN","conditionC-conditionB",0.906915583144485,0.635427173827072,0.325939683826302,0.883927906868802,"HUMAN","0","0"
"2138","sp|Q8N5N7|RM50_HUMAN","conditionC-conditionB",0.906152279209709,0.635669732141579,-0.0474002329448098,0.883927906868802,"HUMAN","0","0"
"2139","sp|Q9UNN8|EPCR_HUMAN","conditionC-conditionB",0.224249338399792,0.635821036700719,-0.140759267081421,0.883927906868802,"HUMAN","0","0"
"2140","sp|P51858|HDGF_HUMAN;sp|Q9Y3E1|HDGR3_HUMAN","conditionC-conditionB",0.90561038880769,0.635841987139709,0.128067390293069,0.883927906868802,"HUMAN","0","0"
"2141","sp|Q14376|GALE_HUMAN","conditionC-conditionB",0.223852177238795,0.636120298770031,-0.0279627742234503,0.883927906868802,"HUMAN","0","0"
"2142","sp|P31949|S10AB_HUMAN","conditionC-conditionB",1.70291745934674,0.636285372520399,0.197557042398092,0.883927906868802,"HUMAN","0","0"
"2143","sp|P09110|THIK_HUMAN","conditionC-conditionB",1.70190092951607,0.636511258205593,0.0645327765005543,0.883927906868802,"HUMAN","0","0"
"2144","sp|P01111|RASN_HUMAN;sp|P01112|RASH_HUMAN;sp|P01116|RASK_HUMAN","conditionC-conditionB",0.901962677481589,0.637002729340114,-0.0785761576884489,0.884197818337771,"HUMAN","0","0"
"2145","sp|Q96A26|F162A_HUMAN","conditionC-conditionB",0.900506611723186,0.637466657128065,-0.0503507408314761,0.884429264155302,"HUMAN","0","0"
"2146","sp|P60953|CDC42_HUMAN","conditionC-conditionB",1.69500043158281,0.638045885697522,0.575780002034442,0.884820389485473,"HUMAN","0","0"
"2147","sp|O76003|GLRX3_HUMAN","conditionC-conditionB",1.68879378279625,0.639428061638668,0.0805919004794582,0.886270643202187,"HUMAN","0","0"
"2148","sp|P38431|IF5_YEAST","conditionC-conditionB",0.893551697956958,0.639687278762869,0.12661284460148,0.886270643202187,"YEAST","1","0.321928094887362"
"2149","sp|O75608|LYPA1_HUMAN","conditionC-conditionB",1.67958202077049,0.641482679617307,0.377197199003909,0.886919141837856,"HUMAN","0","0"
"2150","sp|O95478|NSA2_HUMAN","conditionC-conditionB",1.67945343278676,0.641511387430261,-0.226297695322094,0.886919141837856,"HUMAN","0","0"
"2151","sp|P51665|PSMD7_HUMAN","conditionC-conditionB",1.67811177308351,0.641810963181409,0.170982685943137,0.886919141837856,"HUMAN","0","0"
"2152","sp|O75400|PR40A_HUMAN","conditionC-conditionB",0.886904784362294,0.641816788504352,0.0997483787140574,0.886919141837856,"HUMAN","0","0"
"2153","sp|Q08945|SSRP1_HUMAN","conditionC-conditionB",1.67806499191656,0.641821410293872,0.116792234202126,0.886919141837856,"HUMAN","0","0"
"2154","sp|Q9UBV8|PEF1_HUMAN","conditionC-conditionB",0.885277020263305,0.642339364296262,-0.0816782772952713,0.886919141837856,"HUMAN","0","0"
"2155","sp|Q96C90|PP14B_HUMAN","conditionC-conditionB",1.67441957664678,0.64263580332731,-1.55750936809266,0.886919141837856,"HUMAN","0","0"
"2156","sp|P51571|SSRD_HUMAN","conditionC-conditionB",1.67208480395443,0.643157710495636,-0.169083691775246,0.886919141837856,"HUMAN","0","0"
"2157","sp|Q9Y262|EIF3L_HUMAN","conditionC-conditionB",1.6699762502295,0.643629259952734,0.062294428461211,0.886919141837856,"HUMAN","0","0"
"2158","sp|O75122|CLAP2_HUMAN","conditionC-conditionB",0.213777592468014,0.643822541022107,0.0300320135561272,0.886919141837856,"HUMAN","0","0"
"2159","sp|P17980|PRS6A_HUMAN","conditionC-conditionB",1.66823867978806,0.644017993970564,-0.10880358910984,0.886919141837856,"HUMAN","0","0"
"2160","sp|Q16762|THTR_HUMAN","conditionC-conditionB",1.66822964487807,0.644020015639118,0.516956562585708,0.886919141837856,"HUMAN","0","0"
"2161","sp|Q6RW13|ATRAP_HUMAN","conditionC-conditionB",0.879250735848249,0.644277742985151,0.0708578447904422,0.886919141837856,"HUMAN","0","0"
"2162","sp|Q9Y2L1|RRP44_HUMAN","conditionC-conditionB",1.666854858683,0.64432768301527,0.157914743072162,0.886919141837856,"HUMAN","0","0"
"2163","sp|P55145|MANF_HUMAN","conditionC-conditionB",1.66506815068426,0.644727662002212,-0.761560118368575,0.887059418455194,"HUMAN","0","0"
"2164","sp|P84098|RL19_HUMAN","conditionC-conditionB",1.66215654716815,0.645379769983293,0.115757417593429,0.88726908873939,"HUMAN","0","0"
"2165","sp|P41057|RS29A_YEAST","conditionC-conditionB",0.87553345740837,0.645476336398112,-0.327761229103338,0.88726908873939,"YEAST","1","0.321928094887362"
"2166","sp|P60983|GMFB_HUMAN","conditionC-conditionB",0.870178811292582,0.647206800548989,0.1807433759692,0.888929482984885,"HUMAN","0","0"
"2167","sp|Q15075|EEA1_HUMAN","conditionC-conditionB",1.65367443998848,0.647281649740674,0.164386540250192,0.888929482984885,"HUMAN","0","0"
"2168","sp|Q96P70|IPO9_HUMAN","conditionC-conditionB",1.65139434171743,0.647793444208529,-0.0750850756289889,0.889221997216136,"HUMAN","0","0"
"2169","sp|P52333|JAK3_HUMAN","conditionC-conditionB",0.207631288794979,0.648630344305713,0.0630145285389396,0.889358204273994,"HUMAN","0","0"
"2170","sp|Q13405|RM49_HUMAN","conditionC-conditionB",0.865242121342131,0.648806303453423,0.234331257019946,0.889358204273994,"HUMAN","0","0"
"2171","sp|P53999|TCP4_HUMAN","conditionC-conditionB",1.64576697455729,0.649057556322232,-0.107718058548503,0.889358204273994,"HUMAN","0","0"
"2172","sp|P14625|ENPL_HUMAN;sp|Q58FF3|ENPLL_HUMAN","conditionC-conditionB",0.86437382015919,0.649088044248358,0.0876233150653469,0.889358204273994,"HUMAN","0","0"
"2173","sp|Q9P2N5|RBM27_HUMAN","conditionC-conditionB",0.206582937753267,0.649458948164964,-0.105944163195106,0.889456893575211,"HUMAN","0","0"
"2174","sp|Q96IZ0|PAWR_HUMAN","conditionC-conditionB",1.64212030337407,0.649877477817745,-0.29196187632617,0.889620687205891,"HUMAN","0","0"
"2175","sp|Q9Y2W1|TR150_HUMAN","conditionC-conditionB",1.6394999812329,0.650466995050154,-0.167059824991483,0.889646960513377,"HUMAN","0","0"
"2176","sp|Q9NZZ3|CHMP5_HUMAN","conditionC-conditionB",1.63871324882512,0.650644052101348,0.458657940013833,0.889646960513377,"HUMAN","0","0"
"2177","sp|P62937|PPIA_HUMAN;sp|Q9Y536|PAL4A_HUMAN;sp|P0DN26|PAL4F_HUMAN;sp|F5H284|PAL4D_HUMAN;sp|A0A0B4J2A2|PAL4C_HUMAN;sp|A0A075B767|PAL4H_HUMAN;sp|A0A075B759|PAL4E_HUMAN;sp|P0DN37|PAL4G_HUMAN","conditionC-conditionB",0.85684928725275,0.651534685995559,-0.0502603117079516,0.889646960513377,"HUMAN","0","0"
"2178","sp|Q8TAT6|NPL4_HUMAN","conditionC-conditionB",1.63361677079426,0.65179169027338,0.272047135220163,0.889646960513377,"HUMAN","0","0"
"2179","sp|Q01518|CAP1_HUMAN","conditionC-conditionB",1.63266123326067,0.652006987165707,0.162998457241276,0.889646960513377,"HUMAN","0","0"
"2180","sp|Q9NZI8|IF2B1_HUMAN","conditionC-conditionB",1.630515351769,0.65249063158554,0.197351010579293,0.889646960513377,"HUMAN","0","0"
"2181","sp|P11076|ARF1_YEAST","conditionC-conditionB",0.201958576199087,0.65314456274309,0.106952315977889,0.889646960513377,"YEAST","1","0.321928094887362"
"2182","sp|P04075|ALDOA_HUMAN","conditionC-conditionB",1.62675950757002,0.653337616503619,-0.0434896180835835,0.889646960513377,"HUMAN","0","0"
"2183","sp|Q16778|H2B2E_HUMAN;sp|P33778|H2B1B_HUMAN;sp|P23527|H2B1O_HUMAN;sp|P06899|H2B1J_HUMAN;sp|Q8N257|H2B3B_HUMAN;sp|Q6DRA6|H2B2D_HUMAN;sp|Q6DN03|H2B2C_HUMAN","conditionC-conditionB",0.201706928636743,0.653346575860764,1.22525865665284,0.889646960513377,"HUMAN","0","0"
"2184","sp|Q9UG63|ABCF2_HUMAN","conditionC-conditionB",1.62640366770907,0.65341789419662,-0.175080432511493,0.889646960513377,"HUMAN","0","0"
"2185","sp|Q9BY32|ITPA_HUMAN","conditionC-conditionB",0.850744929438014,0.653526324293634,0.0564890365237147,0.889646960513377,"HUMAN","0","0"
"2186","sp|Q13243|SRSF5_HUMAN","conditionC-conditionB",1.6234465816981,0.654085227298517,-0.596227594531062,0.889646960513377,"HUMAN","0","0"
"2187","sp|P21266|GSTM3_HUMAN;sp|P46439|GSTM5_HUMAN;sp|P28161|GSTM2_HUMAN","conditionC-conditionB",0.847950523763837,0.654440071324372,-0.0672203179534492,0.889646960513377,"HUMAN","0","0"
"2188","sp|P61224|RAP1B_HUMAN;sp|A6NIZ1|RP1BL_HUMAN","conditionC-conditionB",0.847211156181039,0.654682051936581,0.158610752476505,0.889646960513377,"HUMAN","0","0"
"2189","sp|Q9H6Z4|RANB3_HUMAN","conditionC-conditionB",1.62038828089848,0.654775800488128,-0.363207983703765,0.889646960513377,"HUMAN","0","0"
"2190","sp|P35520|CBS_HUMAN","conditionC-conditionB",1.61970050662494,0.654931157650016,-0.25838791105598,0.889646960513377,"HUMAN","0","0"
"2191","sp|Q9NYK5|RM39_HUMAN","conditionC-conditionB",0.845933234138223,0.655100501921563,0.0460500138053064,0.889646960513377,"HUMAN","0","0"
"2192","sp|Q92598|HS105_HUMAN","conditionC-conditionB",1.61816711419437,0.655277599948025,0.0875773211517554,0.889646960513377,"HUMAN","0","0"
"2193","sp|P11233|RALA_HUMAN","conditionC-conditionB",1.61416653079154,0.656181936900115,-0.560955558363723,0.890005149189881,"HUMAN","0","0"
"2194","sp|Q99470|SDF2_HUMAN","conditionC-conditionB",0.84194928477254,0.656406746106853,0.187867379603809,0.890005149189881,"HUMAN","0","0"
"2195","sp|P12081|HARS1_HUMAN","conditionC-conditionB",0.197759441851598,0.656535470749032,-0.0355053593745218,0.890005149189881,"HUMAN","0","0"
"2196","sp|P07342|ILVB_YEAST","conditionC-conditionB",0.84024052481561,0.656967806533724,-0.514756617679737,0.890005149189881,"YEAST","1","0.321928094887362"
"2197","sp|O95394|AGM1_HUMAN","conditionC-conditionB",1.61038790916568,0.657036731441589,-0.405111834462343,0.890005149189881,"HUMAN","0","0"
"2198","sp|P84077|ARF1_HUMAN;sp|P61204|ARF3_HUMAN","conditionC-conditionB",0.837545436606792,0.657853696381971,-0.334990671945569,0.890551296088638,"HUMAN","0","0"
"2199","sp|Q9BSE5|GDAH_HUMAN","conditionC-conditionB",0.836983959233292,0.658038407291302,0.0774122885795805,0.890551296088638,"HUMAN","0","0"
"2200","sp|Q15029|U5S1_HUMAN","conditionC-conditionB",1.60438595244465,0.658395743786293,0.127553021225864,0.890629878867276,"HUMAN","0","0"
"2201","sp|Q13310|PABP4_HUMAN","conditionC-conditionB",0.194936028786878,0.658839767345283,0.0364649118732601,0.890825600917566,"HUMAN","0","0"
"2202","sp|Q13162|PRDX4_HUMAN","conditionC-conditionB",1.60028695427589,0.659324756501751,0.204461692776857,0.890950351048062,"HUMAN","0","0"
"2203","sp|P61289|PSME3_HUMAN","conditionC-conditionB",1.59882282411562,0.659656765909093,0.192770727401854,0.890950351048062,"HUMAN","0","0"
"2204","sp|P30040|ERP29_HUMAN","conditionC-conditionB",1.59803113044607,0.659836330056866,0.065549279848117,0.890950351048062,"HUMAN","0","0"
"2205","sp|Q92888|ARHG1_HUMAN","conditionC-conditionB",0.830638367730762,0.660129544375328,0.0620495399972061,0.890950351048062,"HUMAN","0","0"
"2206","sp|Q15024|EXOS7_HUMAN","conditionC-conditionB",0.827825657386726,0.661058574094015,0.182515920573199,0.89141151009862,"HUMAN","0","0"
"2207","sp|P55060|XPO2_HUMAN","conditionC-conditionB",1.59259376857282,0.661070296635636,-0.808227445568278,0.89141151009862,"HUMAN","0","0"
"2208","sp|Q9NVS2|RT18A_HUMAN","conditionC-conditionB",0.191224582241282,0.661899356791525,-0.0863688860438447,0.89174055044074,"HUMAN","0","0"
"2209","sp|Q9P035|HACD3_HUMAN","conditionC-conditionB",1.58888098871175,0.661913600780778,0.633300239151499,0.89174055044074,"HUMAN","0","0"
"2210","sp|Q06406|LSM6_YEAST","conditionC-conditionB",0.822227127692171,0.662911644529896,0.441264701590585,0.89268101996424,"YEAST","1","0.321928094887362"
"2211","sp|P67775|PP2AA_HUMAN;sp|P62714|PP2AB_HUMAN","conditionC-conditionB",0.818656819336803,0.664096100925656,-0.0929252897485284,0.893345883935447,"HUMAN","0","0"
"2212","sp|Q9BZE1|RM37_HUMAN","conditionC-conditionB",1.57609666383723,0.664821803107158,-0.240027321822872,0.893345883935447,"HUMAN","0","0"
"2213","sp|O00273|DFFA_HUMAN","conditionC-conditionB",1.57567785291387,0.664917190519507,-0.305776384570628,0.893345883935447,"HUMAN","0","0"
"2214","sp|Q9GZL7|WDR12_HUMAN","conditionC-conditionB",1.57552893384169,0.664951109743785,0.100428254478704,0.893345883935447,"HUMAN","0","0"
"2215","sp|P63220|RS21_HUMAN","conditionC-conditionB",1.57394371422775,0.665312231596683,-0.455134853394455,0.893345883935447,"HUMAN","0","0"
"2216","sp|Q06265|EXOS9_HUMAN","conditionC-conditionB",1.57291328947633,0.665547024082141,-0.244976835812061,0.893345883935447,"HUMAN","0","0"
"2217","sp|P10155|RO60_HUMAN","conditionC-conditionB",1.57182905488695,0.665794125248271,0.739187781526052,0.893345883935447,"HUMAN","0","0"
"2218","sp|Q96I25|SPF45_HUMAN","conditionC-conditionB",1.57177324896126,0.665806844949201,0.464180866444627,0.893345883935447,"HUMAN","0","0"
"2219","sp|P68402|PA1B2_HUMAN","conditionC-conditionB",1.57037667182682,0.666125205206903,-0.103508915649197,0.893370261692539,"HUMAN","0","0"
"2220","sp|Q8N9T8|KRI1_HUMAN","conditionC-conditionB",1.56853173488514,0.666545896240709,0.363540172194185,0.893531796041599,"HUMAN","0","0"
"2221","sp|Q969X6|UTP4_HUMAN","conditionC-conditionB",0.80730356550168,0.667876646950632,0.315347529084679,0.894912607530428,"HUMAN","0","0"
"2222","sp|Q15111|PLCL1_HUMAN","conditionC-conditionB",0.801058621019723,0.669965332475391,0.186936872329174,0.896390324171145,"HUMAN","0","0"
"2223","sp|P20073|ANXA7_HUMAN","conditionC-conditionB",1.5534522806718,0.669989635085438,-0.117754876544989,0.896390324171145,"HUMAN","0","0"
"2224","sp|Q9NQT5|EXOS3_HUMAN","conditionC-conditionB",1.55202968984023,0.670314996578381,0.251823728992854,0.896390324171145,"HUMAN","0","0"
"2225","sp|Q7L5D6|GET4_HUMAN","conditionC-conditionB",0.799949548682455,0.670336955513664,-0.10557611715214,0.896390324171145,"HUMAN","0","0"
"2226","sp|Q12306|SMT3_YEAST","conditionC-conditionB",1.5512843147876,0.670485504571562,0.143414729813067,0.896390324171145,"YEAST","1","0.321928094887362"
"2227","sp|P00890|CISY1_YEAST","conditionC-conditionB",1.54789701519367,0.671260649299182,-0.780027586144357,0.896768839381857,"YEAST","1","0.321928094887362"
"2228","sp|Q8WU90|ZC3HF_HUMAN","conditionC-conditionB",1.54582258316274,0.671735588919328,0.414054091856311,0.896768839381857,"HUMAN","0","0"
"2229","sp|P53173|ERV14_YEAST","conditionC-conditionB",0.795425150562371,0.671855107678104,-0.109366441689462,0.896768839381857,"YEAST","1","0.321928094887362"
"2230","sp|Q9NQR4|NIT2_HUMAN","conditionC-conditionB",1.54311186008787,0.672356469028357,0.337128798077014,0.896768839381857,"HUMAN","0","0"
"2231","sp|Q8NBQ5|DHB11_HUMAN","conditionC-conditionB",1.54282561448757,0.672422049727893,-0.0942656990453585,0.896768839381857,"HUMAN","0","0"
"2232","sp|Q5VT79|AXA81_HUMAN","conditionC-conditionB",0.178482278501268,0.672680803727716,0.0794292455539019,0.896768839381857,"HUMAN","0","0"
"2233","sp|Q13443|ADAM9_HUMAN","conditionC-conditionB",0.792056962071143,0.672987528282698,0.174239556878637,0.896768839381857,"HUMAN","0","0"
"2234","sp|Q8TAQ2|SMRC2_HUMAN","conditionC-conditionB",1.53842836066373,0.673429903183158,-0.355832458698085,0.896768839381857,"HUMAN","0","0"
"2235","sp|O75396|SC22B_HUMAN","conditionC-conditionB",1.53820712799957,0.673480630382544,0.0689925447279442,0.896768839381857,"HUMAN","0","0"
"2236","sp|P60228|EIF3E_HUMAN","conditionC-conditionB",1.53578572364974,0.674035970771887,-0.0990351641691234,0.897106909220544,"HUMAN","0","0"
"2237","sp|P61513|RL37A_HUMAN;sp|A6NKH3|RL37L_HUMAN","conditionC-conditionB",0.785527632755796,0.675188197149708,0.106901390594842,0.898210524539627,"HUMAN","0","0"
"2238","sp|P48147|PPCE_HUMAN","conditionC-conditionB",0.783311348375672,0.675936816388875,0.457863846422754,0.898210524539627,"HUMAN","0","0"
"2239","sp|Q53EL6|PDCD4_HUMAN","conditionC-conditionB",1.52729738015708,0.675984590712064,0.328046322141182,0.898210524539627,"HUMAN","0","0"
"2240","sp|Q56VL3|OCAD2_HUMAN","conditionC-conditionB",0.781647095270279,0.676499515447682,0.052210385157764,0.898210524539627,"HUMAN","0","0"
"2241","sp|Q8NFH5|NUP35_HUMAN","conditionC-conditionB",0.781251111406414,0.676633470154235,-0.430710247355441,0.898210524539627,"HUMAN","0","0"
"2242","sp|Q14008|CKAP5_HUMAN","conditionC-conditionB",1.52428821845762,0.676676073930727,-1.00659476667697,0.898210524539627,"HUMAN","0","0"
"2243","sp|P54577|SYYC_HUMAN","conditionC-conditionB",1.52084330741011,0.677468128517757,-0.120150813391984,0.898224783328369,"HUMAN","0","0"
"2244","sp|P17931|LEG3_HUMAN","conditionC-conditionB",1.51824299059398,0.678066303469959,-0.125379194817025,0.898224783328369,"HUMAN","0","0"
"2245","sp|Q9Y3B4|SF3B6_HUMAN","conditionC-conditionB",0.776339839283279,0.678297077475091,0.119176834557216,0.898224783328369,"HUMAN","0","0"
"2246","sp|P16401|H15_HUMAN","conditionC-conditionB",1.51681811722811,0.678394192945142,-0.36710037454073,0.898224783328369,"HUMAN","0","0"
"2247","sp|Q9HAV7|GRPE1_HUMAN","conditionC-conditionB",1.51318761087214,0.6792299985076,0.133941715472119,0.898224783328369,"HUMAN","0","0"
"2248","sp|Q9Y512|SAM50_HUMAN","conditionC-conditionB",1.51315987134469,0.679236386612211,0.295750282342823,0.898224783328369,"HUMAN","0","0"
"2249","sp|Q9NP97|DLRB1_HUMAN;sp|Q8TF09|DLRB2_HUMAN","conditionC-conditionB",0.77269330569582,0.679534922130349,-0.0605691783520719,0.898224783328369,"HUMAN","0","0"
"2250","sp|P62750|RL23A_HUMAN","conditionC-conditionB",1.51177876190429,0.679554478724767,-0.0917319322726549,0.898224783328369,"HUMAN","0","0"
"2251","sp|Q96HE7|ERO1A_HUMAN","conditionC-conditionB",0.170335343139523,0.679813949464401,0.0382454791289923,0.898224783328369,"HUMAN","0","0"
"2252","sp|P68363|TBA1B_HUMAN;sp|Q9H853|TBA4B_HUMAN","conditionC-conditionB",0.770406115293345,0.680312479527083,-0.0629917942608991,0.898224783328369,"HUMAN","0","0"
"2253","sp|Q16718|NDUA5_HUMAN","conditionC-conditionB",1.50795158477384,0.680436328493503,-0.237853210778425,0.898224783328369,"HUMAN","0","0"
"2254","sp|P17480|UBF1_HUMAN","conditionC-conditionB",1.50771937792951,0.680489851407098,-0.66868516164187,0.898224783328369,"HUMAN","0","0"
"2255","sp|O43823|AKAP8_HUMAN","conditionC-conditionB",0.769530141018816,0.680610512905065,0.0454200165469238,0.898224783328369,"HUMAN","0","0"
"2256","sp|O15145|ARPC3_HUMAN","conditionC-conditionB",1.50476770874218,0.681170383619087,-1.13336186482876,0.898565186901775,"HUMAN","0","0"
"2257","sp|Q8IWA0|WDR75_HUMAN","conditionC-conditionB",1.50152247916338,0.68191898753863,0.142540184764112,0.898788471825381,"HUMAN","0","0"
"2258","sp|Q9Y6E0|STK24_HUMAN","conditionC-conditionB",1.50022864775962,0.682217559556828,0.381877962378823,0.898788471825381,"HUMAN","0","0"
"2259","sp|P56134|ATPK_HUMAN","conditionC-conditionB",1.49970517402561,0.682338377690645,0.477580926053797,0.898788471825381,"HUMAN","0","0"
"2260","sp|P12004|PCNA_HUMAN","conditionC-conditionB",1.49739518928312,0.682871649672379,0.135459641782884,0.898788471825381,"HUMAN","0","0"
"2261","sp|Q16204|CCDC6_HUMAN","conditionC-conditionB",0.762539765907172,0.682993536431235,0.231129204806882,0.898788471825381,"HUMAN","0","0"
"2262","sp|Q96FV9|THOC1_HUMAN","conditionC-conditionB",0.166599579564954,0.683151721528566,-0.0707993280224422,0.898788471825381,"HUMAN","0","0"
"2263","sp|Q96N66|MBOA7_HUMAN","conditionC-conditionB",1.49033613197501,0.684502535511129,0.22397930671848,0.899756367633069,"HUMAN","0","0"
"2264","sp|Q16698|DECR_HUMAN","conditionC-conditionB",1.4891306414851,0.684781235293754,0.303498877416079,0.899756367633069,"HUMAN","0","0"
"2265","sp|O94992|HEXI1_HUMAN","conditionC-conditionB",1.48811865137333,0.685015241943511,0.261881227752442,0.899756367633069,"HUMAN","0","0"
"2266","sp|O60907|TBL1X_HUMAN;sp|Q9BQ87|TBL1Y_HUMAN","conditionC-conditionB",0.163865385824326,0.685622398789255,-0.042975939530038,0.899756367633069,"HUMAN","0","0"
"2267","sp|Q92685|ALG3_HUMAN","conditionC-conditionB",0.753258401975069,0.686170458058639,0.0468078090701827,0.899756367633069,"HUMAN","0","0"
"2268","sp|Q9UQ80|PA2G4_HUMAN","conditionC-conditionB",1.48308710849918,0.68617928207081,0.115620857489329,0.899756367633069,"HUMAN","0","0"
"2269","sp|P09429|HMGB1_HUMAN;sp|B2RPK0|HGB1A_HUMAN","conditionC-conditionB",0.752357119805725,0.686479744341447,0.262725284270854,0.899756367633069,"HUMAN","0","0"
"2270","sp|P52907|CAZA1_HUMAN","conditionC-conditionB",1.48110371804589,0.686638399121402,-0.0769659525469102,0.899756367633069,"HUMAN","0","0"
"2271","sp|P00387|NB5R3_HUMAN","conditionC-conditionB",1.47953983234113,0.687000513142693,-0.198622930303841,0.899756367633069,"HUMAN","0","0"
