DEA,expression_type,MVI,Normalization,label
ANOVA,pro_inten,knn,center.mean,0.0
edgeR,sc,bpca,div.median,0.0
ROTS,pro_inten,QRILC,quantiles.robust,0.0
ANOVA,pro_LFQ,No_MVI,quantiles,0.0
ttest,pro_LFQ,MinProb,quantiles.robust,0.0
ANOVA,pro_LFQ,No_MVI,center.mean,0.0
ANOVA,pro_inten,No_MVI,quantiles,0.0
ROTS,pro_LFQ,No_MVI,div.median,0.0
ROTS,pro_LFQ,No_MVI,div.mean,0.0
siggenes,pro_LFQ,min,div.median,0.0
ttest,pro_inten,MinProb,quantiles.robust,0.0
ROTS,pro_inten,No_MVI,sum,0.0
ANOVA,pro_inten,nbavg,quantiles.robust,0.0
ROTS,pro_inten,QRILC,sum,0.0
proDA,pro_inten,missForest,max,0.0
msqrob2,pep_inten,QRILC,quantiles.robust,0.0
ANOVA,pro_LFQ,zero,No_norm,0.0
msqrob2,pep_LFQ,QRILC,quantiles.robust,0.0
siggenes,pro_LFQ,zero,quantiles.robust,0.0
beta_binomial,sc,zero,center.mean,0.0
ANOVA,pro_LFQ,No_MVI,center.median,0.0
proDA,pro_inten,No_MVI,div.mean,0.0
ttest,pro_LFQ,knn,vsn,0.0
proDA,pro_inten,MinProb,quantiles.robust,0.0
ANOVA,pro_inten,zero,quantiles,0.0
msqrob2,pep_inten,knn,vsn,0.0
plgem,sc,MLE,max,0.0
msqrob2,pep_inten,MinProb,sum,0.0
siggenes,pro_LFQ,min,quantiles.robust,0.0
ttest,pro_inten,knn,quantiles.robust,0.0
beta_binomial,sc,No_MVI,center.median,0.0
proDA,pro_LFQ,No_MVI,quantiles.robust,0.0
SAM,pro_LFQ,No_MVI,vsn,0.0
edgeR,sc,MLE,quantiles.robust,0.0
ROTS,pro_LFQ,knn,sum,0.0
msqrob2,pep_inten,mice,quantiles.robust,0.0
SAM,pro_inten,missForest,center.mean,0.0
ttest,pro_inten,MLE,vsn,0.0
siggenes,pro_LFQ,MinProb,quantiles.robust,0.0
ttest,pro_inten,MLE,max,0.0
msqrob2,pep_inten,MinDet,sum,0.0
beta_binomial,sc,MinProb,div.median,0.0
beta_binomial,sc,nbavg,div.median,0.0
ttest,pro_inten,min,max,0.0
ANOVA,pro_LFQ,zero,center.mean,0.0
beta_binomial,sc,MinDet,div.median,0.0
ANOVA,pro_inten,No_MVI,center.median,0.0
beta_binomial,sc,min,div.median,0.0
siggenes,pro_inten,zero,quantiles.robust,0.0
ttest,pro_inten,missForest,vsn,0.0
beta_binomial,sc,zero,div.median,0.0
ANOVA,pro_inten,bpca,quantiles.robust,0.0
msqrob2,pep_LFQ,mice,quantiles.robust,0.0
edgeR,sc,QRILC,div.mean,0.0
plgem,sc,nbavg,sum,0.0
ANOVA,pro_LFQ,zero,quantiles,0.0
siggenes,pro_inten,No_MVI,max,0.0
siggenes,pro_inten,No_MVI,quantiles.robust,0.0
ROTS,pro_inten,min,sum,0.0
ttest,pro_LFQ,bpca,sum,0.0
beta_binomial,sc,No_MVI,center.mean,0.0
proDA,pro_inten,missForest,sum,0.0
ttest,pro_inten,QRILC,vsn,0.0
plgem,sc,MLE,quantiles.robust,0.0
ANOVA,pro_inten,No_MVI,center.mean,0.0
ttest,pro_LFQ,bpca,vsn,0.0
proDA,pro_inten,QRILC,max,0.0
siggenes,pro_inten,No_MVI,sum,0.0
edgeR,sc,nbavg,quantiles.robust,0.0
edgeR,sc,MinDet,div.mean,0.0
ANOVA,pro_LFQ,zero,center.median,0.0
edgeR,sc,min,div.mean,0.0
edgeR,sc,zero,div.mean,0.0
beta_binomial,sc,knn,div.median,0.0
msqrob2,pep_LFQ,min,sum,0.0
ROTS,pro_inten,No_MVI,div.median,0.0
SAM,pro_LFQ,MLE,div.mean,0.0
siggenes,pro_inten,MinProb,quantiles.robust,0.0
beta_binomial,sc,missForest,div.median,0.0
edgeR,sc,nbavg,div.mean,0.0
siggenes,pro_inten,MinDet,quantiles.robust,0.0
beta_binomial,sc,MLE,div.median,0.0
proDA,pro_inten,No_MVI,quantiles.robust,0.0
ttest,pro_inten,MinProb,sum,0.0
ttest,pro_inten,MinDet,sum,0.0
ANOVA,pro_inten,zero,center.median,0.0
ttest,pro_LFQ,QRILC,quantiles.robust,0.0
edgeR,sc,mice,quantiles.robust,0.0
ttest,pro_LFQ,MinDet,max,0.0
ProteoMM,pep_LFQ,nbavg,quantiles.robust,0.0
beta_binomial,sc,bpca,div.median,0.0
ttest,pro_inten,min,sum,0.0
siggenes,pro_inten,No_MVI,vsn,0.0
beta_binomial,sc,No_MVI,div.median,0.0
siggenes,pro_LFQ,zero,sum,0.0
ttest,pro_inten,MLE,sum,0.0
plgem,sc,knn,sum,0.0
ANOVA,pro_inten,zero,center.mean,0.0
SAM,pro_inten,No_MVI,sum,0.0
beta_binomial,sc,mice,div.median,0.0
msqrob2,pep_inten,MinProb,quantiles.robust,0.0
ROTS,pro_inten,zero,sum,0.0
ROTS,pro_inten,MLE,sum,0.0
SAM,pro_inten,mice,div.median,0.0
msqrob2,pep_inten,min,sum,0.0
proDA,pro_inten,mice,max,0.0
ROTS,pro_inten,No_MVI,div.mean,0.0
plgem,sc,mice,quantiles.robust,0.0
ProteoMM,pep_inten,nbavg,quantiles.robust,0.0
proDA,pro_inten,MinDet,max,0.0
SAM,pro_inten,No_MVI,max,0.0
ttest,pro_LFQ,zero,sum,0.0
ttest,pro_LFQ,zero,max,0.0
SAM,pro_inten,No_MVI,vsn,0.0
ttest,pro_inten,QRILC,quantiles.robust,0.0
beta_binomial,sc,MLE,quantiles.robust,0.0
ProteoMM,pep_LFQ,MLE,quantiles.robust,0.0
proDA,pro_LFQ,QRILC,quantiles.robust,0.0
ProteoMM,pep_inten,bpca,quantiles.robust,0.0
ttest,pro_inten,knn,max,0.0
ProteoMM,pep_LFQ,bpca,quantiles.robust,0.0
ROTS,pro_inten,knn,sum,0.0
SAM,pro_inten,mice,div.mean,0.0
SAM,pro_LFQ,missForest,sum,0.0
ttest,pro_LFQ,missForest,div.mean,0.0
edgeR,sc,MinProb,div.mean,0.0
proDA,pro_inten,QRILC,quantiles.robust,0.0
ROTS,pro_inten,missForest,sum,0.0
SAM,pro_LFQ,bpca,div.mean,0.0
beta_binomial,sc,QRILC,quantiles.robust,0.0
edgeR,sc,mice,div.mean,0.0
plgem,sc,knn,quantiles.robust,0.0
plgem,sc,mice,sum,0.0
plgem,sc,mice,max,0.0
edgeR,sc,knn,div.mean,0.0
beta_binomial,sc,nbavg,quantiles.robust,0.0
ProteoMM,pep_inten,MLE,quantiles.robust,0.0
edgeR,sc,min,quantiles.robust,0.0
edgeR,sc,MLE,div.mean,0.0
edgeR,sc,bpca,quantiles.robust,0.0
edgeR,sc,zero,quantiles.robust,0.0
DEP,pro_inten,missForest,quantiles.robust,0.0
ANOVA,pro_inten,zero,quantiles.robust,0.0
SAM,pro_LFQ,MLE,div.median,0.0
ttest,pro_LFQ,zero,vsn,0.0
edgeR,sc,No_MVI,div.mean,0.0
ttest,pro_inten,knn,sum,0.0
edgeR,sc,missForest,div.mean,0.0
beta_binomial,sc,missForest,quantiles.robust,0.0
edgeR,sc,QRILC,quantiles.robust,0.0
ProteoMM,pep_inten,mice,quantiles.robust,0.0
SAM,pro_LFQ,bpca,div.median,0.0
SAM,pro_inten,bpca,max,0.0
beta_binomial,sc,mice,quantiles.robust,0.0
edgeR,sc,bpca,div.mean,0.0
ttest,pro_inten,QRILC,max,0.0
ttest,pro_inten,mice,max,0.0
ttest,pro_LFQ,missForest,div.median,0.0
ANOVA,pro_inten,min,vsn,0.0
ProteoMM,pep_LFQ,mice,quantiles.robust,0.0
msqrob2,pep_LFQ,mice,vsn,0.0
ttest,pro_LFQ,QRILC,div.mean,0.0
edgeR,sc,knn,quantiles.robust,0.0
msqrob2,pep_LFQ,mice,sum,0.0
SAM,pro_LFQ,bpca,quantiles.robust,0.0
ANOVA,pro_LFQ,zero,quantiles.robust,0.0
msqrob2,pep_LFQ,bpca,quantiles.robust,0.0
ttest,pro_inten,MinProb,div.median,0.0
ttest,pro_inten,bpca,vsn,0.0
ROTS,pro_LFQ,bpca,sum,0.0
ttest,pro_LFQ,QRILC,div.median,0.0
siggenes,pro_LFQ,No_MVI,div.median,0.0
ttest,pro_inten,MinDet,div.median,0.0
SAM,pro_LFQ,mice,div.mean,0.0
beta_binomial,sc,min,quantiles.robust,0.0
SAM,pro_inten,missForest,max,0.0
beta_binomial,sc,zero,quantiles.robust,0.0
beta_binomial,sc,MinDet,quantiles.robust,0.0
ttest,pro_inten,QRILC,sum,0.0
ttest,pro_LFQ,MLE,div.mean,0.0
ttest,pro_LFQ,MLE,div.median,0.0
SAM,pro_LFQ,missForest,max,0.0
SAM,pro_LFQ,mice,div.median,0.0
beta_binomial,sc,QRILC,div.mean,0.0
ttest,pro_inten,MinProb,max,0.0
ttest,pro_inten,min,div.median,0.0
beta_binomial,sc,No_MVI,div.mean,0.0
msqrob2,pep_inten,mice,vsn,0.0
beta_binomial,sc,MinProb,quantiles.robust,0.0
siggenes,pro_LFQ,No_MVI,div.mean,0.0
proDA,pro_LFQ,MinProb,sum,0.0
ANOVA,pro_LFQ,min,div.median,0.0
ANOVA,pro_LFQ,min,max,0.0
ANOVA,pro_LFQ,min,div.mean,0.0
ANOVA,pro_LFQ,min,sum,0.0
edgeR,sc,MinProb,quantiles.robust,0.0
ttest,pro_inten,MinDet,div.mean,0.0
ttest,pro_inten,MinProb,div.mean,0.0
ANOVA,pro_inten,min,max,0.0
ANOVA,pro_inten,min,div.median,0.0
ANOVA,pro_LFQ,min,vsn,0.0
ANOVA,pro_inten,min,div.mean,0.0
ROTS,pro_LFQ,mice,sum,0.0
msqrob2,pep_inten,mice,sum,0.0
ttest,pro_inten,mice,vsn,0.0
ANOVA,pro_inten,min,sum,0.0
ttest,pro_inten,missForest,max,0.0
ANOVA,pro_LFQ,knn,div.mean,0.0
SAM,pro_inten,bpca,sum,0.0
siggenes,pro_inten,No_MVI,div.median,0.0
ANOVA,pro_inten,knn,div.mean,0.0
ANOVA,pro_LFQ,No_MVI,quantiles.robust,0.0
ttest,pro_inten,bpca,max,0.0
beta_binomial,sc,No_MVI,quantiles.robust,0.0
SAM,pro_LFQ,nbavg,quantiles,0.0
plgem,sc,MinDet,max,0.0
beta_binomial,sc,bpca,quantiles.robust,0.0
plgem,sc,min,max,0.0
siggenes,pro_inten,No_MVI,div.mean,0.0
ttest,pro_inten,min,div.mean,0.0
plgem,sc,zero,max,0.0
proDA,pro_LFQ,MinDet,sum,0.0
beta_binomial,sc,MinDet,div.mean,0.0
ANOVA,pro_inten,knn,max,0.0
beta_binomial,sc,MinProb,div.mean,0.0
beta_binomial,sc,min,div.mean,0.0
SAM,pro_inten,missForest,div.median,0.0
ANOVA,pro_inten,No_MVI,quantiles.robust,0.0
beta_binomial,sc,nbavg,div.mean,0.0
ttest,pro_LFQ,knn,div.median,0.0
beta_binomial,sc,knn,div.mean,0.0
beta_binomial,sc,zero,div.mean,0.0
ANOVA,pro_inten,nbavg,max,0.0
ttest,pro_LFQ,bpca,div.median,0.0
ANOVA,pro_inten,knn,vsn,0.0
ANOVA,pro_inten,knn,div.median,0.0
ANOVA,pro_LFQ,knn,div.median,0.0
ANOVA,pro_inten,nbavg,div.median,0.0
ANOVA,pro_inten,nbavg,vsn,0.0
beta_binomial,sc,bpca,div.mean,0.0
beta_binomial,sc,MLE,div.mean,0.0
plgem,sc,nbavg,max,0.0
ANOVA,pro_LFQ,knn,vsn,0.0
ttest,pro_LFQ,knn,div.mean,0.0
ttest,pro_LFQ,mice,div.median,0.0
ttest,pro_LFQ,mice,div.mean,0.0
ANOVA,pro_inten,nbavg,div.mean,0.0
ANOVA,pro_inten,nbavg,sum,0.0
ROTS,pro_inten,mice,sum,0.0
beta_binomial,sc,missForest,div.mean,0.0
siggenes,pro_inten,nbavg,max,0.0
SAM,pro_inten,No_MVI,div.median,0.0
beta_binomial,sc,mice,div.mean,0.0
ttest,pro_LFQ,bpca,div.mean,0.0
ANOVA,pro_LFQ,nbavg,div.median,0.0
ttest,pro_inten,knn,vsn,0.0
ANOVA,pro_LFQ,nbavg,max,0.0
ROTS,pro_inten,bpca,sum,0.0
ANOVA,pro_LFQ,nbavg,vsn,0.0
ANOVA,pro_LFQ,nbavg,div.mean,0.0
ANOVA,pro_LFQ,nbavg,sum,0.0
ttest,pro_inten,MinDet,max,0.0
ttest,pro_inten,MLE,div.median,0.0
SAM,pro_inten,missForest,sum,0.0
SAM,pro_LFQ,No_MVI,div.mean,0.0
siggenes,pro_LFQ,MinDet,quantiles.robust,0.0
SAM,pro_inten,No_MVI,div.mean,0.0
siggenes,pro_LFQ,min,sum,0.0
ttest,pro_inten,missForest,div.median,0.0
SAM,pro_LFQ,No_MVI,div.median,0.0
beta_binomial,sc,bpca,sum,0.0
ANOVA,pro_LFQ,knn,max,0.0
ttest,pro_inten,MLE,div.mean,0.0
beta_binomial,sc,knn,sum,0.0
SAM,pro_LFQ,missForest,div.median,0.0
SAM,pro_inten,nbavg,sum,0.0
proDA,pro_inten,MinDet,sum,0.0
proDA,pro_inten,MinProb,sum,0.0
beta_binomial,sc,bpca,max,0.0
beta_binomial,sc,nbavg,sum,0.0
ttest,pro_inten,QRILC,div.median,0.0
beta_binomial,sc,bpca,vsn,0.0
beta_binomial,sc,QRILC,max,0.0
beta_binomial,sc,QRILC,sum,0.0
ttest,pro_inten,bpca,div.median,0.0
beta_binomial,sc,MinDet,max,0.0
beta_binomial,sc,knn,max,0.0
SAM,pro_inten,nbavg,max,0.0
beta_binomial,sc,QRILC,vsn,0.0
beta_binomial,sc,MLE,sum,0.0
beta_binomial,sc,MLE,max,0.0
beta_binomial,sc,min,max,0.0
beta_binomial,sc,MLE,vsn,0.0
ANOVA,pro_LFQ,QRILC,vsn,0.0
beta_binomial,sc,MinDet,sum,0.0
ANOVA,pro_LFQ,MLE,vsn,0.0
beta_binomial,sc,nbavg,max,0.0
beta_binomial,sc,zero,max,0.0
beta_binomial,sc,MinDet,vsn,0.0
beta_binomial,sc,missForest,sum,0.0
beta_binomial,sc,MinProb,sum,0.0
beta_binomial,sc,nbavg,vsn,0.0
beta_binomial,sc,MinProb,max,0.0
ttest,pro_inten,bpca,sum,0.0
beta_binomial,sc,MinProb,vsn,0.0
ANOVA,pro_LFQ,MinProb,vsn,0.0
ttest,pro_inten,missForest,div.mean,0.0
beta_binomial,sc,min,sum,0.0
ANOVA,pro_LFQ,MinDet,vsn,0.0
beta_binomial,sc,min,vsn,0.0
beta_binomial,sc,zero,sum,0.0
beta_binomial,sc,knn,vsn,0.0
ANOVA,pro_LFQ,mice,vsn,0.0
ttest,pro_inten,QRILC,div.mean,0.0
beta_binomial,sc,mice,sum,0.0
beta_binomial,sc,mice,max,0.0
beta_binomial,sc,mice,vsn,0.0
ANOVA,pro_LFQ,bpca,vsn,0.0
beta_binomial,sc,No_MVI,sum,0.0
beta_binomial,sc,missForest,vsn,0.0
proDA,pro_LFQ,min,max,0.0
ProteoMM,pep_LFQ,No_MVI,No_norm,0.0
beta_binomial,sc,missForest,max,0.0
ttest,pro_LFQ,zero,div.median,0.0
ANOVA,pro_LFQ,missForest,vsn,0.0
proDA,pro_LFQ,zero,center.median,0.0
ANOVA,pro_LFQ,MinDet,sum,0.0
proDA,pro_LFQ,mice,sum,0.0
ttest,pro_LFQ,zero,div.mean,0.0
ANOVA,pro_inten,QRILC,div.median,0.0
ttest,pro_inten,zero,sum,0.0
ttest,pro_inten,zero,max,0.0
ANOVA,pro_inten,QRILC,vsn,0.0
ANOVA,pro_inten,MLE,div.median,0.0
ANOVA,pro_inten,MLE,vsn,0.0
ttest,pro_inten,bpca,div.mean,0.0
proDA,pro_inten,zero,quantiles.robust,0.0
ANOVA,pro_inten,bpca,vsn,0.0
ANOVA,pro_inten,bpca,div.median,0.0
ANOVA,pro_inten,MinProb,div.median,0.0
ANOVA,pro_inten,MinDet,sum,0.0
beta_binomial,sc,No_MVI,max,0.0
ANOVA,pro_inten,QRILC,div.mean,0.0
ANOVA,pro_inten,MinProb,vsn,0.0
ANOVA,pro_inten,MLE,div.mean,0.0
plgem,sc,No_MVI,sum,0.0
ANOVA,pro_LFQ,MinDet,max,0.0
ANOVA,pro_LFQ,MLE,div.median,0.0
ANOVA,pro_inten,bpca,div.mean,0.0
plgem,sc,missForest,sum,0.0
ProteoMM,pep_inten,No_MVI,No_norm,0.0
ANOVA,pro_inten,mice,vsn,0.0
ANOVA,pro_inten,MinDet,vsn,0.0
ANOVA,pro_LFQ,missForest,div.mean,0.0
ANOVA,pro_inten,missForest,div.median,0.0
ANOVA,pro_LFQ,bpca,div.mean,0.0
ttest,pro_inten,zero,vsn,0.0
ANOVA,pro_inten,MinProb,div.mean,0.0
ANOVA,pro_inten,QRILC,max,0.0
ANOVA,pro_inten,mice,div.median,0.0
ANOVA,pro_inten,missForest,div.mean,0.0
beta_binomial,sc,No_MVI,vsn,0.0
SAM,pro_inten,bpca,quantiles.robust,0.0
ANOVA,pro_LFQ,MLE,div.mean,0.0
ANOVA,pro_LFQ,QRILC,max,0.0
ANOVA,pro_inten,MinProb,max,0.0
ANOVA,pro_LFQ,bpca,div.median,0.0
ANOVA,pro_LFQ,missForest,div.median,0.0
ANOVA,pro_inten,MinDet,max,0.0
ttest,pro_inten,mice,div.median,0.0
ttest,pro_inten,knn,div.median,0.0
ANOVA,pro_inten,missForest,vsn,0.0
ANOVA,pro_LFQ,mice,div.median,0.0
ANOVA,pro_inten,MLE,max,0.0
ANOVA,pro_LFQ,MinDet,div.median,0.0
ANOVA,pro_inten,MinDet,div.median,0.0
ANOVA,pro_LFQ,No_MVI,vsn,0.0
ANOVA,pro_LFQ,QRILC,div.median,0.0
ANOVA,pro_LFQ,mice,sum,0.0
ANOVA,pro_LFQ,zero,div.median,0.0
ANOVA,pro_LFQ,MinProb,div.median,0.0
siggenes,pro_inten,zero,sum,0.0
ANOVA,pro_inten,MinDet,div.mean,0.0
ANOVA,pro_LFQ,MinDet,div.mean,0.0
ANOVA,pro_inten,mice,div.mean,0.0
SAM,pro_LFQ,MLE,quantiles.robust,0.0
ANOVA,pro_inten,MLE,sum,0.0
proDA,pro_inten,nbavg,div.median,0.0
ANOVA,pro_LFQ,MLE,max,0.0
ANOVA,pro_inten,missForest,max,0.0
ttest,pro_inten,mice,div.mean,0.0
ANOVA,pro_LFQ,mice,div.mean,0.0
ANOVA,pro_inten,QRILC,sum,0.0
ANOVA,pro_LFQ,QRILC,div.mean,0.0
ttest,pro_inten,knn,div.mean,0.0
ANOVA,pro_LFQ,MLE,sum,0.0
ANOVA,pro_LFQ,MinProb,div.mean,0.0
ANOVA,pro_LFQ,QRILC,sum,0.0
ttest,pro_LFQ,missForest,sum,0.0
ANOVA,pro_inten,mice,sum,0.0
ANOVA,pro_inten,No_MVI,div.median,0.0
ANOVA,pro_inten,MinProb,sum,0.0
ANOVA,pro_inten,mice,max,0.0
ANOVA,pro_LFQ,MinProb,max,0.0
ANOVA,pro_LFQ,missForest,sum,0.0
ANOVA,pro_LFQ,zero,div.mean,0.0
ANOVA,pro_inten,missForest,sum,0.0
ANOVA,pro_LFQ,MinProb,sum,0.0
ANOVA,pro_inten,bpca,sum,0.0
ANOVA,pro_LFQ,knn,sum,0.0
ANOVA,pro_LFQ,mice,max,0.0
SAM,pro_inten,MLE,quantiles.robust,0.0
ANOVA,pro_inten,knn,sum,0.0
ProteoMM,pep_LFQ,No_MVI,max,0.0
ProteoMM,pep_inten,No_MVI,sum,0.0
ANOVA,pro_LFQ,bpca,sum,0.0
ProteoMM,pep_LFQ,No_MVI,sum,0.0
plgem,sc,MLE,sum,0.0
plgem,sc,bpca,sum,0.0
ANOVA,pro_LFQ,No_MVI,div.median,0.0
ANOVA,pro_LFQ,bpca,max,0.0
ProteoMM,pep_inten,No_MVI,max,0.0
ANOVA,pro_inten,No_MVI,div.mean,0.0
ProteoMM,pep_inten,No_MVI,div.mean,0.0
edgeR,sc,No_MVI,quantiles.robust,0.0
ANOVA,pro_LFQ,missForest,max,0.0
ANOVA,pro_inten,bpca,max,0.0
ANOVA,pro_LFQ,No_MVI,div.mean,0.0
ANOVA,pro_LFQ,No_MVI,sum,0.0
ProteoMM,pep_inten,No_MVI,div.median,0.0
ANOVA,pro_LFQ,No_MVI,max,0.0
ANOVA,pro_inten,No_MVI,vsn,0.0
ANOVA,pro_LFQ,zero,sum,0.0
ANOVA,pro_LFQ,zero,max,0.0
siggenes,pro_LFQ,knn,No_norm,0.0
SAM,pro_LFQ,mice,quantiles.robust,0.0
edgeR,sc,QRILC,sum,0.0
ProteoMM,pep_LFQ,No_MVI,div.mean,0.0
msqrob2,pep_inten,missForest,quantiles.robust,0.0
ProteoMM,pep_LFQ,No_MVI,vsn,0.0
ANOVA,pro_inten,zero,sum,0.0
edgeR,sc,QRILC,max,0.0
ANOVA,pro_inten,zero,max,0.0
edgeR,sc,MLE,max,0.0
msqrob2,pep_LFQ,min,quantiles.robust,0.0
edgeR,sc,MinProb,sum,0.0
edgeR,sc,knn,vsn,0.0
ProteoMM,pep_inten,No_MVI,vsn,0.0
edgeR,sc,mice,max,0.0
edgeR,sc,mice,sum,0.0
edgeR,sc,MinProb,max,0.0
msqrob2,pep_inten,min,quantiles.robust,0.0
ANOVA,pro_inten,No_MVI,sum,0.0
ProteoMM,pep_LFQ,No_MVI,div.median,0.0
ProteoMM,pep_inten,No_MVI,quantiles,0.0
ANOVA,pro_inten,No_MVI,max,0.0
msqrob2,pep_inten,MinDet,quantiles.robust,0.0
proDA,pro_LFQ,missForest,vsn,0.0
proDA,pro_inten,min,div.median,0.0
msqrob2,pep_LFQ,MinDet,quantiles.robust,0.0
proDA,pro_inten,mice,sum,0.0
ProteoMM,pep_LFQ,zero,quantiles.robust,0.0
proDA,pro_LFQ,MinProb,vsn,0.0
proDA,pro_LFQ,MinDet,vsn,0.0
siggenes,pro_LFQ,missForest,max,0.0
SAM,pro_LFQ,MinProb,quantiles.robust,0.0
siggenes,pro_LFQ,MinDet,center.median,0.0
ProteoMM,pep_inten,zero,quantiles.robust,0.0
msqrob2,pep_LFQ,missForest,quantiles.robust,0.0
edgeR,sc,QRILC,vsn,0.0
edgeR,sc,bpca,vsn,0.0
edgeR,sc,MLE,vsn,0.0
ttest,pro_inten,zero,div.median,0.0
ProteoMM,pep_LFQ,No_MVI,quantiles,0.0
edgeR,sc,MinProb,vsn,0.0
ProteoMM,pep_inten,MinDet,quantiles.robust,0.0
SAM,pro_LFQ,QRILC,quantiles.robust,0.0
proDA,pro_LFQ,QRILC,vsn,0.0
SAM,pro_LFQ,No_MVI,quantiles.robust,0.0
SAM,pro_inten,mice,quantiles.robust,0.0
plgem,sc,No_MVI,quantiles.robust,0.0
edgeR,sc,mice,vsn,0.0
edgeR,sc,bpca,sum,0.0
edgeR,sc,knn,max,0.0
edgeR,sc,missForest,vsn,0.0
edgeR,sc,knn,sum,0.0
edgeR,sc,bpca,max,0.0
ttest,pro_inten,zero,div.mean,0.0
ProteoMM,pep_LFQ,MinDet,quantiles.robust,0.0
edgeR,sc,min,vsn,0.0
msqrob2,pep_inten,bpca,quantiles.robust,0.0
ProteoMM,pep_LFQ,min,quantiles.robust,0.0
ProteoMM,pep_inten,min,quantiles.robust,0.0
siggenes,pro_LFQ,missForest,sum,0.0
plgem,sc,QRILC,quantiles.robust,0.0
edgeR,sc,nbavg,max,0.0
edgeR,sc,MinDet,sum,0.0
siggenes,pro_inten,knn,No_norm,0.0
edgeR,sc,min,sum,0.0
edgeR,sc,MinDet,max,0.0
beta_binomial,sc,knn,quantiles.robust,0.0
edgeR,sc,zero,sum,0.0
edgeR,sc,min,max,0.0
plgem,sc,MinProb,quantiles.robust,0.0
edgeR,sc,zero,max,0.0
siggenes,pro_inten,min,sum,0.0
msqrob2,pep_LFQ,MLE,quantiles.robust,0.0
siggenes,pro_inten,missForest,max,0.0
ANOVA,pro_LFQ,zero,vsn,0.0
SAM,pro_inten,MinProb,quantiles.robust,0.0
msqrob2,pep_inten,MLE,quantiles.robust,0.0
siggenes,pro_LFQ,MinDet,center.mean,0.0
siggenes,pro_LFQ,knn,center.median,0.0
SAM,pro_LFQ,min,No_norm,0.0
ANOVA,pro_inten,zero,vsn,0.0
SAM,pro_inten,QRILC,quantiles.robust,0.0
SAM,pro_inten,No_MVI,quantiles.robust,0.0
proDA,pro_LFQ,bpca,vsn,0.0
edgeR,sc,No_MVI,max,0.0
siggenes,pro_inten,missForest,sum,0.0
siggenes,pro_LFQ,QRILC,quantiles.robust,0.0
SAM,pro_inten,knn,No_norm,0.0
proDA,pro_inten,missForest,vsn,0.0
SAM,pro_LFQ,nbavg,No_norm,0.0
proDA,pro_LFQ,MLE,vsn,0.0
proDA,pro_inten,MLE,vsn,0.0
siggenes,pro_LFQ,knn,quantiles,0.0
proDA,pro_inten,MinProb,vsn,0.0
proDA,pro_inten,bpca,vsn,0.0
proDA,pro_inten,QRILC,vsn,0.0
proDA,pro_inten,MinDet,vsn,0.0
siggenes,pro_inten,QRILC,quantiles.robust,0.0
proDA,pro_LFQ,mice,vsn,0.0
SAM,pro_inten,MinDet,quantiles,0.0
siggenes,pro_LFQ,MinDet,max,0.0
SAM,pro_LFQ,zero,center.median,0.0
SAM,pro_LFQ,knn,No_norm,0.0
ttest,pro_LFQ,min,quantiles.robust,0.0
DEP,pro_LFQ,MinDet,quantiles.robust,0.0
proDA,pro_inten,min,quantiles,0.0
DEP,pro_inten,MinDet,quantiles.robust,0.0
SAM,pro_LFQ,zero,No_norm,0.0
ANOVA,pro_inten,zero,div.median,0.0
proDA,pro_inten,nbavg,quantiles,0.0
proDA,pro_LFQ,nbavg,No_norm,0.0
proDA,pro_LFQ,knn,vsn,0.0
msqrob2,pep_inten,zero,center.median,0.0
proDA,pro_LFQ,min,No_norm,0.0
ttest,pro_inten,min,quantiles.robust,0.0
proDA,pro_inten,min,quantiles.robust,0.0
proDA,pro_LFQ,zero,vsn,0.0
ttest,pro_LFQ,MinDet,quantiles.robust,0.0
SAM,pro_LFQ,zero,vsn,0.0
ANOVA,pro_inten,zero,div.mean,0.0
SAM,pro_LFQ,MinDet,quantiles,0.0
proDA,pro_LFQ,MinDet,quantiles.robust,0.0
proDA,pro_inten,mice,vsn,0.0
proDA,pro_LFQ,min,quantiles,0.0
SAM,pro_LFQ,MinDet,center.median,0.0
proDA,pro_LFQ,nbavg,quantiles,0.0
ttest,pro_inten,MinDet,quantiles.robust,0.0
ProteoMM,pep_inten,No_MVI,quantiles.robust,0.0
siggenes,pro_LFQ,knn,center.mean,0.0
ProteoMM,pep_LFQ,No_MVI,quantiles.robust,0.0
proDA,pro_inten,zero,vsn,0.0
edgeR,sc,MinDet,center.median,0.0
edgeR,sc,zero,vsn,0.0
ttest,pro_LFQ,zero,quantiles.robust,0.0
proDA,pro_inten,knn,vsn,0.0
DEP,pro_LFQ,min,quantiles.robust,0.0
DEP,pro_inten,min,quantiles.robust,0.0
msqrob2,pep_inten,knn,quantiles.robust,0.0
ttest,pro_inten,zero,quantiles.robust,0.0
msqrob2,pep_LFQ,knn,quantiles.robust,0.0
siggenes,pro_inten,knn,quantiles,0.0
siggenes,pro_LFQ,missForest,quantiles.robust,0.0
proDA,pro_LFQ,No_MVI,vsn,0.0
proDA,pro_inten,nbavg,quantiles.robust,0.0
plgem,sc,MinDet,sum,0.0
plgem,sc,min,sum,0.0
msqrob2,pep_LFQ,knn,center.median,0.0
plgem,sc,zero,sum,0.0
proDA,pro_LFQ,missForest,quantiles.robust,0.0
SAM,pro_LFQ,MinDet,center.mean,0.0
proDA,pro_inten,MinDet,quantiles.robust,0.0
