"idx" "metrics" "performance" "type"
2327 "pAUC(0.05)" 0.684050954545455 "mean"
2328 "pAUC(0.05)" 0.742620518181818 "mean"
2329 "pAUC(0.05)" 0.768981759090909 "mean"
2330 "pAUC(0.05)" 0.729837109090909 "mean"
2331 "pAUC(0.05)" 0.771140677272727 "mean"
2332 "pAUC(0.05)" 0.776160672727273 "mean"
2333 "pAUC(0.05)" 0.675793786363636 "mean"
2334 "pAUC(0.05)" 0.681110818181818 "mean"
2335 "pAUC(0.05)" 0.721420727272727 "mean"
2336 "pAUC(0.05)" 0.747422159090909 "mean"
2337 "pAUC(0.05)" 0.765646018181818 "mean"
2338 "pAUC(0.05)" 0.676916522727273 "mean"
2339 "pAUC(0.05)" 0.743261995454545 "mean"
2340 "pAUC(0.05)" 0.715795013636364 "mean"
2341 "pAUC(0.05)" 0.682035831818182 "mean"
2342 "pAUC(0.05)" 0.764203340909091 "mean"
2343 "pAUC(0.05)" 0.751923372727273 "mean"
2344 "pAUC(0.05)" 0.687143563636364 "mean"
2345 "pAUC(0.05)" 0.776213431818182 "mean"
2346 "pAUC(0.05)" 0.661968745454545 "mean"
2347 "pAUC(0.05)" 0.720263868181818 "mean"
2348 "pAUC(0.05)" 0.719457027272727 "mean"
2349 "pAUC(0.05)" 0.680863781818182 "mean"
2350 "pAUC(0.05)" 0.714117531818182 "mean"
2351 "pAUC(0.05)" 0.735887322727273 "mean"
2352 "pAUC(0.05)" 0.689131922727273 "mean"
2353 "pAUC(0.05)" 0.679585518181818 "mean"
2354 "pAUC(0.05)" 0.764255027272727 "mean"
2355 "pAUC(0.05)" 0.756315809090909 "mean"
2356 "pAUC(0.05)" 0.6839336 "mean"
2357 "pAUC(0.05)" 0.765439245454545 "mean"
2358 "pAUC(0.05)" 0.715293818181818 "mean"
2359 "pAUC(0.05)" 0.679128268181818 "mean"
2360 "pAUC(0.05)" 0.7072681 "mean"
2361 "pAUC(0.05)" 0.692934163636364 "mean"
2362 "pAUC(0.05)" 0.669420540909091 "mean"
2363 "pAUC(0.05)" 0.743540763636364 "mean"
2364 "pAUC(0.05)" 0.763226745454545 "mean"
2365 "pAUC(0.05)" 0.660913627272727 "mean"
2366 "pAUC(0.05)" 0.764809581818182 "mean"
2367 "pAUC(0.05)" 0.687585095454545 "mean"
2368 "pAUC(0.05)" 0.6870602 "mean"
2369 "pAUC(0.05)" 0.763664186363636 "mean"
2370 "pAUC(0.05)" 0.7684916 "mean"
2371 "pAUC(0.05)" 0.772725740909091 "mean"
2372 "pAUC(0.05)" 0.678348813636364 "mean"
2373 "pAUC(0.05)" 0.766888940909091 "mean"
2374 "pAUC(0.05)" 0.716163854545455 "mean"
2375 "pAUC(0.05)" 0.681931604545455 "mean"
2376 "pAUC(0.05)" 0.688139854545455 "mean"
2377 "pAUC(0.05)" 0.672781890909091 "mean"
2378 "pAUC(0.05)" 0.761129263636364 "mean"
2379 "pAUC(0.05)" 0.732575413636364 "mean"
2380 "pAUC(0.05)" 0.691255009090909 "mean"
2381 "pAUC(0.05)" 0.660492268181818 "mean"
2382 "pAUC(0.05)" 0.673562286363636 "mean"
2383 "pAUC(0.05)" 0.680381872727273 "mean"
2384 "pAUC(0.05)" 0.737463468181818 "mean"
2385 "pAUC(0.05)" 0.68226385 "mean"
2386 "pAUC(0.05)" 0.678506154545455 "mean"
2387 "pAUC(0.05)" 0.687809968181818 "mean"
2388 "pAUC(0.05)" 0.7418641 "mean"
2389 "pAUC(0.05)" 0.768847209090909 "mean"
2390 "pAUC(0.05)" 0.765222859090909 "mean"
2391 "pAUC(0.05)" 0.742295677272727 "mean"
2392 "pAUC(0.05)" 0.769021304545455 "mean"
2393 "pAUC(0.05)" 0.692348604545455 "mean"
2394 "pAUC(0.05)" 0.678936018181818 "mean"
2395 "pAUC(0.05)" 0.750250822727273 "mean"
2396 "pAUC(0.05)" 0.687192372727273 "mean"
2397 "pAUC(0.05)" 0.713713063636364 "mean"
2398 "pAUC(0.05)" 0.721259086363636 "mean"
2399 "pAUC(0.05)" 0.732435268181818 "mean"
2400 "pAUC(0.05)" 0.684805659090909 "mean"
2401 "pAUC(0.05)" 0.689677004545455 "mean"
2402 "pAUC(0.05)" 0.681952113636364 "mean"
2403 "pAUC(0.05)" 0.674534322727273 "mean"
2404 "pAUC(0.05)" 0.738742204545455 "mean"
2405 "pAUC(0.05)" 0.684551045454545 "mean"
2406 "pAUC(0.05)" 0.676579540909091 "mean"
2407 "pAUC(0.05)" 0.672375918181818 "mean"
2408 "pAUC(0.05)" 0.733430381818182 "mean"
2409 "pAUC(0.05)" 0.762066454545455 "mean"
2410 "pAUC(0.05)" 0.677513072727273 "mean"
2411 "pAUC(0.05)" 0.719252159090909 "mean"
2412 "pAUC(0.05)" 0.732101281818182 "mean"
2413 "pAUC(0.05)" 0.762490995454545 "mean"
2414 "pAUC(0.05)" 0.741183631818182 "mean"
2415 "pAUC(0.05)" 0.692905395454545 "mean"
2416 "pAUC(0.05)" 0.76468275 "mean"
2417 "pAUC(0.05)" 0.765195909090909 "mean"
2418 "pAUC(0.05)" 0.728063227272727 "mean"
2419 "pAUC(0.05)" 0.669643831818182 "mean"
2420 "pAUC(0.05)" 0.726842695454545 "mean"
2421 "pAUC(0.05)" 0.723055586363636 "mean"
2422 "pAUC(0.05)" 0.682610263636364 "mean"
2423 "pAUC(0.05)" 0.688556572727273 "mean"
2424 "pAUC(0.05)" 0.688781127272727 "mean"
2425 "pAUC(0.05)" 0.732987954545455 "mean"
2426 "pAUC(0.05)" 0.68278375 "mean"
2427 "pAUC(0.05)" 0.686737518181818 "mean"
2428 "pAUC(0.05)" 0.718994418181818 "mean"
2429 "pAUC(0.05)" 0.752029595454546 "mean"
2430 "pAUC(0.05)" 0.730135159090909 "mean"
2431 "pAUC(0.05)" 0.765784136363636 "mean"
2432 "pAUC(0.05)" 0.765695440909091 "mean"
2433 "pAUC(0.05)" 0.762892090909091 "mean"
2434 "pAUC(0.05)" 0.678239936363636 "mean"
2435 "pAUC(0.05)" 0.673867963636364 "mean"
2436 "pAUC(0.05)" 0.738905777272727 "mean"
2437 "pAUC(0.05)" 0.68545185 "mean"
2438 "pAUC(0.05)" 0.742968736363636 "mean"
2439 "pAUC(0.05)" 0.718337645454545 "mean"
2440 "pAUC(0.05)" 0.748288154545454 "mean"
2441 "pAUC(0.05)" 0.689736454545455 "mean"
2442 "pAUC(0.05)" 0.684042981818182 "mean"
2443 "pAUC(0.05)" 0.671250745454545 "mean"
2444 "pAUC(0.05)" 0.740928259090909 "mean"
2445 "pAUC(0.05)" 0.732498404545455 "mean"
2446 "pAUC(0.05)" 0.714745209090909 "mean"
2447 "pAUC(0.05)" 0.679504668181818 "mean"
2448 "pAUC(0.05)" 0.750285145454545 "mean"
2449 "pAUC(0.05)" 0.674625445454546 "mean"
2450 "pAUC(0.05)" 0.665108036363636 "mean"
2451 "pAUC(0.05)" 0.713910154545455 "mean"
2452 "pAUC(0.05)" 0.742329372727273 "mean"
2453 "pAUC(0.05)" 0.722353190909091 "mean"
2454 "pAUC(0.05)" 0.714612231818182 "mean"
2455 "pAUC(0.05)" 0.736459563636364 "mean"
2456 "pAUC(0.05)" 0.750465659090909 "mean"
2457 "pAUC(0.05)" 0.713619072727273 "mean"
2458 "pAUC(0.05)" 0.686084195454545 "mean"
2459 "pAUC(0.05)" 0.680275254545455 "mean"
2460 "pAUC(0.05)" 0.736884877272727 "mean"
2461 "pAUC(0.05)" 0.665756672727273 "mean"
2462 "pAUC(0.05)" 0.679945609090909 "mean"
2463 "pAUC(0.05)" 0.689908609090909 "mean"
2464 "pAUC(0.05)" 0.766639754545455 "mean"
2465 "pAUC(0.05)" 0.685202231818182 "mean"
2466 "pAUC(0.05)" 0.713665959090909 "mean"
2467 "pAUC(0.05)" 0.6895824 "mean"
2468 "pAUC(0.05)" 0.686715259090909 "mean"
2469 "pAUC(0.05)" 0.734499036363636 "mean"
2470 "pAUC(0.05)" 0.741448159090909 "mean"
2471 "pAUC(0.05)" 0.733871695454545 "mean"
2472 "pAUC(0.05)" 0.667892790909091 "mean"
2473 "pAUC(0.05)" 0.688184818181818 "mean"
2474 "pAUC(0.05)" 0.670200768181818 "mean"
2475 "pAUC(0.05)" 0.7432681 "mean"
2476 "pAUC(0.05)" 0.684559836363636 "mean"
2477 "pAUC(0.05)" 0.759545936363636 "mean"
2478 "pAUC(0.05)" 0.75912515 "mean"
2479 "pAUC(0.05)" 0.726197218181818 "mean"
2480 "pAUC(0.05)" 0.682864222727273 "mean"
2481 "pAUC(0.05)" 0.677301390909091 "mean"
2482 "pAUC(0.05)" 0.680045209090909 "mean"
2483 "pAUC(0.05)" 0.759809209090909 "mean"
2484 "pAUC(0.05)" 0.68208745 "mean"
2485 "pAUC(0.05)" 0.690962772727273 "mean"
2486 "pAUC(0.05)" 0.681286495454545 "mean"
2487 "pAUC(0.05)" 0.76163965 "mean"
2488 "pAUC(0.05)" 0.724935263636364 "mean"
2489 "pAUC(0.05)" 0.691518804545455 "mean"
2490 "pAUC(0.05)" 0.755122731818182 "mean"
2491 "pAUC(0.05)" 0.685935404545455 "mean"
2492 "pAUC(0.05)" 0.685062886363636 "mean"
2493 "pAUC(0.05)" 0.72503475 "mean"
2494 "pAUC(0.05)" 0.727511390909091 "mean"
2495 "pAUC(0.05)" 0.713661018181818 "mean"
2496 "pAUC(0.05)" 0.683254804545455 "mean"
2497 "pAUC(0.05)" 0.732295368181818 "mean"
2498 "pAUC(0.05)" 0.6782588 "mean"
2499 "pAUC(0.05)" 0.685739909090909 "mean"
2500 "pAUC(0.05)" 0.7345454 "mean"
2501 "pAUC(0.05)" 0.678099290909091 "mean"
2502 "pAUC(0.05)" 0.678469522727273 "mean"
2503 "pAUC(0.05)" 0.739678168181818 "mean"
2504 "pAUC(0.05)" 0.664200322727273 "mean"
2505 "pAUC(0.05)" 0.763785909090909 "mean"
2506 "pAUC(0.05)" 0.752668513636364 "mean"
2507 "pAUC(0.05)" 0.669259540909091 "mean"
2508 "pAUC(0.05)" 0.728239286363636 "mean"
2509 "pAUC(0.05)" 0.669627136363636 "mean"
2510 "pAUC(0.05)" 0.760098581818182 "mean"
2511 "pAUC(0.05)" 0.710596654545455 "mean"
2512 "pAUC(0.05)" 0.729052277272727 "mean"
2513 "pAUC(0.05)" 0.723462581818182 "mean"
2514 "pAUC(0.05)" 0.750558918181818 "mean"
2515 "pAUC(0.05)" 0.735138313636364 "mean"
2516 "pAUC(0.05)" 0.669576427272727 "mean"
2517 "pAUC(0.05)" 0.743458245454545 "mean"
2518 "pAUC(0.05)" 0.6857712 "mean"
2519 "pAUC(0.05)" 0.66699135 "mean"
2520 "pAUC(0.05)" 0.729736395454545 "mean"
2521 "pAUC(0.05)" 0.760580031818182 "mean"
2522 "pAUC(0.05)" 0.724067981818182 "mean"
2523 "pAUC(0.05)" 0.760532927272727 "mean"
2524 "pAUC(0.05)" 0.773300095454545 "mean"
2525 "pAUC(0.05)" 0.660117427272727 "mean"
2526 "pAUC(0.05)" 0.762184063636364 "mean"
2527 "pAUC(0.05)" 0.678537254545455 "mean"
2528 "pAUC(0.05)" 0.674770022727273 "mean"
2529 "pAUC(0.05)" 0.688321786363636 "mean"
2530 "pAUC(0.05)" 0.688651554545455 "mean"
2531 "pAUC(0.05)" 0.678466263636364 "mean"
2532 "pAUC(0.05)" 0.7554591 "mean"
2533 "pAUC(0.05)" 0.732403395454545 "mean"
2534 "pAUC(0.05)" 0.728254477272727 "mean"
2535 "pAUC(0.05)" 0.672041272727273 "mean"
2536 "pAUC(0.05)" 0.706590254545455 "mean"
2537 "pAUC(0.05)" 0.665566972727273 "mean"
2538 "pAUC(0.05)" 0.674564386363636 "mean"
2539 "pAUC(0.05)" 0.730629468181818 "mean"
2540 "pAUC(0.05)" 0.669424918181818 "mean"
2541 "pAUC(0.05)" 0.7568579 "mean"
2542 "pAUC(0.05)" 0.668602472727273 "mean"
2543 "pAUC(0.05)" 0.687700281818182 "mean"
2544 "pAUC(0.05)" 0.764351681818182 "mean"
2545 "pAUC(0.05)" 0.684968563636364 "mean"
2546 "pAUC(0.05)" 0.670933909090909 "mean"
2547 "pAUC(0.05)" 0.672501031818182 "mean"
2548 "pAUC(0.05)" 0.738147363636364 "mean"
2549 "pAUC(0.05)" 0.691047095454545 "mean"
2550 "pAUC(0.05)" 0.696808268181818 "mean"
2551 "pAUC(0.05)" 0.758150531818182 "mean"
2552 "pAUC(0.05)" 0.750638336363636 "mean"
2553 "pAUC(0.05)" 0.728585827272727 "mean"
2554 "pAUC(0.05)" 0.727114781818182 "mean"
2555 "pAUC(0.05)" 0.6733672 "mean"
2556 "pAUC(0.05)" 0.713389981818182 "mean"
2557 "pAUC(0.05)" 0.753632595454545 "mean"
2558 "pAUC(0.05)" 0.752706636363636 "mean"
2559 "pAUC(0.05)" 0.668192381818182 "mean"
2560 "pAUC(0.05)" 0.762109681818182 "mean"
2561 "pAUC(0.05)" 0.751497204545455 "mean"
2562 "pAUC(0.05)" 0.666297445454546 "mean"
2563 "pAUC(0.05)" 0.7168854 "mean"
2564 "pAUC(0.05)" 0.683611495454545 "mean"
2565 "pAUC(0.05)" 0.757675554545455 "mean"
2566 "pAUC(0.05)" 0.672099677272727 "mean"
2567 "pAUC(0.05)" 0.748317504545455 "mean"
2568 "pAUC(0.05)" 0.738588127272727 "mean"
2569 "pAUC(0.05)" 0.760281418181818 "mean"
2570 "pAUC(0.05)" 0.682096327272727 "mean"
2571 "pAUC(0.05)" 0.762173981818182 "mean"
2572 "pAUC(0.05)" 0.685049309090909 "mean"
2573 "pAUC(0.05)" 0.675675840909091 "mean"
2574 "pAUC(0.05)" 0.727732572727273 "mean"
2575 "pAUC(0.05)" 0.685611095454545 "mean"
2576 "pAUC(0.05)" 0.73106145 "mean"
2577 "pAUC(0.05)" 0.747070686363636 "mean"
2578 "pAUC(0.05)" 0.682798190909091 "mean"
2579 "pAUC(0.05)" 0.728646159090909 "mean"
2580 "pAUC(0.05)" 0.667250868181818 "mean"
2581 "pAUC(0.05)" 0.668659795454545 "mean"
2582 "pAUC(0.05)" 0.679556218181818 "mean"
2583 "pAUC(0.05)" 0.716880804545455 "mean"
2584 "pAUC(0.05)" 0.688298890909091 "mean"
2585 "pAUC(0.05)" 0.764227059090909 "mean"
2586 "pAUC(0.05)" 0.737850422727273 "mean"
2587 "pAUC(0.05)" 0.734107040909091 "mean"
2588 "pAUC(0.05)" 0.740176186363636 "mean"
2589 "pAUC(0.05)" 0.739378872727273 "mean"
2590 "pAUC(0.05)" 0.669193931818182 "mean"
2591 "pAUC(0.05)" 0.737419909090909 "mean"
2592 "pAUC(0.05)" 0.757370040909091 "mean"
2593 "pAUC(0.05)" 0.667112713636364 "mean"
2594 "pAUC(0.05)" 0.746243881818182 "mean"
2595 "pAUC(0.05)" 0.683759413636364 "mean"
2596 "pAUC(0.05)" 0.742999177272727 "mean"
2597 "pAUC(0.05)" 0.75277395 "mean"
2598 "pAUC(0.05)" 0.691496772727273 "mean"
2599 "pAUC(0.05)" 0.696481381818182 "mean"
2600 "pAUC(0.05)" 0.745073659090909 "mean"
2601 "pAUC(0.05)" 0.682330413636364 "mean"
2602 "pAUC(0.05)" 0.752990154545455 "mean"
2603 "pAUC(0.05)" 0.745824477272727 "mean"
2604 "pAUC(0.05)" 0.755416890909091 "mean"
2605 "pAUC(0.05)" 0.754384186363636 "mean"
2606 "pAUC(0.05)" 0.67325195 "mean"
2607 "pAUC(0.05)" 0.67325195 "mean"
2608 "pAUC(0.05)" 0.727458768181818 "mean"
2609 "pAUC(0.05)" 0.734079059090909 "mean"
2610 "pAUC(0.05)" 0.730403113636364 "mean"
2611 "pAUC(0.05)" 0.740109804545455 "mean"
2612 "pAUC(0.05)" 0.736707922727273 "mean"
2613 "pAUC(0.05)" 0.686933159090909 "mean"
2614 "pAUC(0.05)" 0.682152036363636 "mean"
2615 "pAUC(0.05)" 0.753092745454545 "mean"
2616 "pAUC(0.05)" 0.736273018181818 "mean"
2617 "pAUC(0.05)" 0.727361718181818 "mean"
2618 "pAUC(0.05)" 0.7276689 "mean"
2619 "pAUC(0.05)" 0.755867677272727 "mean"
2620 "pAUC(0.05)" 0.752204181818182 "mean"
2621 "pAUC(0.05)" 0.668644559090909 "mean"
2622 "pAUC(0.05)" 0.757210054545455 "mean"
2623 "pAUC(0.05)" 0.669748277272727 "mean"
2624 "pAUC(0.05)" 0.68694485 "mean"
2625 "pAUC(0.05)" 0.7360947 "mean"
2626 "pAUC(0.05)" 0.745146936363636 "mean"
2627 "pAUC(0.05)" 0.729249154545455 "mean"
2628 "pAUC(0.05)" 0.759569368181818 "mean"
2629 "pAUC(0.05)" 0.711299568181818 "mean"
2630 "pAUC(0.05)" 0.726671240909091 "mean"
2631 "pAUC(0.05)" 0.735468 "mean"
2632 "pAUC(0.05)" 0.681116422727273 "mean"
2633 "pAUC(0.05)" 0.745440886363636 "mean"
2634 "pAUC(0.05)" 0.731519154545455 "mean"
2635 "pAUC(0.05)" 0.683714472727273 "mean"
2636 "pAUC(0.05)" 0.680271490909091 "mean"
2637 "pAUC(0.05)" 0.746856413636364 "mean"
2638 "pAUC(0.05)" 0.746232659090909 "mean"
2639 "pAUC(0.05)" 0.661597977272727 "mean"
2640 "pAUC(0.05)" 0.66989825 "mean"
2641 "pAUC(0.05)" 0.672689163636364 "mean"
2642 "pAUC(0.05)" 0.723559609090909 "mean"
2643 "pAUC(0.05)" 0.684362586363636 "mean"
2644 "pAUC(0.05)" 0.674013195454545 "mean"
2645 "pAUC(0.05)" 0.715340927272727 "mean"
2646 "pAUC(0.05)" 0.752495836363636 "mean"
2647 "pAUC(0.05)" 0.6691994 "mean"
2648 "pAUC(0.05)" 0.666182972727273 "mean"
2649 "pAUC(0.05)" 0.736900536363636 "mean"
2650 "pAUC(0.05)" 0.663869972727273 "mean"
2651 "pAUC(0.05)" 0.673490122727273 "mean"
2652 "pAUC(0.05)" 0.7247212 "mean"
2653 "pAUC(0.05)" 0.671303945454545 "mean"
2654 "pAUC(0.05)" 0.752466518181818 "mean"
2655 "pAUC(0.05)" 0.702538590909091 "mean"
2656 "pAUC(0.05)" 0.686095981818182 "mean"
2657 "pAUC(0.05)" 0.758695681818182 "mean"
2658 "pAUC(0.05)" 0.709189236363636 "mean"
2659 "pAUC(0.05)" 0.682457040909091 "mean"
2660 "pAUC(0.05)" 0.723859268181818 "mean"
2661 "pAUC(0.05)" 0.723986436363636 "mean"
2662 "pAUC(0.05)" 0.734543481818182 "mean"
2663 "pAUC(0.05)" 0.759118090909091 "mean"
2664 "pAUC(0.05)" 0.663428140909091 "mean"
2665 "pAUC(0.05)" 0.759879554545455 "mean"
2666 "pAUC(0.05)" 0.734794172727273 "mean"
2667 "pAUC(0.05)" 0.669096427272727 "mean"
2668 "pAUC(0.05)" 0.681687940909091 "mean"
2669 "pAUC(0.05)" 0.6816165 "mean"
2670 "pAUC(0.05)" 0.668101940909091 "mean"
2671 "pAUC(0.05)" 0.663528681818182 "mean"
2672 "pAUC(0.05)" 0.6740838 "mean"
2673 "pAUC(0.05)" 0.735936695454545 "mean"
2674 "pAUC(0.05)" 0.687337963636364 "mean"
2675 "pAUC(0.05)" 0.673498354545455 "mean"
2676 "pAUC(0.05)" 0.726398795454545 "mean"
2677 "pAUC(0.05)" 0.665460445454545 "mean"
2678 "pAUC(0.05)" 0.754645363636364 "mean"
2679 "pAUC(0.05)" 0.721097554545455 "mean"
2680 "pAUC(0.05)" 0.742021136363636 "mean"
2681 "pAUC(0.05)" 0.756567431818182 "mean"
2682 "pAUC(0.05)" 0.723414463636364 "mean"
2683 "pAUC(0.05)" 0.666300327272727 "mean"
2684 "pAUC(0.05)" 0.68263035 "mean"
2685 "pAUC(0.05)" 0.663770222727273 "mean"
2686 "pAUC(0.05)" 0.757094122727273 "mean"
2687 "pAUC(0.05)" 0.663168054545455 "mean"
2688 "pAUC(0.05)" 0.686398636363636 "mean"
2689 "pAUC(0.05)" 0.668692354545455 "mean"
2690 "pAUC(0.05)" 0.679966172727273 "mean"
2691 "pAUC(0.05)" 0.674632822727273 "mean"
2692 "pAUC(0.05)" 0.733895981818182 "mean"
2693 "pAUC(0.05)" 0.681601177272727 "mean"
2694 "pAUC(0.05)" 0.717575204545455 "mean"
2695 "pAUC(0.05)" 0.749269663636364 "mean"
2696 "pAUC(0.05)" 0.753521345454545 "mean"
2697 "pAUC(0.05)" 0.684280127272727 "mean"
2698 "pAUC(0.05)" 0.670337263636364 "mean"
2699 "pAUC(0.05)" 0.667916481818182 "mean"
2700 "pAUC(0.05)" 0.660986504545455 "mean"
2701 "pAUC(0.05)" 0.673467831818182 "mean"
2702 "pAUC(0.05)" 0.732408522727273 "mean"
2703 "pAUC(0.05)" 0.705210672727273 "mean"
2704 "pAUC(0.05)" 0.743175277272727 "mean"
2705 "pAUC(0.05)" 0.733349727272727 "mean"
2706 "pAUC(0.05)" 0.711848063636364 "mean"
2707 "pAUC(0.05)" 0.753275222727273 "mean"
2708 "pAUC(0.05)" 0.682828677272727 "mean"
2709 "pAUC(0.05)" 0.668058554545454 "mean"
2710 "pAUC(0.05)" 0.66447605 "mean"
2711 "pAUC(0.05)" 0.709787663636364 "mean"
2712 "pAUC(0.05)" 0.754858872727273 "mean"
2713 "pAUC(0.05)" 0.750720972727273 "mean"
2714 "pAUC(0.05)" 0.665910645454545 "mean"
2715 "pAUC(0.05)" 0.733527140909091 "mean"
2716 "pAUC(0.05)" 0.665026831818182 "mean"
2717 "pAUC(0.05)" 0.711057613636364 "mean"
2718 "pAUC(0.05)" 0.755863995454545 "mean"
2719 "pAUC(0.05)" 0.751006195454545 "mean"
2720 "pAUC(0.05)" 0.653148645454545 "mean"
2721 "pAUC(0.05)" 0.757109509090909 "mean"
2722 "pAUC(0.05)" 0.728577690909091 "mean"
2723 "pAUC(0.05)" 0.674436668181818 "mean"
2724 "pAUC(0.05)" 0.750505209090909 "mean"
2725 "pAUC(0.05)" 0.772672227272727 "mean"
2726 "pAUC(0.05)" 0.668612040909091 "mean"
2727 "pAUC(0.05)" 0.666253436363636 "mean"
2728 "pAUC(0.05)" 0.718720004545454 "mean"
2729 "pAUC(0.05)" 0.743533268181818 "mean"
2730 "pAUC(0.05)" 0.726927059090909 "mean"
2731 "pAUC(0.05)" 0.755818859090909 "mean"
2732 "pAUC(0.05)" 0.755738559090909 "mean"
2733 "pAUC(0.05)" 0.658116490909091 "mean"
2734 "pAUC(0.05)" 0.74441505 "mean"
2735 "pAUC(0.05)" 0.680695186363636 "mean"
2736 "pAUC(0.05)" 0.74246735 "mean"
2737 "pAUC(0.05)" 0.753138095454545 "mean"
2738 "pAUC(0.05)" 0.730031404545455 "mean"
2739 "pAUC(0.05)" 0.750064731818182 "mean"
2740 "pAUC(0.05)" 0.706561918181818 "mean"
2741 "pAUC(0.05)" 0.756301254545454 "mean"
2742 "pAUC(0.05)" 0.731998563636364 "mean"
2743 "pAUC(0.05)" 0.666654972727273 "mean"
2744 "pAUC(0.05)" 0.679894031818182 "mean"
2745 "pAUC(0.05)" 0.746624313636364 "mean"
2746 "pAUC(0.05)" 0.674889254545455 "mean"
2747 "pAUC(0.05)" 0.74238735 "mean"
2748 "pAUC(0.05)" 0.740912990909091 "mean"
2749 "pAUC(0.05)" 0.679490940909091 "mean"
2750 "pAUC(0.05)" 0.663726181818182 "mean"
2751 "pAUC(0.05)" 0.756690586363636 "mean"
2752 "pAUC(0.05)" 0.681670504545455 "mean"
2753 "pAUC(0.05)" 0.701175040909091 "mean"
2754 "pAUC(0.05)" 0.669095681818182 "mean"
2755 "pAUC(0.05)" 0.6605017 "mean"
2756 "pAUC(0.05)" 0.748536622727273 "mean"
2757 "pAUC(0.05)" 0.725770990909091 "mean"
2758 "pAUC(0.05)" 0.7041145 "mean"
2759 "pAUC(0.05)" 0.746416663636364 "mean"
2760 "pAUC(0.05)" 0.673393013636364 "mean"
2761 "pAUC(0.05)" 0.664447931818182 "mean"
2762 "pAUC(0.05)" 0.660494436363636 "mean"
2763 "pAUC(0.05)" 0.658481331818182 "mean"
2764 "pAUC(0.05)" 0.755421463636364 "mean"
2765 "pAUC(0.05)" 0.684153086363636 "mean"
2766 "pAUC(0.05)" 0.723684522727273 "mean"
2767 "pAUC(0.05)" 0.718612213636364 "mean"
2768 "pAUC(0.05)" 0.645667172727273 "mean"
2769 "pAUC(0.05)" 0.748751713636364 "mean"
2770 "pAUC(0.05)" 0.664250368181818 "mean"
2771 "pAUC(0.05)" 0.733376304545455 "mean"
2772 "pAUC(0.05)" 0.668625472727273 "mean"
2773 "pAUC(0.05)" 0.729007309090909 "mean"
2774 "pAUC(0.05)" 0.672291136363636 "mean"
2775 "pAUC(0.05)" 0.670820690909091 "mean"
2776 "pAUC(0.05)" 0.6790549 "mean"
2777 "pAUC(0.05)" 0.7494118 "mean"
2778 "pAUC(0.05)" 0.730335377272727 "mean"
2779 "pAUC(0.05)" 0.720434272727273 "mean"
2780 "pAUC(0.05)" 0.731997918181818 "mean"
2781 "pAUC(0.05)" 0.678195636363636 "mean"
2782 "pAUC(0.05)" 0.710541277272727 "mean"
2783 "pAUC(0.05)" 0.744796777272727 "mean"
2784 "pAUC(0.05)" 0.7101675 "mean"
2785 "pAUC(0.05)" 0.662222072727273 "mean"
2786 "pAUC(0.05)" 0.707477340909091 "mean"
2787 "pAUC(0.05)" 0.672895495454545 "mean"
2788 "pAUC(0.05)" 0.745325172727273 "mean"
2789 "pAUC(0.05)" 0.696883381818182 "mean"
2790 "pAUC(0.05)" 0.664252377272727 "mean"
2791 "pAUC(0.05)" 0.705766727272727 "mean"
2792 "pAUC(0.05)" 0.678621018181818 "mean"
2793 "pAUC(0.05)" 0.707328118181818 "mean"
2794 "pAUC(0.05)" 0.7273528 "mean"
2795 "pAUC(0.05)" 0.720850527272727 "mean"
2796 "pAUC(0.05)" 0.678858968181818 "mean"
2797 "pAUC(0.05)" 0.734062331818182 "mean"
2798 "pAUC(0.05)" 0.744932545454545 "mean"
2799 "pAUC(0.05)" 0.664407063636364 "mean"
2800 "pAUC(0.05)" 0.740006713636364 "mean"
2801 "pAUC(0.05)" 0.676880540909091 "mean"
2802 "pAUC(0.05)" 0.707683768181818 "mean"
2803 "pAUC(0.05)" 0.719256431818182 "mean"
2804 "pAUC(0.05)" 0.685216272727273 "mean"
2805 "pAUC(0.05)" 0.658955231818182 "mean"
2806 "pAUC(0.05)" 0.705501859090909 "mean"
2807 "pAUC(0.05)" 0.671902090909091 "mean"
2808 "pAUC(0.05)" 0.740071872727273 "mean"
2809 "pAUC(0.05)" 0.726014281818182 "mean"
2810 "pAUC(0.05)" 0.671902090909091 "mean"
2811 "pAUC(0.05)" 0.670296995454545 "mean"
2812 "pAUC(0.05)" 0.742233795454545 "mean"
2813 "pAUC(0.05)" 0.754265236363636 "mean"
2814 "pAUC(0.05)" 0.670239490909091 "mean"
2815 "pAUC(0.05)" 0.712785831818182 "mean"
2816 "pAUC(0.05)" 0.718816981818182 "mean"
2817 "pAUC(0.05)" 0.706219290909091 "mean"
2818 "pAUC(0.05)" 0.703836463636364 "mean"
2819 "pAUC(0.05)" 0.735918381818182 "mean"
2820 "pAUC(0.05)" 0.7450976 "mean"
2821 "pAUC(0.05)" 0.754159122727273 "mean"
2822 "pAUC(0.05)" 0.747847490909091 "mean"
2823 "pAUC(0.05)" 0.684468927272727 "mean"
2824 "pAUC(0.05)" 0.727889013636364 "mean"
2825 "pAUC(0.05)" 0.705138895454545 "mean"
2826 "pAUC(0.05)" 0.730263968181818 "mean"
2827 "pAUC(0.05)" 0.742310445454545 "mean"
2828 "pAUC(0.05)" 0.708935895454545 "mean"
