DEA,expression_type,MVI,Normalization,label
SAM,LFQ,knn,center.median,3.0
ttest,top1,min,No_norm,3.0
SAM,LFQ,knn,max,3.0
limma,top1,Impseqrob,center.mean,3.0
limma,top3,nbavg,div.mean,3.0
SAM,dlfq,MinDet,div.mean,3.0
ttest,dlfq,No_MVI,sum,3.0
ttest,dlfq,No_MVI,max,3.0
proDA,top1,MinProb,lossf,3.0
ttest,LFQ,missForest,quantiles,3.0
DEP,dlfq,MLE,div.median,3.0
ttest,top3,Impseq,lossf,3.0
DEP,top1,nbavg,MBQN,3.0
SAM,top3,MinProb,center.median,3.0
ROTS,LFQ,No_MVI,max,3.0
DEP,top1,MinProb,Rlr,3.0
SAM,LFQ,Impseqrob,center.median,3.0
limma,top1,SeqKNN,Rlr,3.0
ttest,LFQ,Impseqrob,quantiles,3.0
SAM,top3,MinProb,quantiles,3.0
limma,top3,mice,lossf,3.0
SAM,LFQ,missForest,quantiles,3.0
ROTS,top3,SeqKNN,quantiles.robust,3.0
DEP,top3,bpca,sum,3.0
ttest,top1,Impseq,quantiles,3.0
ttest,dlfq,nbavg,vsn,3.0
limma,LFQ,No_MVI,MBQN,3.0
SAM,LFQ,knn,quantiles,3.0
ROTS,dlfq,missForest,sum,3.0
ROTS,LFQ,knn,div.mean,3.0
proDA,dlfq,knn,div.mean,3.0
ttest,LFQ,MinDet,vsn,3.0
proDA,dlfq,zero,div.mean,3.0
SAM,LFQ,No_MVI,vsn,3.0
DEP,LFQ,mice,div.median,3.0
DEP,top3,nbavg,div.mean,3.0
DEP,top1,missForest,center.mean,3.0
ttest,LFQ,QRILC,center.mean,3.0
SAM,LFQ,mice,quantiles,3.0
ttest,top3,Impseq,Rlr,3.0
DEP,top3,bpca,max,3.0
proDA,top1,QRILC,quantiles,3.0
SAM,top3,nbavg,center.median,3.0
limma,top3,QRILC,MBQN,3.0
limma,top1,Impseqrob,quantiles,3.0
limma,top1,SeqKNN,lossf,3.0
SAM,dlfq,QRILC,MBQN,3.0
ROTS,LFQ,nbavg,sum,3.0
limma,top3,MinDet,sum,3.0
DEP,LFQ,zero,center.median,3.0
proDA,dlfq,QRILC,div.mean,3.0
DEP,dlfq,zero,div.median,3.0
limma,top3,nbavg,div.median,3.0
ttest,top3,MinDet,quantiles,3.0
DEP,dlfq,zero,vsn,3.0
ROTS,top1,min,center.mean,3.0
DEP,top3,MLE,No_norm,3.0
proDA,LFQ,mice,MBQN,3.0
ttest,LFQ,knn,center.median,3.0
proDA,top1,QRILC,center.median,3.0
DEP,dlfq,No_MVI,MBQN,3.0
DEP,LFQ,QRILC,div.median,3.0
ttest,LFQ,MinDet,sum,3.0
limma,top3,SeqKNN,quantiles.robust,3.0
limma,top3,MinProb,sum,3.0
ROTS,top1,QRILC,Rlr,3.0
limma,top3,bpca,div.mean,3.0
limma,top3,bpca,MBQN,3.0
ROTS,top1,QRILC,lossf,3.0
ttest,top3,min,center.median,3.0
DEP,top3,SeqKNN,quantiles.robust,3.0
limma,top3,QRILC,sum,3.0
ttest,LFQ,QRILC,sum,3.0
proDA,top1,QRILC,center.mean,3.0
ROTS,top3,No_MVI,center.median,3.0
DEP,top1,MinProb,lossf,3.0
ttest,LFQ,MinProb,sum,3.0
ttest,top3,MinDet,center.median,3.0
DEP,top3,min,MBQN,3.0
DEP,LFQ,No_MVI,vsn,3.0
ROTS,top3,MinDet,div.mean,3.0
limma,top1,QRILC,Rlr,3.0
ROTS,top1,mice,No_norm,3.0
SAM,dlfq,MLE,div.mean,3.0
DEP,top3,nbavg,div.median,3.0
ttest,LFQ,min,sum,3.0
ttest,top3,MinProb,center.median,3.0
proDA,top3,No_MVI,quantiles,3.0
SAM,top3,missForest,No_norm,3.0
ttest,LFQ,MinDet,max,3.0
limma,top1,knn,quantiles,3.0
proDA,top3,nbavg,TIC,3.0
DEP,top3,MinProb,MBQN,3.0
ttest,LFQ,Impseqrob,center.mean,3.0
DEP,LFQ,zero,vsn,3.0
proDA,top3,MinProb,TIC,3.0
DEP,LFQ,knn,div.mean,3.0
ROTS,dlfq,No_MVI,sum,3.0
proDA,top3,No_MVI,center.mean,3.0
proDA,top1,missForest,quantiles,3.0
SAM,LFQ,MLE,lossf,3.0
SAM,LFQ,nbavg,MBQN,3.0
ttest,LFQ,min,max,3.0
SAM,dlfq,MinProb,vsn,3.0
limma,top3,bpca,div.median,3.0
DEP,top3,Impseq,MBQN,3.0
DEP,dlfq,mice,MBQN,3.0
SAM,LFQ,MLE,vsn,3.0
ROTS,top3,MinDet,div.median,3.0
ttest,dlfq,MinDet,vsn,3.0
proDA,top3,Impseqrob,center.mean,3.0
SAM,top3,zero,No_norm,3.0
limma,top3,zero,TIC,3.0
ttest,LFQ,bpca,center.mean,3.0
ttest,LFQ,MinProb,vsn,3.0
proDA,top1,missForest,center.mean,3.0
limma,top3,missForest,max,3.0
proDA,dlfq,No_MVI,div.mean,3.0
proDA,LFQ,Impseq,div.median,3.0
proDA,LFQ,MinDet,div.median,3.0
DEP,top3,Impseqrob,center.mean,3.0
ttest,LFQ,knn,quantiles,3.0
DEP,LFQ,mice,div.mean,3.0
SAM,LFQ,MLE,Rlr,3.0
ttest,top3,min,Rlr,3.0
SAM,top3,Impseq,lossf,3.0
SAM,dlfq,MLE,div.median,3.0
DEP,top1,min,Rlr,3.0
limma,top1,QRILC,lossf,3.0
SAM,dlfq,MinProb,div.mean,3.0
SAM,dlfq,min,vsn,3.0
SAM,top3,MinDet,center.median,3.0
proDA,dlfq,mice,MBQN,3.0
ttest,top1,MinDet,No_norm,3.0
ttest,LFQ,QRILC,max,3.0
DEP,top3,SeqKNN,max,3.0
ttest,LFQ,Impseq,max,3.0
SAM,dlfq,QRILC,div.mean,3.0
ttest,top3,MinProb,Rlr,3.0
ttest,LFQ,SeqKNN,quantiles,3.0
ROTS,top1,knn,No_norm,3.0
ROTS,dlfq,knn,sum,3.0
ttest,top3,MinProb,lossf,3.0
ROTS,LFQ,zero,sum,3.0
ttest,top3,min,lossf,3.0
DEP,top3,mice,Rlr,3.0
SAM,LFQ,MinProb,MBQN,3.0
SAM,top3,bpca,Rlr,3.0
SAM,dlfq,missForest,div.mean,3.0
ttest,dlfq,zero,sum,3.0
ROTS,dlfq,MinDet,sum,3.0
ttest,dlfq,zero,max,3.0
ROTS,top1,min,Rlr,3.0
limma,top3,mice,sum,3.0
SAM,LFQ,MinDet,MBQN,3.0
proDA,top1,knn,No_norm,3.0
proDA,LFQ,Impseqrob,MBQN,3.0
SAM,dlfq,QRILC,vsn,3.0
SAM,LFQ,Impseq,vsn,3.0
ROTS,dlfq,MinProb,sum,3.0
DEP,top1,knn,quantiles,3.0
ROTS,top1,Impseqrob,No_norm,3.0
proDA,dlfq,mice,div.mean,3.0
limma,top1,bpca,TIC,3.0
SAM,LFQ,QRILC,MBQN,3.0
limma,top3,SeqKNN,TIC,3.0
proDA,LFQ,MLE,div.mean,3.0
DEP,top1,knn,center.median,3.0
ROTS,dlfq,No_MVI,div.mean,3.0
DEP,top1,knn,center.mean,3.0
DEP,top1,min,lossf,3.0
limma,LFQ,MLE,div.median,3.0
DEP,top3,No_MVI,quantiles,3.0
DEP,top3,Impseq,div.mean,3.0
ttest,LFQ,mice,center.median,3.0
DEP,top3,No_MVI,center.mean,3.0
ttest,top1,min,quantiles,3.0
ttest,top3,MinDet,Rlr,3.0
SAM,top3,QRILC,quantiles,3.0
DEP,top1,missForest,center.median,3.0
DEP,LFQ,QRILC,div.mean,3.0
ROTS,top1,min,lossf,3.0
ttest,top3,MinDet,lossf,3.0
proDA,dlfq,min,center.median,3.0
proDA,top3,No_MVI,center.median,3.0
DEP,top1,Impseq,TIC,3.0
ROTS,dlfq,mice,sum,3.0
SAM,LFQ,min,quantiles.robust,3.0
SAM,dlfq,MinDet,div.median,3.0
limma,top3,zero,vsn,3.0
proDA,top1,missForest,center.median,3.0
DEP,top3,bpca,MBQN,3.0
ROTS,LFQ,No_MVI,sum,3.0
DEP,LFQ,No_MVI,MBQN,3.0
limma,top1,zero,center.mean,3.0
ROTS,top3,QRILC,div.mean,3.0
proDA,top1,knn,center.median,3.0
ttest,dlfq,MinProb,vsn,3.0
DEP,top3,SeqKNN,TIC,3.0
SAM,dlfq,bpca,quantiles.robust,3.0
limma,top3,min,sum,3.0
SAM,dlfq,nbavg,MBQN,3.0
limma,top3,knn,max,3.0
DEP,top3,Impseqrob,center.median,3.0
ttest,LFQ,MinProb,max,3.0
proDA,top3,Impseqrob,center.median,3.0
limma,top3,Impseqrob,Rlr,3.0
ROTS,dlfq,MLE,sum,3.0
proDA,dlfq,zero,div.median,3.0
DEP,LFQ,No_MVI,div.median,3.0
DEP,top3,Impseq,div.median,3.0
proDA,top1,nbavg,MBQN,3.0
ROTS,dlfq,MLE,vsn,3.0
DEP,top3,QRILC,quantiles.robust,3.0
proDA,top3,zero,Rlr,3.0
ttest,LFQ,knn,center.mean,3.0
ttest,LFQ,mice,sum,3.0
proDA,LFQ,No_MVI,MBQN,3.0
SAM,top3,nbavg,max,3.0
proDA,top3,zero,lossf,3.0
SAM,top3,knn,No_norm,3.0
limma,top3,Impseqrob,lossf,3.0
SAM,LFQ,knn,center.mean,3.0
SAM,LFQ,No_MVI,max,3.0
ROTS,top1,zero,Rlr,3.0
ROTS,top1,zero,lossf,3.0
proDA,dlfq,QRILC,div.median,3.0
ROTS,top3,QRILC,div.median,3.0
ttest,LFQ,nbavg,sum,3.0
limma,top3,MinDet,div.mean,3.0
proDA,dlfq,knn,div.median,3.0
ttest,LFQ,nbavg,max,3.0
SAM,top3,SeqKNN,quantiles,3.0
limma,top3,QRILC,TIC,3.0
proDA,LFQ,MinProb,div.median,3.0
ttest,LFQ,missForest,center.mean,3.0
limma,top3,knn,TIC,3.0
ttest,top1,nbavg,No_norm,3.0
proDA,top1,knn,center.mean,3.0
ttest,dlfq,MinDet,TIC,3.0
ttest,top1,Impseq,No_norm,3.0
SAM,top3,mice,No_norm,3.0
SAM,top3,min,quantiles,3.0
SAM,top3,QRILC,center.median,3.0
ttest,LFQ,bpca,max,3.0
ROTS,top1,missForest,quantiles,3.0
ROTS,top3,zero,TIC,3.0
proDA,LFQ,Impseq,div.mean,3.0
SAM,dlfq,nbavg,vsn,3.0
ROTS,dlfq,QRILC,sum,3.0
SAM,LFQ,No_MVI,sum,3.0
ROTS,top1,SeqKNN,Rlr,3.0
limma,top1,zero,center.median,3.0
limma,top3,MinProb,div.mean,3.0
DEP,top3,No_MVI,center.median,3.0
proDA,LFQ,MinDet,div.mean,3.0
limma,top3,min,div.mean,3.0
ttest,LFQ,SeqKNN,sum,3.0
DEP,top3,MinDet,div.mean,3.0
ttest,top1,min,center.median,3.0
SAM,dlfq,Impseqrob,div.mean,3.0
ttest,LFQ,SeqKNN,center.mean,3.0
ttest,top1,min,center.mean,3.0
SAM,dlfq,missForest,vsn,3.0
ttest,LFQ,Impseqrob,max,3.0
ttest,top3,bpca,quantiles,3.0
proDA,top1,Impseqrob,No_norm,3.0
SAM,top3,missForest,center.median,3.0
ttest,LFQ,SeqKNN,max,3.0
SAM,top3,missForest,quantiles,3.0
ttest,top3,nbavg,quantiles,3.0
ttest,LFQ,nbavg,vsn,3.0
limma,top1,MinDet,MBQN,3.0
proDA,LFQ,min,center.median,3.0
ROTS,top1,missForest,center.mean,3.0
limma,top3,QRILC,quantiles.robust,3.0
limma,top3,zero,sum,3.0
SAM,dlfq,SeqKNN,div.mean,3.0
limma,top3,MinDet,div.median,3.0
ttest,LFQ,knn,sum,3.0
ROTS,LFQ,No_MVI,MBQN,3.0
DEP,LFQ,No_MVI,div.mean,3.0
SAM,top3,MinDet,Rlr,3.0
ttest,LFQ,missForest,max,3.0
ttest,LFQ,min,TIC,3.0
DEP,LFQ,MLE,div.median,3.0
SAM,dlfq,bpca,vsn,3.0
DEP,top3,Impseq,vsn,3.0
limma,top3,zero,quantiles.robust,3.0
DEP,dlfq,zero,div.mean,3.0
DEP,top3,SeqKNN,sum,3.0
ROTS,dlfq,nbavg,sum,3.0
SAM,top3,QRILC,center.mean,3.0
ROTS,top3,MinProb,div.mean,3.0
SAM,top3,min,center.mean,3.0
proDA,top3,mice,Rlr,3.0
DEP,top3,nbavg,sum,3.0
ttest,top1,MinDet,center.mean,3.0
DEP,top3,MinProb,div.mean,3.0
ROTS,top3,MinProb,div.median,3.0
SAM,LFQ,Impseqrob,vsn,3.0
limma,LFQ,MLE,div.mean,3.0
ROTS,top1,SeqKNN,lossf,3.0
ttest,LFQ,mice,quantiles,3.0
ROTS,dlfq,min,sum,3.0
limma,top3,MLE,No_norm,3.0
ttest,top3,nbavg,center.mean,3.0
proDA,LFQ,bpca,div.median,3.0
limma,top1,mice,center.mean,3.0
limma,top3,MinProb,div.median,3.0
DEP,top1,bpca,TIC,3.0
limma,top3,min,div.median,3.0
proDA,top1,knn,quantiles,3.0
ROTS,top1,knn,center.mean,3.0
proDA,dlfq,MLE,TIC,3.0
limma,top3,missForest,quantiles.robust,3.0
SAM,dlfq,Impseqrob,div.median,3.0
SAM,dlfq,Impseqrob,vsn,3.0
DEP,top3,MinDet,div.median,3.0
limma,top3,missForest,TIC,3.0
ttest,LFQ,Impseq,TIC,3.0
ROTS,top1,min,center.median,3.0
limma,top3,nbavg,vsn,3.0
limma,top1,min,MBQN,3.0
ROTS,top3,No_MVI,Rlr,3.0
ROTS,top3,SeqKNN,MBQN,3.0
ROTS,dlfq,No_MVI,div.median,3.0
ROTS,top3,knn,MBQN,3.0
ROTS,top3,No_MVI,lossf,3.0
proDA,LFQ,missForest,div.median,3.0
ROTS,dlfq,min,quantiles.robust,3.0
SAM,top3,min,center.median,3.0
SAM,LFQ,No_MVI,center.mean,3.0
limma,top1,nbavg,TIC,3.0
SAM,top3,SeqKNN,center.mean,3.0
limma,top1,Impseq,MBQN,3.0
SAM,dlfq,missForest,MBQN,3.0
limma,top1,missForest,lossf,3.0
ttest,top1,Impseq,center.mean,3.0
proDA,top3,Impseq,MBQN,3.0
ttest,LFQ,No_MVI,center.median,3.0
ttest,LFQ,zero,center.median,3.0
proDA,top3,MinDet,div.mean,3.0
proDA,dlfq,No_MVI,div.median,3.0
limma,top1,bpca,sum,3.0
DEP,top3,MinProb,div.median,3.0
proDA,dlfq,mice,div.median,3.0
SAM,dlfq,SeqKNN,vsn,3.0
ROTS,top3,Impseq,max,3.0
limma,top1,MinProb,MBQN,3.0
SAM,top3,bpca,lossf,3.0
ttest,top1,MinDet,center.median,3.0
SAM,dlfq,missForest,div.median,3.0
DEP,top1,Impseqrob,center.median,3.0
SAM,dlfq,Impseq,vsn,3.0
DEP,top3,QRILC,MBQN,3.0
SAM,top3,min,max,3.0
ROTS,top1,mice,center.mean,3.0
DEP,top3,MinDet,sum,3.0
SAM,LFQ,No_MVI,quantiles,3.0
limma,top1,nbavg,max,3.0
proDA,top1,mice,No_norm,3.0
SAM,LFQ,SeqKNN,vsn,3.0
proDA,top3,bpca,MBQN,3.0
ROTS,LFQ,MLE,MBQN,3.0
limma,top3,bpca,vsn,3.0
ttest,dlfq,min,div.mean,3.0
DEP,top3,min,div.mean,3.0
DEP,top3,QRILC,sum,3.0
DEP,top1,QRILC,Rlr,3.0
proDA,LFQ,MinProb,div.mean,3.0
DEP,top1,SeqKNN,Rlr,3.0
proDA,top1,SeqKNN,Rlr,3.0
ROTS,top1,knn,center.median,3.0
ttest,LFQ,Impseq,quantiles.robust,3.0
ttest,LFQ,MLE,sum,3.0
ttest,LFQ,MLE,max,3.0
ttest,top3,bpca,center.mean,3.0
ROTS,LFQ,knn,vsn,3.0
ROTS,top1,missForest,center.median,3.0
limma,top3,MinDet,max,3.0
ANOVA,LFQ,min,No_norm,3.0
SAM,LFQ,SeqKNN,MBQN,3.0
proDA,top3,MinProb,div.mean,3.0
ttest,dlfq,missForest,vsn,3.0
SAM,LFQ,knn,MBQN,3.0
limma,top1,SeqKNN,max,3.0
DEP,top3,missForest,quantiles.robust,3.0
DEP,top3,MinProb,sum,3.0
SAM,top3,zero,quantiles,3.0
SAM,dlfq,SeqKNN,MBQN,3.0
proDA,top3,MLE,No_norm,3.0
SAM,top3,MinProb,Rlr,3.0
ANOVA,LFQ,min,center.mean,3.0
DEP,top3,bpca,div.mean,3.0
SAM,LFQ,No_MVI,center.median,3.0
limma,top3,mice,TIC,3.0
proDA,top1,SeqKNN,lossf,3.0
limma,top1,zero,MBQN,3.0
ANOVA,LFQ,min,center.median,3.0
ttest,top3,SeqKNN,No_norm,3.0
limma,top1,mice,center.median,3.0
ANOVA,dlfq,min,No_norm,3.0
SAM,dlfq,QRILC,div.median,3.0
SAM,dlfq,MinProb,div.median,3.0
ANOVA,dlfq,MinDet,quantiles,3.0
ROTS,top3,knn,quantiles.robust,3.0
limma,top1,zero,max,3.0
SAM,LFQ,QRILC,quantiles.robust,3.0
SAM,LFQ,missForest,quantiles.robust,3.0
ROTS,top1,MinProb,MBQN,3.0
limma,top3,No_MVI,lossf,3.0
ttest,top1,MinDet,quantiles,3.0
SAM,dlfq,missForest,quantiles.robust,3.0
proDA,top3,MinDet,div.median,3.0
DEP,top1,Impseqrob,center.mean,3.0
limma,top3,No_MVI,Rlr,3.0
ttest,top1,Impseq,center.median,3.0
SAM,top3,min,Rlr,3.0
limma,top3,MinDet,vsn,3.0
DEP,top1,QRILC,lossf,3.0
SAM,dlfq,Impseq,div.mean,3.0
DEP,top3,min,div.median,3.0
SAM,top3,missForest,center.mean,3.0
ROTS,LFQ,MLE,sum,3.0
limma,dlfq,MLE,TIC,3.0
ttest,dlfq,QRILC,vsn,3.0
DEP,top3,missForest,max,3.0
SAM,top3,nbavg,div.median,3.0
ttest,top1,MinProb,quantiles,3.0
DEP,top3,knn,TIC,3.0
ttest,dlfq,Impseqrob,vsn,3.0
SAM,top3,QRILC,Rlr,3.0
proDA,LFQ,bpca,div.mean,3.0
DEP,top1,SeqKNN,lossf,3.0
ANOVA,dlfq,min,quantiles,3.0
ANOVA,dlfq,min,center.mean,3.0
ROTS,top1,mice,center.median,3.0
ROTS,top1,MinDet,MBQN,3.0
proDA,LFQ,QRILC,div.median,3.0
DEP,LFQ,MLE,div.mean,3.0
ttest,dlfq,MinDet,MBQN,3.0
ROTS,top3,zero,quantiles.robust,3.0
SAM,dlfq,knn,MBQN,3.0
SAM,dlfq,SeqKNN,div.median,3.0
limma,top3,MinProb,vsn,3.0
SAM,LFQ,missForest,vsn,3.0
DEP,top1,Impseqrob,quantiles,3.0
ttest,dlfq,min,MBQN,3.0
proDA,top3,QRILC,MBQN,3.0
ttest,dlfq,bpca,vsn,3.0
ROTS,top3,mice,MBQN,3.0
DEP,top3,bpca,div.median,3.0
limma,top3,MinProb,max,3.0
limma,top3,QRILC,max,3.0
proDA,top3,MinProb,div.median,3.0
ROTS,dlfq,zero,quantiles.robust,3.0
SAM,top3,SeqKNN,center.median,3.0
ANOVA,dlfq,min,center.median,3.0
limma,top1,Impseq,max,3.0
ttest,top1,min,lossf,3.0
ttest,top1,nbavg,quantiles,3.0
ROTS,top1,Impseqrob,quantiles,3.0
ttest,top1,min,Rlr,3.0
limma,top3,knn,sum,3.0
ROTS,top1,nbavg,TIC,3.0
SAM,dlfq,Impseq,div.median,3.0
ROTS,top1,knn,quantiles,3.0
ttest,top3,missForest,No_norm,3.0
DEP,top3,mice,lossf,3.0
ROTS,top3,missForest,MBQN,3.0
ROTS,LFQ,No_MVI,div.median,3.0
proDA,top1,QRILC,Rlr,3.0
ANOVA,LFQ,min,quantiles,3.0
ttest,LFQ,bpca,TIC,3.0
SAM,top3,min,lossf,3.0
proDA,top1,Impseqrob,center.median,3.0
ttest,dlfq,Impseq,vsn,3.0
ROTS,dlfq,MLE,MBQN,3.0
limma,top1,knn,Rlr,3.0
ttest,dlfq,SeqKNN,vsn,3.0
SAM,LFQ,mice,vsn,3.0
ttest,LFQ,QRILC,vsn,3.0
limma,top1,mice,quantiles,3.0
ttest,top1,bpca,No_norm,3.0
limma,LFQ,MLE,MBQN,3.0
SAM,LFQ,Impseq,MBQN,3.0
ttest,LFQ,missForest,sum,3.0
DEP,top3,QRILC,TIC,3.0
limma,top1,missForest,Rlr,3.0
DEP,top3,mice,sum,3.0
ROTS,top1,Impseqrob,center.median,3.0
DEP,dlfq,zero,MBQN,3.0
ROTS,top1,mice,quantiles,3.0
SAM,dlfq,bpca,div.mean,3.0
SAM,top3,nbavg,Rlr,3.0
SAM,top3,nbavg,div.mean,3.0
ROTS,top3,bpca,sum,3.0
ttest,top1,MinProb,No_norm,3.0
proDA,top1,Impseqrob,center.mean,3.0
ANOVA,LFQ,nbavg,No_norm,3.0
SAM,dlfq,knn,vsn,3.0
SAM,dlfq,MinProb,quantiles.robust,3.0
ttest,dlfq,min,div.median,3.0
proDA,LFQ,SeqKNN,div.median,3.0
proDA,top3,mice,lossf,3.0
proDA,top1,Impseqrob,quantiles,3.0
ROTS,LFQ,No_MVI,div.mean,3.0
ROTS,dlfq,MinDet,vsn,3.0
ANOVA,LFQ,MinDet,quantiles,3.0
SAM,dlfq,mice,vsn,3.0
ttest,dlfq,MLE,vsn,3.0
ttest,top3,nbavg,center.median,3.0
limma,top1,knn,lossf,3.0
ROTS,top1,Impseqrob,center.mean,3.0
ttest,LFQ,mice,max,3.0
SAM,dlfq,Impseq,MBQN,3.0
ttest,LFQ,MLE,center.median,3.0
limma,top3,mice,max,3.0
proDA,top1,QRILC,lossf,3.0
SAM,dlfq,bpca,MBQN,3.0
proDA,top1,MinDet,MBQN,3.0
SAM,LFQ,bpca,MBQN,3.0
ROTS,top3,Impseqrob,MBQN,3.0
limma,top1,Impseq,div.mean,3.0
SAM,top3,zero,max,3.0
DEP,top3,missForest,TIC,3.0
SAM,dlfq,bpca,div.median,3.0
SAM,top3,nbavg,lossf,3.0
ROTS,top1,Impseq,TIC,3.0
proDA,LFQ,MLE,MBQN,3.0
ANOVA,LFQ,min,Rlr,3.0
ANOVA,LFQ,min,lossf,3.0
proDA,LFQ,Impseqrob,div.median,3.0
SAM,LFQ,knn,vsn,3.0
ttest,top3,QRILC,No_norm,3.0
ttest,LFQ,Impseqrob,TIC,3.0
ttest,top1,nbavg,center.median,3.0
ttest,top1,nbavg,center.mean,3.0
SAM,dlfq,mice,div.mean,3.0
ttest,LFQ,nbavg,TIC,3.0
ROTS,top3,bpca,max,3.0
SAM,LFQ,missForest,MBQN,3.0
proDA,LFQ,missForest,div.mean,3.0
DEP,LFQ,MLE,MBQN,3.0
ttest,LFQ,knn,max,3.0
ROTS,dlfq,zero,sum,3.0
ttest,LFQ,No_MVI,quantiles,3.0
limma,top3,QRILC,div.mean,3.0
limma,top1,Impseqrob,Rlr,3.0
limma,dlfq,MLE,MBQN,3.0
SAM,top3,Impseqrob,No_norm,3.0
DEP,top3,knn,max,3.0
SAM,top3,MinDet,div.mean,3.0
ttest,LFQ,MinProb,TIC,3.0
SAM,LFQ,mice,MBQN,3.0
proDA,top1,MinProb,MBQN,3.0
DEP,top3,min,sum,3.0
SAM,dlfq,QRILC,quantiles.robust,3.0
DEP,dlfq,MLE,MBQN,3.0
SAM,top3,knn,quantiles,3.0
ttest,dlfq,MinProb,MBQN,3.0
ROTS,dlfq,MinProb,vsn,3.0
SAM,top3,MinDet,lossf,3.0
SAM,top3,mice,quantiles,3.0
limma,top3,min,vsn,3.0
SAM,top3,MinProb,div.mean,3.0
ANOVA,LFQ,nbavg,center.median,3.0
ANOVA,LFQ,nbavg,center.mean,3.0
ttest,LFQ,zero,quantiles,3.0
proDA,LFQ,QRILC,div.mean,3.0
ttest,top3,bpca,center.median,3.0
SAM,dlfq,Impseqrob,MBQN,3.0
SAM,dlfq,No_MVI,div.mean,3.0
ttest,top1,MinProb,center.mean,3.0
DEP,dlfq,MLE,TIC,3.0
DEP,top3,QRILC,div.mean,3.0
ANOVA,dlfq,min,Rlr,3.0
ttest,LFQ,mice,center.mean,3.0
ANOVA,top3,nbavg,No_norm,3.0
SAM,top3,MinProb,lossf,3.0
ttest,top3,nbavg,Rlr,3.0
ROTS,top3,MLE,quantiles,3.0
ANOVA,dlfq,min,lossf,3.0
SAM,top3,QRILC,lossf,3.0
limma,top1,Impseqrob,lossf,3.0
ttest,dlfq,mice,quantiles.robust,3.0
ANOVA,top3,nbavg,center.mean,3.0
ttest,LFQ,bpca,quantiles.robust,3.0
DEP,top1,mice,center.mean,3.0
SAM,dlfq,knn,div.mean,3.0
limma,top1,Impseq,div.median,3.0
ttest,top1,MinProb,center.median,3.0
ttest,LFQ,bpca,vsn,3.0
limma,top1,nbavg,div.median,3.0
ROTS,dlfq,QRILC,vsn,3.0
ttest,top3,nbavg,lossf,3.0
limma,top3,QRILC,div.median,3.0
proDA,LFQ,SeqKNN,div.mean,3.0
DEP,top3,Impseqrob,lossf,3.0
ttest,LFQ,SeqKNN,TIC,3.0
ttest,LFQ,missForest,quantiles.robust,3.0
proDA,LFQ,knn,div.median,3.0
ttest,top3,bpca,lossf,3.0
limma,top3,knn,quantiles.robust,3.0
ROTS,top1,bpca,TIC,3.0
DEP,top3,Impseqrob,Rlr,3.0
proDA,LFQ,Impseqrob,div.mean,3.0
SAM,top3,min,div.mean,3.0
SAM,top3,No_MVI,No_norm,3.0
ttest,LFQ,Impseqrob,vsn,3.0
SAM,dlfq,No_MVI,div.median,3.0
DEP,top1,min,MBQN,3.0
DEP,top3,QRILC,div.median,3.0
ttest,dlfq,MinDet,div.mean,3.0
ANOVA,top3,min,No_norm,3.0
limma,top1,nbavg,div.mean,3.0
SAM,top3,knn,center.mean,3.0
ANOVA,LFQ,nbavg,quantiles,3.0
SAM,top3,knn,center.median,3.0
DEP,top1,Impseq,MBQN,3.0
ttest,LFQ,No_MVI,center.mean,3.0
DEP,top1,missForest,lossf,3.0
ROTS,LFQ,MLE,quantiles.robust,3.0
ttest,top3,bpca,Rlr,3.0
ttest,top1,MinDet,Rlr,3.0
SAM,dlfq,MinDet,quantiles.robust,3.0
ttest,dlfq,min,TIC,3.0
DEP,top3,nbavg,vsn,3.0
SAM,top3,min,div.median,3.0
ANOVA,top3,min,center.mean,3.0
DEP,dlfq,MLE,quantiles.robust,3.0
SAM,dlfq,mice,div.median,3.0
ANOVA,LFQ,nbavg,lossf,3.0
DEP,top3,mice,TIC,3.0
proDA,top3,No_MVI,lossf,3.0
proDA,LFQ,zero,div.median,3.0
SAM,LFQ,Impseqrob,MBQN,3.0
ANOVA,top3,nbavg,center.median,3.0
limma,top3,Impseqrob,max,3.0
proDA,top3,No_MVI,Rlr,3.0
ANOVA,LFQ,nbavg,Rlr,3.0
SAM,top3,mice,center.mean,3.0
SAM,LFQ,Impseq,quantiles.robust,3.0
limma,top1,bpca,MBQN,3.0
DEP,LFQ,zero,div.mean,3.0
ttest,top3,knn,No_norm,3.0
SAM,top3,zero,Rlr,3.0
ANOVA,dlfq,nbavg,center.median,3.0
ROTS,top1,Impseq,MBQN,3.0
DEP,top1,knn,Rlr,3.0
proDA,LFQ,mice,div.median,3.0
ttest,dlfq,knn,vsn,3.0
ANOVA,top3,min,center.median,3.0
ttest,dlfq,mice,vsn,3.0
DEP,top1,MinDet,MBQN,3.0
SAM,LFQ,nbavg,quantiles.robust,3.0
ttest,LFQ,knn,TIC,3.0
limma,top1,bpca,max,3.0
limma,top1,zero,div.median,3.0
limma,top1,zero,div.mean,3.0
DEP,top3,knn,quantiles.robust,3.0
ANOVA,top1,nbavg,center.mean,3.0
proDA,top1,Impseq,MBQN,3.0
proDA,top3,Impseqrob,lossf,3.0
DEP,top1,nbavg,max,3.0
ROTS,top3,Impseq,div.mean,3.0
ANOVA,top1,nbavg,center.median,3.0
ANOVA,top3,nbavg,quantiles,3.0
proDA,top3,Impseqrob,Rlr,3.0
