DEA,expression_type,MVI,Normalization,label
limma,abd,QRILC,quantiles.robust,3.0
ROTS,phi,mice,center.mean,3.0
ROTS,ratio,MLE,center.mean,3.0
proDA,phi,knn,TIC,3.0
ROTS,abd,No_MVI,center.mean,3.0
DEP,abd,min,TIC,3.0
DEP,phi,knn,TIC,3.0
SAM,phi,No_MVI,No_norm,3.0
limma,phi,nbavg,TIC,3.0
proDA,ratio,GMS,center.mean,3.0
ROTS,phi,min,center.mean,3.0
proDA,ratio,No_MVI,center.mean,3.0
ROTS,abd,GMS,center.mean,3.0
proDA,ratio,zero,center.mean,3.0
SAM,phi,QRILC,No_norm,3.0
limma,phi,MinProb,quantiles.robust,3.0
ROTS,abd,Impseq,center.mean,3.0
ttest,ratio,knn,sum,3.0
ROTS,abd,Impseqrob,center.mean,3.0
ttest,ratio,missForest,sum,3.0
ROTS,abd,SeqKNN,center.mean,3.0
ROTS,abd,bpca,center.mean,3.0
limma,phi,QRILC,max,3.0
proDA,ratio,SeqKNN,center.mean,3.0
ttest,ratio,SeqKNN,sum,3.0
ROTS,phi,MinDet,quantiles.robust,3.0
DEP,phi,nbavg,TIC,3.0
DEP,phi,MinProb,TIC,3.0
proDA,ratio,knn,center.mean,3.0
proDA,ratio,bpca,center.mean,3.0
proDA,ratio,Impseq,center.mean,3.0
proDA,ratio,mice,center.mean,3.0
DEP,abd,nbavg,quantiles.robust,3.0
ROTS,abd,missForest,center.mean,3.0
ROTS,phi,QRILC,quantiles,3.0
proDA,ratio,missForest,center.mean,3.0
ttest,ratio,No_MVI,sum,3.0
limma,phi,min,TIC,3.0
proDA,ratio,Impseqrob,center.mean,3.0
ROTS,ratio,QRILC,center.mean,3.0
proDA,phi,nbavg,TIC,3.0
DEP,abd,min,quantiles.robust,3.0
ttest,ratio,bpca,sum,3.0
ttest,ratio,zero,sum,3.0
ttest,ratio,MLE,sum,3.0
ROTS,abd,GMS,quantiles,3.0
ttest,ratio,mice,sum,3.0
ROTS,abd,missForest,quantiles,3.0
DEP,phi,min,TIC,3.0
proDA,ratio,MinProb,center.mean,3.0
ROTS,phi,MinProb,quantiles,3.0
ROTS,abd,SeqKNN,quantiles,3.0
ANOVA,ratio,nbavg,div.mean,3.0
DEP,phi,missForest,sum,3.0
proDA,phi,min,TIC,3.0
ROTS,abd,No_MVI,quantiles,3.0
DEP,phi,missForest,max,3.0
DEP,phi,knn,max,3.0
ANOVA,ratio,knn,div.mean,3.0
ROTS,abd,Impseq,quantiles,3.0
limma,phi,knn,sum,3.0
ROTS,phi,zero,center.mean,3.0
ttest,ratio,QRILC,sum,3.0
ANOVA,ratio,SeqKNN,div.mean,3.0
DEP,phi,MinDet,TIC,3.0
ROTS,ratio,MinProb,center.mean,3.0
ROTS,abd,bpca,quantiles,3.0
ANOVA,ratio,mice,div.mean,3.0
DEP,phi,bpca,max,3.0
DEP,phi,No_MVI,max,3.0
proDA,ratio,QRILC,center.mean,3.0
ROTS,abd,Impseqrob,quantiles,3.0
ANOVA,ratio,GMS,div.mean,3.0
ROTS,abd,mice,quantiles,3.0
ANOVA,ratio,missForest,div.mean,3.0
ANOVA,ratio,No_MVI,div.mean,3.0
ttest,ratio,MinProb,sum,3.0
ANOVA,ratio,zero,div.mean,3.0
ttest,ratio,MinDet,sum,3.0
ROTS,phi,knn,center.mean,3.0
ANOVA,ratio,min,div.mean,3.0
limma,phi,QRILC,sum,3.0
ANOVA,ratio,QRILC,div.mean,3.0
limma,phi,MinDet,sum,3.0
DEP,phi,mice,max,3.0
limma,phi,MinProb,max,3.0
ANOVA,ratio,MLE,div.mean,3.0
limma,phi,MinProb,sum,3.0
ANOVA,ratio,MinProb,div.mean,3.0
DEP,phi,MLE,TIC,3.0
ROTS,ratio,nbavg,center.mean,3.0
limma,phi,zero,TIC,3.0
limma,phi,mice,sum,3.0
ANOVA,ratio,Impseqrob,div.mean,3.0
ROTS,ratio,MinDet,center.mean,3.0
limma,phi,nbavg,sum,3.0
DEP,phi,GMS,sum,3.0
ANOVA,ratio,Impseq,div.mean,3.0
limma,abd,bpca,vsn,3.0
limma,abd,missForest,vsn,3.0
limma,phi,MinDet,max,3.0
ANOVA,ratio,bpca,div.mean,3.0
DEP,phi,zero,max,3.0
limma,phi,min,sum,3.0
ROTS,phi,knn,quantiles,3.0
limma,abd,No_MVI,vsn,3.0
DEP,phi,GMS,max,3.0
DEP,phi,MinProb,quantiles.robust,3.0
limma,phi,zero,sum,3.0
ANOVA,ratio,MinDet,div.mean,3.0
DEP,phi,Impseq,max,3.0
DEP,phi,Impseqrob,max,3.0
ROTS,phi,MLE,center.mean,3.0
DEP,phi,knn,quantiles.robust,3.0
proDA,ratio,MinDet,center.mean,3.0
DEP,phi,SeqKNN,max,3.0
proDA,ratio,MLE,center.mean,3.0
ROTS,phi,min,quantiles.robust,3.0
SAM,phi,nbavg,No_norm,3.0
DEP,phi,QRILC,max,3.0
limma,abd,MLE,vsn,3.0
SAM,phi,mice,No_norm,3.0
ROTS,phi,min,quantiles,3.0
limma,abd,Impseq,vsn,3.0
limma,abd,GMS,vsn,3.0
limma,abd,Impseqrob,vsn,3.0
limma,phi,min,max,3.0
limma,abd,SeqKNN,vsn,3.0
limma,phi,nbavg,max,3.0
DEP,phi,SeqKNN,sum,3.0
DEP,phi,knn,sum,3.0
SAM,phi,missForest,No_norm,3.0
limma,abd,QRILC,vsn,3.0
ROTS,ratio,GMS,center.mean,3.0
ROTS,abd,nbavg,quantiles,3.0
ROTS,ratio,No_MVI,center.mean,3.0
limma,abd,MinProb,vsn,3.0
limma,abd,mice,vsn,3.0
ROTS,ratio,MLE,max,3.0
ROTS,ratio,zero,center.mean,3.0
proDA,ratio,nbavg,center.mean,3.0
ROTS,phi,MLE,quantiles,3.0
DEP,abd,QRILC,quantiles.robust,3.0
DEP,phi,MinDet,max,3.0
DEP,phi,QRILC,sum,3.0
ROTS,phi,MinDet,quantiles,3.0
limma,abd,MinDet,vsn,3.0
DEP,phi,MinDet,sum,3.0
limma,phi,QRILC,quantiles.robust,3.0
DEP,phi,MinProb,sum,3.0
ROTS,ratio,knn,center.mean,3.0
limma,phi,MinDet,quantiles.robust,3.0
ROTS,abd,QRILC,quantiles.robust,3.0
SAM,phi,SeqKNN,No_norm,3.0
DEP,phi,mice,sum,3.0
ROTS,ratio,mice,center.mean,3.0
ROTS,ratio,SeqKNN,center.mean,3.0
ROTS,ratio,missForest,center.mean,3.0
proDA,ratio,min,center.mean,3.0
SAM,phi,GMS,No_norm,3.0
DEP,phi,nbavg,max,3.0
ROTS,ratio,Impseq,center.mean,3.0
limma,abd,nbavg,vsn,3.0
ROTS,ratio,bpca,center.mean,3.0
DEP,phi,MinProb,max,3.0
DEP,abd,mice,TIC,3.0
DEP,abd,missForest,TIC,3.0
ttest,ratio,nbavg,sum,3.0
DEP,phi,min,max,3.0
SAM,phi,bpca,No_norm,3.0
ttest,ratio,min,sum,3.0
limma,abd,min,vsn,3.0
SAM,phi,Impseqrob,No_norm,3.0
SAM,phi,Impseq,No_norm,3.0
ROTS,ratio,Impseqrob,center.mean,3.0
limma,abd,knn,vsn,3.0
ROTS,phi,nbavg,quantiles,3.0
DEP,phi,No_MVI,sum,3.0
ROTS,phi,MLE,sum,3.0
DEP,phi,QRILC,quantiles.robust,3.0
ROTS,ratio,MinProb,max,3.0
ROTS,ratio,knn,max,3.0
ROTS,ratio,MinDet,max,3.0
ROTS,ratio,mice,max,3.0
ROTS,ratio,QRILC,max,3.0
ROTS,ratio,zero,max,3.0
DEP,abd,MinProb,quantiles.robust,3.0
ROTS,ratio,SeqKNN,max,3.0
ROTS,ratio,missForest,max,3.0
ROTS,ratio,No_MVI,max,3.0
DEP,phi,zero,sum,3.0
ROTS,ratio,Impseqrob,max,3.0
SAM,phi,knn,No_norm,3.0
ROTS,ratio,bpca,max,3.0
ROTS,ratio,Impseq,max,3.0
DEP,phi,MinDet,quantiles.robust,3.0
SAM,phi,MLE,No_norm,3.0
limma,ratio,MinProb,vsn,3.0
limma,ratio,mice,vsn,3.0
ROTS,phi,bpca,quantiles,3.0
limma,ratio,SeqKNN,vsn,3.0
limma,ratio,MLE,vsn,3.0
ROTS,phi,Impseq,quantiles,3.0
limma,ratio,GMS,vsn,3.0
limma,ratio,No_MVI,vsn,3.0
ROTS,phi,Impseqrob,quantiles,3.0
DEP,ratio,MinProb,vsn,3.0
DEP,ratio,SeqKNN,vsn,3.0
limma,ratio,missForest,vsn,3.0
SAM,phi,MinDet,No_norm,3.0
limma,ratio,bpca,vsn,3.0
limma,ratio,knn,vsn,3.0
limma,ratio,MinDet,vsn,3.0
limma,ratio,Impseqrob,vsn,3.0
limma,ratio,Impseq,vsn,3.0
DEP,ratio,missForest,vsn,3.0
DEP,ratio,GMS,vsn,3.0
DEP,ratio,mice,vsn,3.0
DEP,ratio,knn,vsn,3.0
limma,phi,min,vsn,3.0
DEP,phi,min,vsn,3.0
DEP,ratio,No_MVI,vsn,3.0
SAM,phi,min,No_norm,3.0
ROTS,phi,No_MVI,quantiles,3.0
ROTS,phi,missForest,quantiles,3.0
ROTS,phi,MLE,max,3.0
DEP,ratio,Impseqrob,vsn,3.0
DEP,ratio,bpca,vsn,3.0
limma,phi,nbavg,vsn,3.0
DEP,ratio,Impseq,vsn,3.0
DEP,ratio,MinDet,vsn,3.0
ROTS,phi,zero,quantiles,3.0
DEP,phi,bpca,sum,3.0
DEP,phi,nbavg,vsn,3.0
limma,ratio,QRILC,vsn,3.0
ROTS,abd,No_MVI,sum,3.0
ANOVA,ratio,missForest,sum,3.0
ANOVA,ratio,SeqKNN,sum,3.0
DEP,ratio,MLE,vsn,3.0
ROTS,abd,MinProb,quantiles.robust,3.0
limma,phi,min,quantiles.robust,3.0
DEP,phi,min,quantiles.robust,3.0
ANOVA,ratio,nbavg,sum,3.0
ANOVA,ratio,GMS,sum,3.0
ANOVA,ratio,bpca,sum,3.0
ANOVA,ratio,knn,sum,3.0
limma,ratio,nbavg,vsn,3.0
ANOVA,ratio,No_MVI,sum,3.0
limma,ratio,min,vsn,3.0
ANOVA,ratio,mice,sum,3.0
ROTS,phi,mice,quantiles,3.0
ANOVA,ratio,MLE,sum,3.0
ANOVA,ratio,zero,sum,3.0
ROTS,phi,mice,quantiles.robust,3.0
DEP,phi,nbavg,sum,3.0
limma,phi,missForest,vsn,3.0
ROTS,phi,SeqKNN,quantiles,3.0
limma,phi,No_MVI,vsn,3.0
DEP,ratio,QRILC,vsn,3.0
ANOVA,ratio,min,sum,3.0
ANOVA,ratio,QRILC,sum,3.0
ANOVA,ratio,MinProb,sum,3.0
ANOVA,ratio,MinDet,sum,3.0
ROTS,abd,GMS,sum,3.0
ANOVA,ratio,nbavg,Rlr,3.0
limma,phi,bpca,vsn,3.0
limma,phi,MLE,vsn,3.0
DEP,abd,bpca,vsn,3.0
DEP,abd,missForest,vsn,3.0
ROTS,phi,knn,quantiles.robust,3.0
DEP,abd,No_MVI,vsn,3.0
DEP,phi,min,sum,3.0
ANOVA,ratio,SeqKNN,Rlr,3.0
limma,abd,zero,quantiles.robust,3.0
limma,phi,QRILC,vsn,3.0
ANOVA,ratio,zero,Rlr,3.0
ANOVA,ratio,Impseqrob,Rlr,3.0
limma,abd,zero,vsn,3.0
DEP,abd,MLE,vsn,3.0
limma,phi,GMS,vsn,3.0
ANOVA,ratio,min,Rlr,3.0
limma,phi,zero,vsn,3.0
DEP,ratio,min,vsn,3.0
ANOVA,ratio,MinProb,Rlr,3.0
ANOVA,ratio,MinDet,Rlr,3.0
limma,phi,SeqKNN,vsn,3.0
SAM,abd,MinProb,lossf,3.0
ANOVA,ratio,knn,Rlr,3.0
ANOVA,ratio,QRILC,Rlr,3.0
limma,phi,Impseq,vsn,3.0
ROTS,abd,knn,quantiles.robust,3.0
ANOVA,ratio,mice,Rlr,3.0
limma,phi,Impseqrob,vsn,3.0
ANOVA,ratio,GMS,Rlr,3.0
DEP,ratio,nbavg,vsn,3.0
ANOVA,ratio,bpca,Rlr,3.0
ROTS,abd,mice,quantiles.robust,3.0
ANOVA,ratio,Impseq,Rlr,3.0
DEP,abd,knn,vsn,3.0
ANOVA,ratio,missForest,Rlr,3.0
DEP,abd,Impseq,vsn,3.0
SAM,phi,zero,No_norm,3.0
limma,phi,MinProb,vsn,3.0
DEP,abd,GMS,vsn,3.0
DEP,abd,Impseqrob,vsn,3.0
DEP,abd,SeqKNN,vsn,3.0
limma,phi,MinDet,vsn,3.0
DEP,abd,QRILC,vsn,3.0
ROTS,abd,MinProb,TIC,3.0
ANOVA,ratio,MLE,Rlr,3.0
DEP,abd,MinProb,vsn,3.0
ANOVA,ratio,No_MVI,Rlr,3.0
DEP,abd,mice,vsn,3.0
DEP,abd,MinDet,vsn,3.0
DEP,abd,Impseqrob,quantiles.robust,3.0
ROTS,abd,min,quantiles.robust,3.0
limma,ratio,zero,vsn,3.0
ROTS,ratio,GMS,max,3.0
ROTS,ratio,nbavg,max,3.0
SAM,abd,nbavg,lossf,3.0
SAM,abd,QRILC,lossf,3.0
DEP,abd,nbavg,vsn,3.0
ROTS,abd,missForest,quantiles.robust,3.0
DEP,abd,min,vsn,3.0
SAM,abd,mice,lossf,3.0
ROTS,abd,bpca,sum,3.0
ROTS,abd,missForest,sum,3.0
DEP,abd,zero,center.median,3.0
SAM,abd,No_MVI,lossf,3.0
DEP,phi,zero,center.median,3.0
SAM,abd,SeqKNN,lossf,3.0
ROTS,abd,Impseq,quantiles.robust,3.0
SAM,abd,GMS,lossf,3.0
ROTS,abd,knn,vsn,3.0
MSstats,Median,TRUE,TRUE,3.0
MSstats,LogSum,TRUE,TRUE,3.0
MSstats,LogSum,FALSE,TRUE,3.0
MSstats,Median,FALSE,TRUE,3.0
ROTS,abd,min,TIC,3.0
SAM,abd,missForest,lossf,3.0
SAM,abd,MLE,lossf,3.0
SAM,abd,knn,lossf,3.0
ROTS,abd,missForest,max,3.0
proDA,ratio,MinProb,vsn,3.0
ROTS,abd,No_MVI,max,3.0
proDA,ratio,mice,vsn,3.0
proDA,ratio,SeqKNN,vsn,3.0
SAM,abd,bpca,lossf,3.0
ROTS,abd,No_MVI,quantiles.robust,3.0
proDA,ratio,zero,vsn,3.0
SAM,abd,Impseqrob,lossf,3.0
proDA,ratio,missForest,vsn,3.0
ROTS,abd,knn,max,3.0
ROTS,abd,bpca,max,3.0
proDA,ratio,No_MVI,vsn,3.0
ROTS,abd,min,max,3.0
SAM,abd,MinDet,lossf,3.0
proDA,ratio,Impseqrob,vsn,3.0
proDA,ratio,GMS,vsn,3.0
ROTS,abd,GMS,max,3.0
SAM,abd,Impseq,lossf,3.0
proDA,ratio,bpca,vsn,3.0
proDA,ratio,Impseq,vsn,3.0
ROTS,phi,zero,max,3.0
proDA,ratio,knn,vsn,3.0
ROTS,ratio,min,max,3.0
SAM,abd,min,lossf,3.0
SAM,abd,zero,lossf,3.0
proDA,ratio,MLE,vsn,3.0
ROTS,phi,nbavg,quantiles.robust,3.0
proDA,ratio,MinDet,vsn,3.0
ROTS,abd,Impseqrob,max,3.0
ROTS,abd,Impseq,max,3.0
ROTS,abd,SeqKNN,max,3.0
ROTS,abd,mice,max,3.0
ROTS,abd,SeqKNN,sum,3.0
ROTS,abd,knn,sum,3.0
ROTS,abd,MinProb,sum,3.0
MSstats,msstats,TRUE,TRUE,3.0
limma,phi,zero,quantiles.robust,3.0
ROTS,abd,QRILC,sum,3.0
limma,abd,MLE,quantiles.robust,3.0
proDA,ratio,QRILC,vsn,3.0
ROTS,abd,MinDet,sum,3.0
DEP,phi,No_MVI,vsn,3.0
DEP,phi,missForest,vsn,3.0
ANOVA,ratio,bpca,quantiles.robust,3.0
ANOVA,ratio,Impseq,quantiles.robust,3.0
ROTS,abd,mice,sum,3.0
ROTS,abd,min,sum,3.0
ROTS,abd,bpca,quantiles.robust,3.0
DEP,ratio,zero,center.mean,3.0
proDA,ratio,nbavg,vsn,3.0
ANOVA,ratio,SeqKNN,quantiles.robust,3.0
ROTS,abd,nbavg,quantiles.robust,3.0
DEP,abd,zero,center.mean,3.0
ROTS,abd,QRILC,max,3.0
proDA,ratio,min,vsn,3.0
ROTS,abd,zero,sum,3.0
ROTS,abd,nbavg,sum,3.0
DEP,phi,bpca,vsn,3.0
ANOVA,ratio,knn,quantiles.robust,3.0
DEP,phi,MLE,vsn,3.0
ROTS,abd,Impseqrob,quantiles.robust,3.0
ANOVA,ratio,missForest,quantiles.robust,3.0
ROTS,abd,SeqKNN,quantiles.robust,3.0
ROTS,abd,MinDet,max,3.0
DEP,phi,QRILC,vsn,3.0
ROTS,abd,MinProb,max,3.0
DEP,phi,GMS,vsn,3.0
ROTS,abd,zero,vsn,3.0
ROTS,abd,nbavg,max,3.0
ROTS,phi,SeqKNN,quantiles.robust,3.0
DEP,phi,SeqKNN,vsn,3.0
MSstats,msstats,FALSE,TRUE,3.0
DEP,phi,Impseq,vsn,3.0
ANOVA,ratio,Impseqrob,quantiles.robust,3.0
MSstats,MedianPolish,TRUE,TRUE,3.0
DEP,phi,MinProb,vsn,3.0
ANOVA,ratio,GMS,quantiles.robust,3.0
MSstats,MedianPolish,FALSE,TRUE,3.0
DEP,phi,Impseqrob,vsn,3.0
ROTS,abd,zero,TIC,3.0
DEP,abd,zero,TIC,3.0
ROTS,phi,zero,quantiles.robust,3.0
ROTS,phi,MLE,quantiles.robust,3.0
DEP,phi,MinDet,vsn,3.0
ROTS,abd,MinDet,TIC,3.0
DEP,phi,zero,center.mean,3.0
ANOVA,ratio,mice,quantiles.robust,3.0
ROTS,phi,Impseq,quantiles.robust,3.0
ROTS,phi,bpca,quantiles.robust,3.0
ROTS,phi,missForest,quantiles.robust,3.0
ROTS,phi,Impseqrob,quantiles.robust,3.0
SAM,phi,MinProb,lossf,3.0
limma,phi,mice,vsn,3.0
ANOVA,ratio,MinDet,quantiles.robust,3.0
ROTS,abd,QRILC,TIC,3.0
ROTS,phi,zero,TIC,3.0
ANOVA,ratio,No_MVI,quantiles.robust,3.0
limma,phi,MLE,quantiles.robust,3.0
ANOVA,ratio,zero,quantiles,3.0
SAM,phi,mice,lossf,3.0
ANOVA,ratio,SeqKNN,quantiles,3.0
ANOVA,ratio,knn,quantiles,3.0
ANOVA,ratio,GMS,quantiles,3.0
ANOVA,ratio,missForest,quantiles,3.0
ANOVA,ratio,min,quantiles,3.0
limma,abd,missForest,div.median,3.0
ANOVA,ratio,MinProb,quantiles,3.0
limma,abd,bpca,div.median,3.0
ANOVA,ratio,MLE,quantiles,3.0
ANOVA,ratio,No_MVI,quantiles,3.0
ANOVA,ratio,Impseq,quantiles,3.0
ROTS,abd,MinDet,quantiles.robust,3.0
ANOVA,ratio,nbavg,quantiles,3.0
ANOVA,ratio,mice,quantiles,3.0
ANOVA,ratio,nbavg,quantiles.robust,3.0
ANOVA,ratio,bpca,quantiles,3.0
ROTS,abd,mice,TIC,3.0
ANOVA,ratio,Impseqrob,quantiles,3.0
limma,abd,No_MVI,div.median,3.0
SAM,phi,No_MVI,lossf,3.0
ANOVA,ratio,MinDet,quantiles,3.0
ANOVA,ratio,QRILC,quantiles,3.0
ROTS,abd,nbavg,TIC,3.0
limma,abd,Impseq,div.median,3.0
ROTS,abd,MLE,TIC,3.0
limma,abd,SeqKNN,div.median,3.0
limma,phi,knn,vsn,3.0
limma,abd,GMS,div.median,3.0
ANOVA,ratio,QRILC,quantiles.robust,3.0
limma,abd,Impseqrob,div.median,3.0
ROTS,abd,knn,TIC,3.0
ROTS,ratio,zero,vsn,3.0
SAM,phi,nbavg,lossf,3.0
ROTS,abd,No_MVI,TIC,3.0
ROTS,abd,zero,quantiles.robust,3.0
SAM,phi,QRILC,lossf,3.0
ROTS,abd,Impseq,TIC,3.0
ROTS,abd,GMS,TIC,3.0
ROTS,abd,Impseqrob,TIC,3.0
ROTS,abd,missForest,TIC,3.0
ROTS,abd,bpca,TIC,3.0
ANOVA,ratio,MinProb,quantiles.robust,3.0
ROTS,abd,SeqKNN,TIC,3.0
ROTS,phi,min,TIC,3.0
ROTS,phi,MinDet,TIC,3.0
SAM,abd,missForest,max,3.0
limma,abd,knn,div.median,3.0
SAM,abd,MLE,max,3.0
ROTS,phi,min,vsn,3.0
limma,abd,mice,div.median,3.0
ROTS,phi,MLE,TIC,3.0
ROTS,phi,zero,vsn,3.0
ROTS,phi,No_MVI,TIC,3.0
DEP,phi,zero,TIC,3.0
ROTS,phi,Impseqrob,TIC,3.0
ROTS,phi,QRILC,TIC,3.0
ROTS,phi,GMS,TIC,3.0
ROTS,phi,bpca,TIC,3.0
ANOVA,ratio,zero,quantiles.robust,3.0
ROTS,phi,Impseq,TIC,3.0
ROTS,phi,mice,TIC,3.0
ROTS,phi,SeqKNN,TIC,3.0
SAM,abd,bpca,max,3.0
SAM,abd,knn,max,3.0
ANOVA,ratio,min,quantiles.robust,3.0
ttest,ratio,mice,vsn,3.0
ttest,ratio,MinProb,vsn,3.0
ROTS,phi,missForest,TIC,3.0
ttest,ratio,No_MVI,vsn,3.0
ttest,ratio,GMS,vsn,3.0
ttest,ratio,SeqKNN,vsn,3.0
ttest,ratio,min,vsn,3.0
ttest,ratio,QRILC,vsn,3.0
ttest,ratio,nbavg,vsn,3.0
ttest,ratio,MLE,vsn,3.0
SAM,abd,MLE,sum,3.0
ttest,ratio,knn,vsn,3.0
SAM,abd,missForest,sum,3.0
ttest,ratio,MinDet,vsn,3.0
ROTS,ratio,GMS,vsn,3.0
ROTS,phi,nbavg,TIC,3.0
ttest,abd,missForest,sum,3.0
SAM,abd,GMS,max,3.0
ttest,ratio,zero,vsn,3.0
DEP,phi,mice,vsn,3.0
ttest,ratio,missForest,vsn,3.0
ttest,ratio,bpca,vsn,3.0
ttest,ratio,Impseq,vsn,3.0
ttest,ratio,Impseqrob,vsn,3.0
SAM,abd,SeqKNN,max,3.0
ttest,abd,missForest,max,3.0
limma,abd,zero,div.median,3.0
SAM,abd,MinDet,max,3.0
ROTS,abd,MLE,quantiles.robust,3.0
SAM,abd,Impseq,max,3.0
limma,abd,MLE,div.median,3.0
SAM,abd,min,max,3.0
SAM,abd,Impseqrob,max,3.0
ROTS,ratio,nbavg,vsn,3.0
ROTS,ratio,QRILC,vsn,3.0
limma,abd,MinProb,div.median,3.0
ROTS,ratio,min,vsn,3.0
SAM,abd,zero,max,3.0
ROTS,ratio,MLE,vsn,3.0
SAM,abd,nbavg,max,3.0
SAM,abd,GMS,sum,3.0
ttest,abd,No_MVI,sum,3.0
ttest,abd,No_MVI,max,3.0
SAM,abd,bpca,sum,3.0
ROTS,ratio,knn,vsn,3.0
ROTS,phi,MinProb,TIC,3.0
ttest,abd,knn,max,3.0
SAM,phi,GMS,lossf,3.0
DEP,phi,knn,vsn,3.0
ttest,abd,MLE,sum,3.0
ANOVA,ratio,MLE,quantiles.robust,3.0
ttest,abd,GMS,sum,3.0
ttest,abd,MLE,max,3.0
limma,abd,MinDet,div.median,3.0
ttest,abd,SeqKNN,max,3.0
ttest,abd,GMS,max,3.0
ROTS,phi,knn,vsn,3.0
SAM,abd,QRILC,max,3.0
ROTS,ratio,MinProb,vsn,3.0
ROTS,ratio,No_MVI,vsn,3.0
ROTS,ratio,mice,vsn,3.0
ROTS,ratio,SeqKNN,vsn,3.0
SAM,abd,No_MVI,max,3.0
ROTS,ratio,MinDet,vsn,3.0
ROTS,ratio,Impseq,vsn,3.0
SAM,phi,missForest,lossf,3.0
ROTS,ratio,bpca,vsn,3.0
ROTS,ratio,Impseqrob,vsn,3.0
SAM,phi,MLE,lossf,3.0
DEP,phi,zero,quantiles,3.0
SAM,phi,knn,lossf,3.0
SAM,abd,knn,sum,3.0
SAM,phi,SeqKNN,lossf,3.0
ROTS,ratio,missForest,vsn,3.0
limma,phi,bpca,div.median,3.0
ttest,abd,mice,max,3.0
limma,phi,missForest,div.median,3.0
ROTS,phi,knn,TIC,3.0
DEP,phi,MLE,quantiles.robust,3.0
SAM,phi,Impseqrob,lossf,3.0
limma,phi,zero,div.median,3.0
SAM,phi,MinDet,lossf,3.0
limma,phi,No_MVI,div.median,3.0
ttest,abd,zero,sum,3.0
SAM,abd,MinDet,sum,3.0
SAM,phi,bpca,lossf,3.0
SAM,phi,min,lossf,3.0
ttest,abd,zero,max,3.0
SAM,phi,Impseq,lossf,3.0
SAM,abd,SeqKNN,sum,3.0
ttest,abd,bpca,max,3.0
ttest,abd,bpca,sum,3.0
limma,ratio,bpca,quantiles.robust,3.0
SAM,abd,nbavg,sum,3.0
limma,ratio,Impseq,quantiles.robust,3.0
SAM,abd,min,sum,3.0
SAM,phi,zero,lossf,3.0
ttest,phi,missForest,max,3.0
limma,phi,Impseq,div.median,3.0
ttest,phi,missForest,sum,3.0
SAM,abd,MinProb,max,3.0
ttest,phi,MLE,sum,3.0
SAM,abd,zero,sum,3.0
ttest,phi,knn,max,3.0
ttest,phi,No_MVI,sum,3.0
limma,ratio,knn,quantiles.robust,3.0
ttest,phi,MLE,max,3.0
limma,ratio,SeqKNN,quantiles.robust,3.0
ttest,phi,No_MVI,max,3.0
limma,phi,Impseqrob,div.median,3.0
limma,ratio,Impseqrob,quantiles.robust,3.0
limma,ratio,GMS,quantiles.robust,3.0
limma,ratio,mice,quantiles.robust,3.0
limma,ratio,missForest,quantiles.robust,3.0
ttest,phi,bpca,max,3.0
ttest,abd,SeqKNN,sum,3.0
ttest,abd,Impseqrob,max,3.0
limma,phi,GMS,div.median,3.0
SAM,abd,mice,max,3.0
limma,phi,SeqKNN,div.median,3.0
ttest,abd,MinProb,max,3.0
ttest,phi,bpca,sum,3.0
SAM,abd,QRILC,sum,3.0
ttest,abd,Impseq,max,3.0
ttest,abd,QRILC,max,3.0
SAM,abd,No_MVI,sum,3.0
DEP,abd,zero,quantiles,3.0
ttest,phi,mice,max,3.0
SAM,abd,MinProb,sum,3.0
ttest,abd,MinDet,max,3.0
ttest,phi,QRILC,max,3.0
ttest,phi,SeqKNN,max,3.0
DEP,ratio,Impseq,quantiles.robust,3.0
ttest,phi,zero,max,3.0
ttest,phi,zero,sum,3.0
ttest,phi,Impseqrob,max,3.0
ttest,phi,Impseq,max,3.0
ttest,phi,GMS,sum,3.0
DEP,ratio,bpca,quantiles.robust,3.0
ttest,phi,GMS,max,3.0
ttest,abd,knn,sum,3.0
limma,phi,MinProb,div.median,3.0
SAM,abd,mice,sum,3.0
ttest,abd,min,max,3.0
ttest,phi,SeqKNN,sum,3.0
ttest,abd,nbavg,max,3.0
limma,phi,QRILC,div.median,3.0
DEP,abd,missForest,div.median,3.0
ttest,phi,MinProb,max,3.0
DEP,ratio,SeqKNN,quantiles.robust,3.0
DEP,abd,bpca,div.median,3.0
DEP,ratio,missForest,quantiles.robust,3.0
DEP,ratio,Impseqrob,quantiles.robust,3.0
DEP,abd,MLE,quantiles.robust,3.0
ttest,abd,mice,sum,3.0
DEP,ratio,knn,quantiles.robust,3.0
limma,phi,MLE,div.median,3.0
DEP,abd,No_MVI,div.median,3.0
ttest,abd,MinDet,sum,3.0
limma,ratio,missForest,quantiles,3.0
ttest,phi,MinDet,max,3.0
limma,ratio,knn,quantiles,3.0
limma,ratio,MLE,quantiles,3.0
DEP,ratio,GMS,quantiles.robust,3.0
limma,ratio,MinProb,quantiles,3.0
limma,phi,MinDet,div.median,3.0
limma,ratio,SeqKNN,quantiles,3.0
limma,ratio,GMS,quantiles,3.0
limma,ratio,MinDet,quantiles.robust,3.0
ttest,abd,min,sum,3.0
ttest,phi,knn,sum,3.0
limma,ratio,bpca,quantiles,3.0
limma,phi,knn,div.median,3.0
ttest,abd,QRILC,sum,3.0
limma,ratio,Impseqrob,quantiles,3.0
limma,ratio,Impseq,quantiles,3.0
ttest,phi,min,max,3.0
