"logFC","AveExpr","t","pvalue","adj.pvalue","B","contrast","protein","organism","label","TlogFC"
"sp|Q9URQ5|HTL1_YEAST",-0.808204640270352,12.4831025078521,-21.6178942825909,1.62547049098407e-14,1.26300284340636e-13,22.8756751837467,"conditionB-conditionA","sp|Q9URQ5|HTL1_YEAST","YEAST","1","-1"
"sp|Q08287|NOP8_YEAST",-0.747061351806712,9.36912351603588,-21.612606084423,1.63252606887005e-14,1.26761506348957e-13,22.8711447462135,"conditionB-conditionA","sp|Q08287|NOP8_YEAST","YEAST","1","-1"
"sp|P17555|CAP_YEAST",-0.665369594352811,11.0563076230429,-21.6111652139074,1.63445407794788e-14,1.26824226295051e-13,22.8699101621537,"conditionB-conditionA","sp|P17555|CAP_YEAST","YEAST","1","-1"
"sp|P38779|CIC1_YEAST",-0.653759817388853,10.3986916573844,-21.6103207491242,1.63558515834917e-14,1.26825065600486e-13,22.8691865618357,"conditionB-conditionA","sp|P38779|CIC1_YEAST","YEAST","1","-1"
"sp|P31663|PANC_ECOLI",1.30783382623602,9.89335299655937,21.5934501639601,1.65835516755337e-14,1.28502661546008e-13,22.8547250390099,"conditionB-conditionA","sp|P31663|PANC_ECOLI","ECOLI","1","2"
"sp|P26646|ACUI_ECOLI",1.50957176069014,10.632908968017,21.5901352321547,1.66286837223596e-14,1.28764246525878e-13,22.8518822251246,"conditionB-conditionA","sp|P26646|ACUI_ECOLI","ECOLI","1","2"
"sp|P38248|ECM33_YEAST",-0.966009441071298,13.5529725955609,-21.5778299292386,1.67973514129209e-14,1.29981418554803e-13,22.8413258892567,"conditionB-conditionA","sp|P38248|ECM33_YEAST","YEAST","1","-1"
"sp|P0A8D0|NRDR_ECOLI",0.810421788160099,9.92421265246001,21.5734352986123,1.68580237442797e-14,1.30361807929639e-13,22.8375545072486,"conditionB-conditionA","sp|P0A8D0|NRDR_ECOLI","ECOLI","1","2"
"sp|Q03774|TRM82_YEAST",-0.593604479174374,9.86018938665261,-21.5721255841367,1.68761502579107e-14,1.30412899023759e-13,22.8364303980462,"conditionB-conditionA","sp|Q03774|TRM82_YEAST","YEAST","1","-1"
"sp|P38889|SKN7_YEAST",-0.64037397326101,9.63546744362948,-21.5703190606446,1.6901186299135e-14,1.30517278371424e-13,22.8348797799652,"conditionB-conditionA","sp|P38889|SKN7_YEAST","YEAST","1","-1"
"sp|P38886|RPN10_YEAST",-0.627393218175412,13.4227082316652,-21.5593381411978,1.70542107285521e-14,1.31609215854082e-13,22.825451761644,"conditionB-conditionA","sp|P38886|RPN10_YEAST","YEAST","1","-1"
"sp|P37254|ADCS_YEAST",-0.698631923647312,10.4165204395528,-21.5550101438494,1.71149234558517e-14,1.31987771419412e-13,22.8217345870509,"conditionB-conditionA","sp|P37254|ADCS_YEAST","YEAST","1","-1"
"sp|P21179|CATE_ECOLI",1.14292390302781,9.46936806810048,21.54521155691,1.7253219085663e-14,1.32925265387209e-13,22.8133163220502,"conditionB-conditionA","sp|P21179|CATE_ECOLI","ECOLI","1","2"
"sp|P77213|GCS2_ECOLI",1.13372714226318,9.77473990093478,21.5447352330345,1.72599717444746e-14,1.32925265387209e-13,22.8129070063854,"conditionB-conditionA","sp|P77213|GCS2_ECOLI","ECOLI","1","2"
"sp|P53723|YN8B_YEAST",-0.554085264679347,10.7703076931529,-21.5395303002789,1.7333941576093e-14,1.33404182585281e-13,22.8084337404855,"conditionB-conditionA","sp|P53723|YN8B_YEAST","YEAST","1","-1"
"sp|P31455|YIDR_ECOLI",0.922160981399871,9.66964804929783,21.5095552305999,1.77664754519837e-14,1.36640128119502e-13,22.7826526236547,"conditionB-conditionA","sp|P31455|YIDR_ECOLI","ECOLI","1","2"
"sp|Q12012|YO289_YEAST",-0.492638693558154,9.93138084983376,-21.50704890833,1.78031521063051e-14,1.3682924982721e-13,22.7804954505385,"conditionB-conditionA","sp|Q12012|YO289_YEAST","YEAST","1","-1"
"sp|P32316|ACH1_YEAST",-0.551205261163767,10.5714224291041,-21.4960253006786,1.79654162943186e-14,1.37982685120746e-13,22.7710047205724,"conditionB-conditionA","sp|P32316|ACH1_YEAST","YEAST","1","-1"
"sp|P0AE67|CHEY_ECOLI",1.61206456435213,9.44445112221305,21.494388934887,1.79896354604363e-14,1.38075025794983e-13,22.7695955101606,"conditionB-conditionA","sp|P0AE67|CHEY_ECOLI","ECOLI","1","2"
"sp|P32521|PAN1_YEAST",-0.563635851510936,10.2813270070779,-21.4689851775286,1.83700654947593e-14,1.4089939801231e-13,22.7477053482574,"conditionB-conditionA","sp|P32521|PAN1_YEAST","YEAST","1","-1"
"sp|P32494|NGG1_YEAST",-0.630044138486646,9.56957962993374,-21.4569899162275,1.85526326555199e-14,1.42203354294611e-13,22.7373607332951,"conditionB-conditionA","sp|P32494|NGG1_YEAST","YEAST","1","-1"
"sp|P33363|BGLX_ECOLI",1.68864024868605,9.69658168182989,21.4469686032532,1.87066203193798e-14,1.43286636424695e-13,22.7287142891733,"conditionB-conditionA","sp|P33363|BGLX_ECOLI","ECOLI","1","2"
"sp|P53301|CRH1_YEAST",-0.930751041618809,11.866887487252,-21.4311284222015,1.8952770215927e-14,1.44946546124814e-13,22.7150395877835,"conditionB-conditionA","sp|P53301|CRH1_YEAST","YEAST","1","-1"
"sp|P17117|NFSA_ECOLI",1.17665867585705,9.7102144994037,21.4309280231017,1.89559060813995e-14,1.44946546124814e-13,22.7148665243362,"conditionB-conditionA","sp|P17117|NFSA_ECOLI","ECOLI","1","2"
"sp|P63177|RLMB_ECOLI",1.72056632506733,9.56531158937242,21.4305554302306,1.89617379039704e-14,1.44946546124814e-13,22.7145447513717,"conditionB-conditionA","sp|P63177|RLMB_ECOLI","ECOLI","1","2"
"sp|P25340|ERG4_YEAST",-0.633090834889758,10.349640604846,-21.429487994293,1.89784558640143e-14,1.44976449957157e-13,22.7136228797015,"conditionB-conditionA","sp|P25340|ERG4_YEAST","YEAST","1","-1"
"sp|Q04697|GSF2_YEAST",-0.634929819762355,11.1839598292794,-21.4208883333484,1.91137091809608e-14,1.45911194630922e-13,22.706194372531,"conditionB-conditionA","sp|Q04697|GSF2_YEAST","YEAST","1","-1"
"sp|Q12522|IF6_YEAST",-0.686818569593132,11.7382920226653,-21.4187607350052,1.91473277960671e-14,1.46069338260967e-13,22.7043560932893,"conditionB-conditionA","sp|Q12522|IF6_YEAST","YEAST","1","-1"
"sp|P39079|TCPZ_YEAST",-0.483730158009269,11.5181742692835,-21.4079988183197,1.9318335108045e-14,1.47208345263918e-13,22.6950550083541,"conditionB-conditionA","sp|P39079|TCPZ_YEAST","YEAST","1","-1"
"sp|P37292|GLYM_YEAST",-0.529470898182892,10.8890664854744,-21.4077292313096,1.93226394366383e-14,1.47208345263918e-13,22.6948219592193,"conditionB-conditionA","sp|P37292|GLYM_YEAST","YEAST","1","-1"
"sp|P50278|SOL1_YEAST",-0.556716567235274,9.68918163240128,-21.4012102551923,1.94270317631174e-14,1.47904120101044e-13,22.6891856828784,"conditionB-conditionA","sp|P50278|SOL1_YEAST","YEAST","1","-1"
"sp|P32610|VATD_YEAST",-0.828736713549709,13.7150329225478,-21.3779080963829,1.98050623435528e-14,1.50680854026452e-13,22.669025620702,"conditionB-conditionA","sp|P32610|VATD_YEAST","YEAST","1","-1"
"sp|Q05040|FAR8_YEAST",-0.677969342733093,10.0961053836412,-21.3676679742255,1.99736288950889e-14,1.51861284567698e-13,22.6601597970798,"conditionB-conditionA","sp|Q05040|FAR8_YEAST","YEAST","1","-1"
"sp|P47166|SGM1_YEAST",-0.496577352586552,9.34318016301124,-21.3535267368125,2.0208899507613e-14,1.53546947198447e-13,22.6479098886635,"conditionB-conditionA","sp|P47166|SGM1_YEAST","YEAST","1","-1"
"sp|P39533|ACON2_YEAST",-0.538253303468512,9.35803854432946,-21.3371938280117,2.04842675247628e-14,1.55534803922092e-13,22.6337520017979,"conditionB-conditionA","sp|P39533|ACON2_YEAST","YEAST","1","-1"
"sp|Q02326|RL6A_YEAST",-0.679241920942243,10.953103653342,-21.335972429904,2.05050180028596e-14,1.55588008586041e-13,22.6326928481957,"conditionB-conditionA","sp|Q02326|RL6A_YEAST","YEAST","1","-1"
"sp|P39177|USPG_ECOLI",1.25801158780809,9.74646883820571,21.3331279715176,2.05534286386198e-14,1.55850881190766e-13,22.6302260141352,"conditionB-conditionA","sp|P39177|USPG_ECOLI","ECOLI","1","2"
"sp|P06989|HIS2_ECOLI",1.48335570512806,9.15264014444006,21.3156373607187,2.08537621593998e-14,1.58022383806269e-13,22.6150506654178,"conditionB-conditionA","sp|P06989|HIS2_ECOLI","ECOLI","1","2"
"sp|Q12754|RRP12_YEAST",-0.604291232077346,9.77991472688275,-21.305981713386,2.10215358177068e-14,1.59187161867731e-13,22.6066681706514,"conditionB-conditionA","sp|Q12754|RRP12_YEAST","YEAST","1","-1"
"sp|P40986|CDC1_YEAST",-0.638232145330818,10.1565825922832,-21.2951956906753,2.12106314734531e-14,1.60511737239948e-13,22.5973001519139,"conditionB-conditionA","sp|P40986|CDC1_YEAST","YEAST","1","-1"
"sp|P32497|EIF3C_YEAST",-0.627735858667837,10.8709314038383,-21.29026804748,2.12976155935367e-14,1.61062328747114e-13,22.5930188559558,"conditionB-conditionA","sp|P32497|EIF3C_YEAST","YEAST","1","-1"
"sp|P32471|EF1B_YEAST",-0.665934717445325,11.8056798213435,-21.2811990776356,2.14586862320952e-14,1.62172087338819e-13,22.5851370228506,"conditionB-conditionA","sp|P32471|EF1B_YEAST","YEAST","1","-1"
"sp|P49573|CTR1_YEAST",-0.779974983440312,11.1641713139202,-21.2777104212678,2.15209879459282e-14,1.62534425974552e-13,22.582104199816,"conditionB-conditionA","sp|P49573|CTR1_YEAST","YEAST","1","-1"
"sp|P00890|CISY1_YEAST",-0.619235366503954,11.8871541997135,-21.2735638443093,2.15952867237066e-14,1.62986827332722e-13,22.5784988173525,"conditionB-conditionA","sp|P00890|CISY1_YEAST","YEAST","1","-1"
"sp|P36088|FRMSR_YEAST",-0.689125646189899,9.81689633605961,-21.2721114764097,2.16213741871447e-14,1.63075001447478e-13,22.5772358515357,"conditionB-conditionA","sp|P36088|FRMSR_YEAST","YEAST","1","-1"
"sp|P20485|KICH_YEAST",-0.600300693763987,10.355547724524,-21.2692910599193,2.16721293496901e-14,1.63348985597764e-13,22.5747830132689,"conditionB-conditionA","sp|P20485|KICH_YEAST","YEAST","1","-1"
"sp|P0A7F6|SPED_ECOLI",1.86630027252799,9.12825114100001,21.2550304723855,2.19306842590523e-14,1.65187808713726e-13,22.5623763245306,"conditionB-conditionA","sp|P0A7F6|SPED_ECOLI","ECOLI","1","2"
"sp|P30822|XPO1_YEAST",-0.541475568904044,10.5837182284938,-21.2426384125223,2.21579975358246e-14,1.66789022674914e-13,22.5515889419333,"conditionB-conditionA","sp|P30822|XPO1_YEAST","YEAST","1","-1"
"sp|P37898|AAP1_YEAST",-0.566981428663746,10.737892638644,-21.1779681007703,2.33851856334054e-14,1.75909426282912e-13,22.495197491367,"conditionB-conditionA","sp|P37898|AAP1_YEAST","YEAST","1","-1"
"sp|P38623|RCK2_YEAST",-0.667553689835007,10.1159276100226,-21.1686004133748,2.35687939354436e-14,1.77172852684699e-13,22.487015706379,"conditionB-conditionA","sp|P38623|RCK2_YEAST","YEAST","1","-1"
"sp|Q08225|DPP3_YEAST",-0.547958110553893,10.4744963066895,-21.1466791001995,2.40044097044478e-14,1.80327752000036e-13,22.4678563190535,"conditionB-conditionA","sp|Q08225|DPP3_YEAST","YEAST","1","-1"
"sp|Q03281|HEH2_YEAST",-0.781785241881089,9.1190745855762,-21.1405339214008,2.41280399829291e-14,1.81136300163621e-13,22.4624820646675,"conditionB-conditionA","sp|Q03281|HEH2_YEAST","YEAST","1","-1"
"sp|P07170|KAD2_YEAST",-0.671121306984347,12.3662148128336,-21.1249944188842,2.4443666696526e-14,1.83384195275925e-13,22.4488855215965,"conditionB-conditionA","sp|P07170|KAD2_YEAST","YEAST","1","-1"
"sp|P0AAB8|USPD_ECOLI",1.21077609715729,9.06538798247631,21.1237205263556,2.44697330217514e-14,1.8345817717831e-13,22.4477704949298,"conditionB-conditionA","sp|P0AAB8|USPD_ECOLI","ECOLI","1","2"
"sp|P0A9D2|GSTA_ECOLI",1.25497473964795,10.3436459612063,21.1166791020924,2.46143429659001e-14,1.8442023608005e-13,22.4416060685999,"conditionB-conditionA","sp|P0A9D2|GSTA_ECOLI","ECOLI","1","2"
"sp|P34909|NOT4_YEAST",-0.725190695189708,10.0389805820407,-21.1071361808876,2.4811763102128e-14,1.8577643523756e-13,22.4332486440459,"conditionB-conditionA","sp|P34909|NOT4_YEAST","YEAST","1","-1"
"sp|Q04067|EIF3G_YEAST",-0.623811500873881,11.0618916555641,-21.1005914909439,2.49481197825963e-14,1.86673935266869e-13,22.4275149507654,"conditionB-conditionA","sp|Q04067|EIF3G_YEAST","YEAST","1","-1"
"sp|P77318|YDEN_ECOLI",1.11498754862288,9.91605997858257,21.0848045665418,2.52802912177408e-14,1.89034462930016e-13,22.4136774668112,"conditionB-conditionA","sp|P77318|YDEN_ECOLI","ECOLI","1","2"
"sp|P32626|ENOPH_YEAST",-0.677577502272745,11.0902969614093,-21.0764654747248,2.54576288958277e-14,1.90234862527832e-13,22.4063642261152,"conditionB-conditionA","sp|P32626|ENOPH_YEAST","YEAST","1","-1"
"sp|P06704|CDC31_YEAST",-0.674039645822813,10.9820579091848,-21.0740992376173,2.55081869604541e-14,1.90486929142019e-13,22.4042885856198,"conditionB-conditionA","sp|P06704|CDC31_YEAST","YEAST","1","-1"
"sp|P20051|PYRC_YEAST",-0.8666037959044,10.9481909849588,-21.0677579005954,2.56442004633554e-14,1.91376396470433e-13,22.398724954639,"conditionB-conditionA","sp|P20051|PYRC_YEAST","YEAST","1","-1"
"sp|P09734|TBA3_YEAST",-0.690701165873833,10.7839080379461,-21.062224939599,2.57634988191179e-14,1.92140033024528e-13,22.3938692851014,"conditionB-conditionA","sp|P09734|TBA3_YEAST","YEAST","1","-1"
"sp|Q05359|ERP1_YEAST",-0.632078501150446,12.3295021078686,-21.0589115070699,2.58352205155768e-14,1.92548078641768e-13,22.3909608818908,"conditionB-conditionA","sp|Q05359|ERP1_YEAST","YEAST","1","-1"
"sp|P24783|DBP2_YEAST",-0.515895251680499,10.5952679517323,-21.0435913910884,2.61695779116015e-14,1.94911704958711e-13,22.3775079303213,"conditionB-conditionA","sp|P24783|DBP2_YEAST","YEAST","1","-1"
"sp|P0AFU8|RISA_ECOLI",1.02478448520377,10.212851488789,20.9863833436726,2.74589342109948e-14,2.04380403815038e-13,22.3271914447129,"conditionB-conditionA","sp|P0AFU8|RISA_ECOLI","ECOLI","1","2"
"sp|P40533|TED1_YEAST",-0.662995467320984,10.4318563576338,-20.9728133768114,2.77744752664105e-14,2.06593189547328e-13,22.3152374429282,"conditionB-conditionA","sp|P40533|TED1_YEAST","YEAST","1","-1"
"sp|Q12511|PDP1_YEAST",-0.523427489688999,9.49660566186977,-20.965491958242,2.79463020295866e-14,2.07734790070223e-13,22.3087848969229,"conditionB-conditionA","sp|Q12511|PDP1_YEAST","YEAST","1","-1"
"sp|P52918|MSN5_YEAST",-0.556174790569782,10.0553664433997,-20.958113880517,2.81205905377498e-14,2.08893179447419e-13,22.3022802935064,"conditionB-conditionA","sp|P52918|MSN5_YEAST","YEAST","1","-1"
"sp|P38109|ATG42_YEAST",-0.831681733877891,9.67254710335899,-20.9564835683246,2.81592566290754e-14,2.09043242162467e-13,22.3008427028441,"conditionB-conditionA","sp|P38109|ATG42_YEAST","YEAST","1","-1"
"sp|P40357|SEC9_YEAST",-0.558757467519811,9.85232479592617,-20.9549722114906,2.8195151432163e-14,2.09172548731007e-13,22.2995099126727,"conditionB-conditionA","sp|P40357|SEC9_YEAST","YEAST","1","-1"
"sp|P39936|IF4F2_YEAST",-0.671314714465334,9.56032442990358,-20.9479276097637,2.83630974701023e-14,2.10280698401459e-13,22.2932964492707,"conditionB-conditionA","sp|P39936|IF4F2_YEAST","YEAST","1","-1"
"sp|P40161|RT106_YEAST",-0.604046604849358,10.3016758683401,-20.9330609437829,2.87209890060558e-14,2.12794709775889e-13,22.2801774016135,"conditionB-conditionA","sp|P40161|RT106_YEAST","YEAST","1","-1"
"sp|P16860|ANFB_HUMAN",1.41748902094342,11.3547486114165,20.9214228497678,2.90044727749647e-14,2.14754503783764e-13,22.2699013462182,"conditionB-conditionA","sp|P16860|ANFB_HUMAN","HUMAN","0","0"
"sp|P32776|TFB1_YEAST",-0.61978281910481,9.78892327082907,-20.9206127921839,2.90243136617099e-14,2.14760950957005e-13,22.269185893944,"conditionB-conditionA","sp|P32776|TFB1_YEAST","YEAST","1","-1"
"sp|P0A6I0|KCY_ECOLI",1.04923453932903,10.0238065242235,20.9196844716014,2.90470687487373e-14,2.14788938801081e-13,22.268365958717,"conditionB-conditionA","sp|P0A6I0|KCY_ECOLI","ECOLI","1","2"
"sp|P77247|HXPB_ECOLI",1.28881799260328,8.86580830648358,20.9116928895146,2.92437373715591e-14,2.16102056647142e-13,22.2613060271164,"conditionB-conditionA","sp|P77247|HXPB_ECOLI","ECOLI","1","2"
"sp|P38071|ETR1_YEAST",-0.638788063265212,10.577559118747,-20.9020216608211,2.94836167708798e-14,2.17732567164469e-13,22.2527589025087,"conditionB-conditionA","sp|P38071|ETR1_YEAST","YEAST","1","-1"
"sp|P28834|IDH1_YEAST",-0.597666089227745,11.8314906044002,-20.8965716141765,2.96197078611883e-14,2.18594988720021e-13,22.2479407034309,"conditionB-conditionA","sp|P28834|IDH1_YEAST","YEAST","1","-1"
"sp|P22202|HSP74_YEAST",-0.733977984637036,10.5819537925168,-20.8850351231701,2.99099664872884e-14,2.20593309838822e-13,22.2377378304321,"conditionB-conditionA","sp|P22202|HSP74_YEAST","YEAST","1","-1"
"sp|P0A8E5|YACL_ECOLI",0.959133285435204,9.60249254439857,20.8759196623904,3.01414281976254e-14,2.22155669677941e-13,22.2296724083034,"conditionB-conditionA","sp|P0A8E5|YACL_ECOLI","ECOLI","1","2"
"sp|Q04217|DHR1_YEAST",-0.647908047532372,9.81646427365985,-20.8744343356071,3.01793221637803e-14,2.22290244773036e-13,22.2283578706322,"conditionB-conditionA","sp|Q04217|DHR1_YEAST","YEAST","1","-1"
"sp|P35207|SKI2_YEAST",-0.493802667529856,9.68087554101925,-20.8665830190488,3.03804611484657e-14,2.23500364233764e-13,22.2214078857809,"conditionB-conditionA","sp|P35207|SKI2_YEAST","YEAST","1","-1"
"sp|P0AC13|DHPS_ECOLI",0.880340502524808,9.33654238044354,20.8664804272109,3.03830987152869e-14,2.23500364233764e-13,22.2213170553967,"conditionB-conditionA","sp|P0AC13|DHPS_ECOLI","ECOLI","1","2"
"sp|P53898|NSG2_YEAST",-0.581837715073414,9.58762118651135,-20.8413674349309,3.10360422700318e-14,2.28155217233137e-13,22.1990705933421,"conditionB-conditionA","sp|P53898|NSG2_YEAST","YEAST","1","-1"
"sp|P34209|YDCF_ECOLI",1.02092904234322,8.66673134826663,20.8333945062102,3.12464151982111e-14,2.29552671290686e-13,22.1920025238271,"conditionB-conditionA","sp|P34209|YDCF_ECOLI","ECOLI","1","2"
"sp|Q08444|NOB1_YEAST",-0.659922779520807,10.3733237724684,-20.8316990110577,3.12913455360338e-14,2.29733672382256e-13,22.1904991285941,"conditionB-conditionA","sp|Q08444|NOB1_YEAST","YEAST","1","-1"
"sp|P0A7X6|RIMM_ECOLI",1.31869770249175,9.32704211996862,20.8298975404647,3.1339158704352e-14,2.29935590208664e-13,22.1889016403,"conditionB-conditionA","sp|P0A7X6|RIMM_ECOLI","ECOLI","1","2"
"sp|P27829|WECC_ECOLI",1.51718160437768,8.82220237644837,20.7952868735345,3.22728491711234e-14,2.36632723747596e-13,22.158185009219,"conditionB-conditionA","sp|P27829|WECC_ECOLI","ECOLI","1","2"
"sp|P40008|FMP52_YEAST",-0.88351582696272,11.0493046972351,-20.7926774056348,3.23444212835875e-14,2.37004008641744e-13,22.1558672057434,"conditionB-conditionA","sp|P40008|FMP52_YEAST","YEAST","1","-1"
"sp|P32793|YSC84_YEAST",-0.748771797896303,9.75528449509813,-20.7660570092022,3.30841778721557e-14,2.42267773409233e-13,22.1322067560394,"conditionB-conditionA","sp|P32793|YSC84_YEAST","YEAST","1","-1"
"sp|P40498|UTP25_YEAST",-0.678134848059155,9.64211726352778,-20.7646846445443,3.31227939629897e-14,2.42353259369094e-13,22.1309862220673,"conditionB-conditionA","sp|P40498|UTP25_YEAST","YEAST","1","-1"
"sp|Q03835|GLRX3_YEAST",-0.611111175537763,11.9949332509247,-20.7641210373333,3.31386666816851e-14,2.42353259369094e-13,22.1304849474675,"conditionB-conditionA","sp|Q03835|GLRX3_YEAST","YEAST","1","-1"
"sp|P76576|YFGM_ECOLI",1.1407808567496,8.28783098854603,20.763212112899,3.31642813409231e-14,2.42384008431627e-13,22.1296765196569,"conditionB-conditionA","sp|P76576|YFGM_ECOLI","ECOLI","1","2"
"sp|P0A698|UVRA_ECOLI",1.20783247659031,9.59958321153556,20.7553251993079,3.33874213658587e-14,2.43789526524804e-13,22.1226602538846,"conditionB-conditionA","sp|P0A698|UVRA_ECOLI","ECOLI","1","2"
"sp|Q06142|IMB1_YEAST",-0.713741455648107,10.8278469036479,-20.7541664262234,3.34203387569718e-14,2.43789526524804e-13,22.1216291907358,"conditionB-conditionA","sp|Q06142|IMB1_YEAST","YEAST","1","-1"
"sp|P45425|NANK_ECOLI",1.19519402538273,8.85016355339711,20.7541363110474,3.34211946971553e-14,2.43789526524804e-13,22.1216023938807,"conditionB-conditionA","sp|P45425|NANK_ECOLI","ECOLI","1","2"
"sp|P53889|FMP41_YEAST",-0.75809029356145,9.98180739628427,-20.7467068715606,3.36330623048783e-14,2.45177011174197e-13,22.1149904829581,"conditionB-conditionA","sp|P53889|FMP41_YEAST","YEAST","1","-1"
"sp|Q12743|DFM1_YEAST",-0.600291719600369,10.5685399703256,-20.7265956751427,3.42137009838339e-14,2.49249233486476e-13,22.0970812616723,"conditionB-conditionA","sp|Q12743|DFM1_YEAST","YEAST","1","-1"
"sp|Q01477|UBP3_YEAST",-0.544592189751201,10.5528096916614,-20.7218355719036,3.43526695860464e-14,2.50100689635776e-13,22.0928399798342,"conditionB-conditionA","sp|Q01477|UBP3_YEAST","YEAST","1","-1"
"sp|P37303|GLY1_YEAST",-0.631765269351053,10.2524296589908,-20.7105833699644,3.46835382344653e-14,2.52347259866569e-13,22.0828105985182,"conditionB-conditionA","sp|P37303|GLY1_YEAST","YEAST","1","-1"
"sp|P0A7N9|RL33_ECOLI",1.55945363330136,9.61128628190626,20.7004239435519,3.49851551075129e-14,2.54378253675115e-13,22.0737508883957,"conditionB-conditionA","sp|P0A7N9|RL33_ECOLI","ECOLI","1","2"
"sp|P25382|NLE1_YEAST",-0.59556672385607,9.30705895286711,-20.6820424510011,3.55379074726143e-14,2.58231482989388e-13,22.0573486188287,"conditionB-conditionA","sp|P25382|NLE1_YEAST","YEAST","1","-1"
"sp|Q06338|BCP1_YEAST",-0.621518297103488,10.3051684128159,-20.6727719356655,3.58201613139849e-14,2.60115488284556e-13,22.0490711688782,"conditionB-conditionA","sp|Q06338|BCP1_YEAST","YEAST","1","-1"
"sp|P32377|MVD1_YEAST",-0.675759666498013,10.6026978341517,-20.6572485556344,3.62980869789795e-14,2.63417078646812e-13,22.0352029469358,"conditionB-conditionA","sp|P32377|MVD1_YEAST","YEAST","1","-1"
"sp|Q04958|NTE1_YEAST",-0.540623356461788,9.52192087643512,-20.6466020398302,3.66297419959297e-14,2.65653625327303e-13,22.0256860069546,"conditionB-conditionA","sp|Q04958|NTE1_YEAST","YEAST","1","-1"
"sp|Q08601|MCA1_YEAST",-0.665484355832257,10.3707514965042,-20.6396414229207,3.68482983529285e-14,2.67067596449106e-13,22.0194614359824,"conditionB-conditionA","sp|Q08601|MCA1_YEAST","YEAST","1","-1"
"sp|P22140|EPT1_YEAST",-0.91047077284192,10.0465062354764,-20.6360006505502,3.69631610934563e-14,2.67728692731298e-13,22.0162048786627,"conditionB-conditionA","sp|P22140|EPT1_YEAST","YEAST","1","-1"
"sp|P25037|UBP1_YEAST",-0.542194340108558,9.61431786862801,-20.6324178319752,3.70765633044998e-14,2.68378371592226e-13,22.0129996386156,"conditionB-conditionA","sp|P25037|UBP1_YEAST","YEAST","1","-1"
"sp|Q03532|HAS1_YEAST",-0.67741834273188,10.6652993766248,-20.6159276364433,3.760324566184e-14,2.72016833314818e-13,21.9982406144203,"conditionB-conditionA","sp|Q03532|HAS1_YEAST","YEAST","1","-1"
"sp|P0AE63|CHAB_ECOLI",1.22726065931592,9.35264099771512,20.6110105729182,3.77618115957182e-14,2.72989443853848e-13,21.9938376331493,"conditionB-conditionA","sp|P0AE63|CHAB_ECOLI","ECOLI","1","2"
"sp|P38130|KTR3_YEAST",-0.589299706643478,9.83200512534841,-20.6049659317119,3.79577043937225e-14,2.74230485922995e-13,21.9884236275402,"conditionB-conditionA","sp|P38130|KTR3_YEAST","YEAST","1","-1"
"sp|P40485|SLM1_YEAST",-0.562396424692142,10.6463341624692,-20.5878082137345,3.85195935405631e-14,2.78112448005558e-13,21.9730479379462,"conditionB-conditionA","sp|P40485|SLM1_YEAST","YEAST","1","-1"
"sp|P38885|AIM46_YEAST",-0.760039677548834,9.81125655117856,-20.5845892289281,3.86259818728374e-14,2.78702830326573e-13,21.9701619578913,"conditionB-conditionA","sp|P38885|AIM46_YEAST","YEAST","1","-1"
"sp|Q04371|ARMT1_YEAST",-0.474650661055167,10.6247165668831,-20.5821415297818,3.87070859161503e-14,2.79039635775895e-13,21.9679671936061,"conditionB-conditionA","sp|Q04371|ARMT1_YEAST","YEAST","1","-1"
"sp|P00963|ASNA_ECOLI",1.20732191099675,9.12285359527895,20.5816933294877,3.87219563469598e-14,2.79039635775895e-13,21.9675652822066,"conditionB-conditionA","sp|P00963|ASNA_ECOLI","ECOLI","1","2"
"sp|P33322|CBF5_YEAST",-0.68517160426388,10.3125833875459,-20.5756675569591,3.89224647032281e-14,2.80306121440996e-13,21.9621610464919,"conditionB-conditionA","sp|P33322|CBF5_YEAST","YEAST","1","-1"
"sp|P47169|MET5_YEAST",-0.509371040196807,9.33158283196495,-20.5734939732069,3.89950588398947e-14,2.80650388510139e-13,21.9602112998311,"conditionB-conditionA","sp|P47169|MET5_YEAST","YEAST","1","-1"
"sp|P53552|THO2_YEAST",-0.686846848998277,9.49442784441029,-20.5677080054618,3.91889959149543e-14,2.81767384419428e-13,21.9550202435231,"conditionB-conditionA","sp|P53552|THO2_YEAST","YEAST","1","-1"
"sp|P62910|RL32_HUMAN",0.354223604660131,12.9860853033071,20.5668789320739,3.92168682500141e-14,2.81767384419428e-13,21.9542763042702,"conditionB-conditionA","sp|P62910|RL32_HUMAN","HUMAN","0","0"
"sp|P0A879|TRPB_ECOLI",1.33217771514411,9.73152691143728,20.5666393388784,3.92249269362264e-14,2.81767384419428e-13,21.9540613087339,"conditionB-conditionA","sp|P0A879|TRPB_ECOLI","ECOLI","1","2"
"sp|P32861|UGPA1_YEAST",-0.579768771041152,11.3147671706872,-20.5621237162325,3.93771356546175e-14,2.82681390453979e-13,21.9500088446619,"conditionB-conditionA","sp|P32861|UGPA1_YEAST","YEAST","1","-1"
"sp|P08678|CYAA_YEAST",-0.687352510972371,9.38215878652538,-20.5516074692988,3.97340222796025e-14,2.85062652869062e-13,21.9405680284755,"conditionB-conditionA","sp|P08678|CYAA_YEAST","YEAST","1","-1"
