"protein","logFC","pvalue","adj.pvalue","contrast","organism","label","TlogFC"
"sp|Q9HD15|SRA1_HUMAN","sp|Q9HD15|SRA1_HUMAN","0.0616580820398589","0.316821554080437","0.319579843471097","conditionB-conditionA","HUMAN","0","0"
"sp|P15880|RS2_HUMAN","sp|P15880|RS2_HUMAN","-0.0589635382064131","0.31686841077704","0.319673256452499","conditionB-conditionA","HUMAN","0","0"
"sp|O43390|HNRPR_HUMAN","sp|O43390|HNRPR_HUMAN","-0.0604621462705808","0.317120265521281","0.320247083047358","conditionB-conditionA","HUMAN","0","0"
"sp|Q9P0U4|CXXC1_HUMAN","sp|Q9P0U4|CXXC1_HUMAN","-0.0609965450034586","0.317270109332292","0.320477628328301","conditionB-conditionA","HUMAN","0","0"
"sp|Q8TCF1|ZFAN1_HUMAN","sp|Q8TCF1|ZFAN1_HUMAN","-0.0672020844018366","0.317329168293635","0.320502264306299","conditionB-conditionA","HUMAN","0","0"
"sp|Q9NRY5|F1142_HUMAN","sp|Q9NRY5|F1142_HUMAN","-0.0621171758667316","0.31776552128075","0.321075740944018","conditionB-conditionA","HUMAN","0","0"
"sp|Q96NY7|CLIC6_HUMAN;sp|Q9NZA1|CLIC5_HUMAN","sp|Q96NY7|CLIC6_HUMAN;sp|Q9NZA1|CLIC5_HUMAN","-0.477704264571614","0.317911948457634","0.321374674166552","conditionB-conditionA","HUMAN","0","0"
"sp|Q9H0P0|5NT3A_HUMAN","sp|Q9H0P0|5NT3A_HUMAN","-0.0633709101932514","0.318261421319797","0.32201646090535","conditionB-conditionA","HUMAN","0","0"
"sp|P42898|MTHR_HUMAN","sp|P42898|MTHR_HUMAN","-0.0619079338530675","0.318385884420148","0.32217802770539","conditionB-conditionA","HUMAN","0","0"
"sp|Q86V81|THOC4_HUMAN","sp|Q86V81|THOC4_HUMAN","-0.0614790274144248","0.31885152284264","0.322888096544158","conditionB-conditionA","HUMAN","0","0"
"sp|Q6ZS11|RINL_HUMAN","sp|Q6ZS11|RINL_HUMAN","0.0852507171026327","0.319151698555252","0.323460852872618","conditionB-conditionA","HUMAN","0","0"
"sp|Q15654|TRIP6_HUMAN","sp|Q15654|TRIP6_HUMAN","-0.059585177242699","0.31950800468567","0.323783413296779","conditionB-conditionA","HUMAN","0","0"
"sp|Q8IZE3|PACE1_HUMAN","sp|Q8IZE3|PACE1_HUMAN","-0.0715143659680422","0.319575849277626","0.323783413296779","conditionB-conditionA","HUMAN","0","0"
"sp|Q96GG9|DCNL1_HUMAN","sp|Q96GG9|DCNL1_HUMAN","-0.0612201156139403","0.319757907067552","0.323787338996985","conditionB-conditionA","HUMAN","0","0"
"sp|P40616|ARL1_HUMAN","sp|P40616|ARL1_HUMAN","-0.0663630841164036","0.319789632955877","0.323787338996985","conditionB-conditionA","HUMAN","0","0"
"sp|Q12962|TAF10_HUMAN","sp|Q12962|TAF10_HUMAN","-0.0673708325924789","0.319836977743069","0.323787338996985","conditionB-conditionA","HUMAN","0","0"
"sp|P04150|GCR_HUMAN","sp|P04150|GCR_HUMAN","-0.0696046078137336","0.320156677079266","0.324202164087111","conditionB-conditionA","HUMAN","0","0"
"sp|P00751|CFAB_HUMAN","sp|P00751|CFAB_HUMAN","0.0900555885862193","0.320159117532214","0.324202164087111","conditionB-conditionA","HUMAN","0","0"
"sp|Q96PV7|F193B_HUMAN","sp|Q96PV7|F193B_HUMAN","0.0825541499066649","0.320289437719641","0.324202164087111","conditionB-conditionA","HUMAN","0","0"
"sp|Q8TE02|ELP5_HUMAN","sp|Q8TE02|ELP5_HUMAN","0.0669288003008557","0.320487114408434","0.324842508901671","conditionB-conditionA","HUMAN","0","0"
"sp|O15235|RT12_HUMAN","sp|O15235|RT12_HUMAN","-0.0634238268570986","0.320605232331121","0.325003423250719","conditionB-conditionA","HUMAN","0","0"
"sp|P33121|ACSL1_HUMAN","sp|P33121|ACSL1_HUMAN","-0.0615961817850117","0.320649160484186","0.325095837897043","conditionB-conditionA","HUMAN","0","0"
"sp|Q9NY93|DDX56_HUMAN","sp|Q9NY93|DDX56_HUMAN","-0.0617330875360231","0.32099765716517","0.32580424366872","conditionB-conditionA","HUMAN","0","0"
"sp|Q99865|SPI2A_HUMAN;sp|Q9BPZ2|SPI2B_HUMAN","sp|Q99865|SPI2A_HUMAN;sp|Q9BPZ2|SPI2B_HUMAN","0.0843589680758381","0.321042561499414","0.32585192281374","conditionB-conditionA","HUMAN","0","0"
"sp|O60921|HUS1_HUMAN","sp|O60921|HUS1_HUMAN","-0.0672165838723906","0.321048906677079","0.32585192281374","conditionB-conditionA","HUMAN","0","0"
"sp|Q5VV42|CDKAL_HUMAN","sp|Q5VV42|CDKAL_HUMAN","-0.0614865581338755","0.321218762202265","0.325899575865371","conditionB-conditionA","HUMAN","0","0"
"sp|Q9NR09|BIRC6_HUMAN","sp|Q9NR09|BIRC6_HUMAN","-0.0602005905615428","0.321230476376415","0.325899575865371","conditionB-conditionA","HUMAN","0","0"
"sp|Q92615|LAR4B_HUMAN","sp|Q92615|LAR4B_HUMAN","-0.0614219391559327","0.321311011323702","0.325991792065663","conditionB-conditionA","HUMAN","0","0"
"sp|Q99729|ROAA_HUMAN","sp|Q99729|ROAA_HUMAN","-0.0609297552398864","0.321562866067942","0.326497128794094","conditionB-conditionA","HUMAN","0","0"
"sp|Q92622|RUBIC_HUMAN","sp|Q92622|RUBIC_HUMAN","-0.0729238405083326","0.321576044513862","0.326497128794094","conditionB-conditionA","HUMAN","0","0"
"sp|P04040|CATA_HUMAN","sp|P04040|CATA_HUMAN","-0.0590385295754139","0.321625829754002","0.326497128794094","conditionB-conditionA","HUMAN","0","0"
"sp|O43829|ZBT14_HUMAN","sp|O43829|ZBT14_HUMAN","-0.0705220531270871","0.321658531823506","0.326497128794094","conditionB-conditionA","HUMAN","0","0"
"sp|P52701|MSH6_HUMAN","sp|P52701|MSH6_HUMAN","-0.0590617865119576","0.321745900039047","0.326657552973342","conditionB-conditionA","HUMAN","0","0"
"sp|Q9Y3B8|ORN_HUMAN","sp|Q9Y3B8|ORN_HUMAN","-0.067371823052742","0.321836196798126","0.326681246582832","conditionB-conditionA","HUMAN","0","0"
"sp|P30043|BLVRB_HUMAN","sp|P30043|BLVRB_HUMAN","-0.0580323228783151","0.321916731745412","0.326704933716004","conditionB-conditionA","HUMAN","0","0"
"sp|Q9NVX7|KBTB4_HUMAN","sp|Q9NVX7|KBTB4_HUMAN","-0.0758162968806264","0.321933326825459","0.326728614375512","conditionB-conditionA","HUMAN","0","0"
"sp|Q14141|SEPT6_HUMAN","sp|Q14141|SEPT6_HUMAN","-0.0787456962821711","0.322115872705974","0.326844262295082","conditionB-conditionA","HUMAN","0","0"
"sp|Q16891|MIC60_HUMAN","sp|Q16891|MIC60_HUMAN","-0.0569438506226909","0.322122705974229","0.326844262295082","conditionB-conditionA","HUMAN","0","0"
"sp|O00635|TRI38_HUMAN","sp|O00635|TRI38_HUMAN","-0.0692729847954858","0.322315989847716","0.327072804261713","conditionB-conditionA","HUMAN","0","0"
"sp|P51532|SMCA4_HUMAN","sp|P51532|SMCA4_HUMAN","-0.0595662982456968","0.322543928153065","0.327211906062261","conditionB-conditionA","HUMAN","0","0"
"sp|P51398|RT29_HUMAN","sp|P51398|RT29_HUMAN","-0.0589666058664005","0.322571261226084","0.327211906062261","conditionB-conditionA","HUMAN","0","0"
"sp|Q8NB49|AT11C_HUMAN","sp|Q8NB49|AT11C_HUMAN","-0.0658529573835391","0.322574189769621","0.327211906062261","conditionB-conditionA","HUMAN","0","0"
"sp|O75616|ERAL1_HUMAN","sp|O75616|ERAL1_HUMAN","-0.0665058557218821","0.322812377977353","0.327303754266212","conditionB-conditionA","HUMAN","0","0"
"sp|O00418|EF2K_HUMAN","sp|O00418|EF2K_HUMAN","-0.0597678859818664","0.322893401015228","0.327327327327327","conditionB-conditionA","HUMAN","0","0"
"sp|P22102|PUR2_HUMAN","sp|P22102|PUR2_HUMAN","-0.0591324530478836","0.323047149550957","0.327623856967381","conditionB-conditionA","HUMAN","0","0"
"sp|P52655|TF2AA_HUMAN","sp|P52655|TF2AA_HUMAN","-0.0706511179166753","0.323076923076923","0.327739118570064","conditionB-conditionA","HUMAN","0","0"
"sp|P40227|TCPZ_HUMAN","sp|P40227|TCPZ_HUMAN","-0.0606520149773608","0.323119386958219","0.327739118570064","conditionB-conditionA","HUMAN","0","0"
"sp|O75431|MTX2_HUMAN","sp|O75431|MTX2_HUMAN","-0.0593257421268891","0.32344738383444","0.328399945437185","conditionB-conditionA","HUMAN","0","0"
"sp|P16949|STMN1_HUMAN","sp|P16949|STMN1_HUMAN","0.066167334859653","0.323456657555642","0.328399945437185","conditionB-conditionA","HUMAN","0","0"
"sp|P19338|NUCL_HUMAN","sp|P19338|NUCL_HUMAN","-0.0592589461107949","0.323675322139789","0.329175187457396","conditionB-conditionA","HUMAN","0","0"
"sp|P22626|ROA2_HUMAN","sp|P22626|ROA2_HUMAN","-0.0599637325155378","0.323675322139789","0.329175187457396","conditionB-conditionA","HUMAN","0","0"
"sp|Q8IYS2|K2013_HUMAN","sp|Q8IYS2|K2013_HUMAN","-0.0626000335300443","0.323688988676298","0.329175187457396","conditionB-conditionA","HUMAN","0","0"
"sp|Q9BVG8|KIFC3_HUMAN","sp|Q9BVG8|KIFC3_HUMAN","0.0800757013094273","0.323897403358063","0.329175187457396","conditionB-conditionA","HUMAN","0","0"
"sp|Q96DZ1|ERLEC_HUMAN","sp|Q96DZ1|ERLEC_HUMAN","-0.0769076652334739","0.323934010152284","0.329198473282443","conditionB-conditionA","HUMAN","0","0"
"sp|Q9ULW0|TPX2_HUMAN","sp|Q9ULW0|TPX2_HUMAN","-0.0587727884279552","0.324047735259664","0.329358048248603","conditionB-conditionA","HUMAN","0","0"
"sp|P51784|UBP11_HUMAN","sp|P51784|UBP11_HUMAN","-0.0631878195529367","0.324361577508786","0.329926410466067","conditionB-conditionA","HUMAN","0","0"
"sp|Q9NR45|SIAS_HUMAN","sp|Q9NR45|SIAS_HUMAN","-0.0581487882023559","0.324577313549395","0.330040871934605","conditionB-conditionA","HUMAN","0","0"
"sp|Q92547|TOPB1_HUMAN","sp|Q92547|TOPB1_HUMAN","-0.059966260017541","0.324600253807107","0.330040871934605","conditionB-conditionA","HUMAN","0","0"
"sp|P56937|DHB7_HUMAN","sp|P56937|DHB7_HUMAN","0.0815952554098249","0.325177664974619","0.331017572537801","conditionB-conditionA","HUMAN","0","0"
"sp|Q99704|DOK1_HUMAN","sp|Q99704|DOK1_HUMAN","-0.0628317100697604","0.325266009371339","0.331244892399891","conditionB-conditionA","HUMAN","0","0"
"sp|P07910|HNRPC_HUMAN","sp|P07910|HNRPC_HUMAN","-0.0605527799793641","0.325729695431472","0.332153070951927","conditionB-conditionA","HUMAN","0","0"
"sp|Q14966|ZN638_HUMAN","sp|Q14966|ZN638_HUMAN","-0.060140402878103","0.326031335415853","0.332992919389978","conditionB-conditionA","HUMAN","0","0"
"sp|P49756|RBM25_HUMAN","sp|P49756|RBM25_HUMAN","-0.0573772352884969","0.326294904334244","0.333219877467665","conditionB-conditionA","HUMAN","0","0"
"sp|P63279|UBC9_HUMAN","sp|P63279|UBC9_HUMAN","-0.0593604498475937","0.326588734869192","0.333650966512388","conditionB-conditionA","HUMAN","0","0"
"sp|Q8IVV7|GID4_HUMAN","sp|Q8IVV7|GID4_HUMAN","0.108278120396474","0.326621925029285","0.333809718252348","conditionB-conditionA","HUMAN","0","0"
"sp|P56378|ATP68_HUMAN","sp|P56378|ATP68_HUMAN","-0.116226845271285","0.326826434986333","0.334104518236255","conditionB-conditionA","HUMAN","0","0"
"sp|Q9Y383|LC7L2_HUMAN","sp|Q9Y383|LC7L2_HUMAN","-0.0601328298131953","0.326979207340882","0.334331201524017","conditionB-conditionA","HUMAN","0","0"
"sp|Q96EU6|RRP36_HUMAN","sp|Q96EU6|RRP36_HUMAN","-0.0786397207526672","0.32703240921515","0.334421768707483","conditionB-conditionA","HUMAN","0","0"
"sp|Q8NHG8|ZNRF2_HUMAN","sp|Q8NHG8|ZNRF2_HUMAN","-0.0743141388685","0.327104646622413","0.334534820457018","conditionB-conditionA","HUMAN","0","0"
"sp|Q5JTW2|CEP78_HUMAN","sp|Q5JTW2|CEP78_HUMAN","0.109922976275519","0.327112944162437","0.334534820457018","conditionB-conditionA","HUMAN","0","0"
"sp|O00754|MA2B1_HUMAN","sp|O00754|MA2B1_HUMAN","-0.0655803185809045","0.327226669269816","0.334625322997416","conditionB-conditionA","HUMAN","0","0"
"sp|P22570|ADRO_HUMAN","sp|P22570|ADRO_HUMAN","-0.0587762738548196","0.327245704802811","0.334647810715257","conditionB-conditionA","HUMAN","0","0"
"sp|Q9P2T1|GMPR2_HUMAN","sp|Q9P2T1|GMPR2_HUMAN","-0.0627868038070343","0.327582975400234","0.335146159075459","conditionB-conditionA","HUMAN","0","0"
"sp|P82673|RT35_HUMAN","sp|P82673|RT35_HUMAN","-0.0631220368139012","0.327663510347521","0.335440456769984","conditionB-conditionA","HUMAN","0","0"
"sp|Q5JRA6|TGO1_HUMAN","sp|Q5JRA6|TGO1_HUMAN","-0.06429489186735","0.327976864506052","0.336414299306783","conditionB-conditionA","HUMAN","0","0"
"sp|P55196|AFAD_HUMAN","sp|P55196|AFAD_HUMAN","-0.0590060800250178","0.328172100741898","0.336436531666214","conditionB-conditionA","HUMAN","0","0"
"sp|Q9NWZ5|UCKL1_HUMAN","sp|Q9NWZ5|UCKL1_HUMAN","-0.0773052355515311","0.328212612260836","0.336458757983422","conditionB-conditionA","HUMAN","0","0"
"sp|P11413|G6PD_HUMAN","sp|P11413|G6PD_HUMAN","-0.0593028160224982","0.328313647012886","0.336548913043478","conditionB-conditionA","HUMAN","0","0"
"sp|Q9Y3B7|RM11_HUMAN","sp|Q9Y3B7|RM11_HUMAN","-0.0632293352209423","0.328332194455291","0.336571118054612","conditionB-conditionA","HUMAN","0","0"
"sp|Q66GS9|CP135_HUMAN","sp|Q66GS9|CP135_HUMAN","-0.0849471524216217","0.328391253416634","0.3366612333605","conditionB-conditionA","HUMAN","0","0"
"sp|O95985|TOP3B_HUMAN","sp|O95985|TOP3B_HUMAN","-0.0606816608293101","0.328427860210855","0.336683417085427","conditionB-conditionA","HUMAN","0","0"
"sp|Q96DE0|NUD16_HUMAN","sp|Q96DE0|NUD16_HUMAN","-0.108638793660182","0.328524014057009","0.336773492667029","conditionB-conditionA","HUMAN","0","0"
"sp|Q96DF8|ESS2_HUMAN","sp|Q96DF8|ESS2_HUMAN","-0.0625702148945493","0.328855915657946","0.337089329351072","conditionB-conditionA","HUMAN","0","0"
"sp|P07195|LDHB_HUMAN","sp|P07195|LDHB_HUMAN","-0.0640566119783017","0.328872510737993","0.337089329351072","conditionB-conditionA","HUMAN","0","0"
"sp|Q2M3D2|EX3L2_HUMAN","sp|Q2M3D2|EX3L2_HUMAN","-0.0884843803936679","0.328945724326435","0.337315053617483","conditionB-conditionA","HUMAN","0","0"
"sp|Q4G0J3|LARP7_HUMAN","sp|Q4G0J3|LARP7_HUMAN","-0.0560695963634483","0.329061401796173","0.337472855591748","conditionB-conditionA","HUMAN","0","0"
"sp|O75319|DUS11_HUMAN","sp|O75319|DUS11_HUMAN","0.0648538821838667","0.329362553689965","0.33796987379563","conditionB-conditionA","HUMAN","0","0"
"sp|P13984|T2FB_HUMAN","sp|P13984|T2FB_HUMAN","-0.0589474754204407","0.32941868410777","0.338013838013838","conditionB-conditionA","HUMAN","0","0"
"sp|Q9UPU5|UBP24_HUMAN","sp|Q9UPU5|UBP24_HUMAN","-0.0574726554423091","0.32948213588442","0.338013838013838","conditionB-conditionA","HUMAN","0","0"
"sp|Q6NUQ4|TM214_HUMAN","sp|Q6NUQ4|TM214_HUMAN","-0.0967726608032073","0.329590491995314","0.338171459576777","conditionB-conditionA","HUMAN","0","0"
"sp|Q8WYN0|ATG4A_HUMAN","sp|Q8WYN0|ATG4A_HUMAN","0.0633220720648051","0.329743752440453","0.338396853383969","conditionB-conditionA","HUMAN","0","0"
"sp|P61289|PSME3_HUMAN","sp|P61289|PSME3_HUMAN","-0.0568771731258337","0.329826239750098","0.338486574450773","conditionB-conditionA","HUMAN","0","0"
"sp|Q16222|UAP1_HUMAN","sp|Q16222|UAP1_HUMAN","-0.0580483524391511","0.330044904334244","0.338915254237288","conditionB-conditionA","HUMAN","0","0"
"sp|P16278|BGAL_HUMAN","sp|P16278|BGAL_HUMAN","-0.0606779738460155","0.330164974619289","0.339004880694143","conditionB-conditionA","HUMAN","0","0"
"sp|Q7Z5L9|I2BP2_HUMAN","sp|Q7Z5L9|I2BP2_HUMAN","-0.0601165311087204","0.330195236235845","0.339094482852108","conditionB-conditionA","HUMAN","0","0"
"sp|O75376|NCOR1_HUMAN","sp|O75376|NCOR1_HUMAN","-0.0586242034891775","0.330401210464662","0.339273614310882","conditionB-conditionA","HUMAN","0","0"
"sp|P15374|UCHL3_HUMAN","sp|P15374|UCHL3_HUMAN","-0.0563929171367317","0.330452459976572","0.339273614310882","conditionB-conditionA","HUMAN","0","0"
"sp|Q9UBK9|UXT_HUMAN","sp|Q9UBK9|UXT_HUMAN","-0.0579177217741531","0.330579363529871","0.339430894308943","conditionB-conditionA","HUMAN","0","0"
"sp|P29597|TYK2_HUMAN","sp|P29597|TYK2_HUMAN","-0.0635042395964529","0.330684791097228","0.339994580680125","conditionB-conditionA","HUMAN","0","0"
"sp|P36163|OMA1_YEAST","sp|P36163|OMA1_YEAST","0.0722220503844673","0.330787290121046","0.340151720400975","conditionB-conditionA","YEAST","1","-1"
"sp|O94880|PHF14_HUMAN","sp|O94880|PHF14_HUMAN","-0.0601252464252369","0.330992288168684","0.340511986997156","conditionB-conditionA","HUMAN","0","0"
"sp|Q9BV44|THUM3_HUMAN","sp|Q9BV44|THUM3_HUMAN","-0.0606192009500042","0.331016692698165","0.340533586132178","conditionB-conditionA","HUMAN","0","0"
"sp|Q9UHW5|GPN3_HUMAN","sp|Q9UHW5|GPN3_HUMAN","-0.0636439876293995","0.331193869582194","0.341029113067028","conditionB-conditionA","HUMAN","0","0"
"sp|Q9NPF4|OSGEP_HUMAN","sp|Q9NPF4|OSGEP_HUMAN","-0.0606210596114085","0.331340296759079","0.341186027619821","conditionB-conditionA","HUMAN","0","0"
"sp|O94826|TOM70_HUMAN","sp|O94826|TOM70_HUMAN","-0.0566555964472606","0.3314520695041","0.34161364559361","conditionB-conditionA","HUMAN","0","0"
"sp|Q92600|CNOT9_HUMAN","sp|Q92600|CNOT9_HUMAN","-0.0584818084053804","0.331518937914877","0.341702761234434","conditionB-conditionA","HUMAN","0","0"
"sp|Q9UIQ6|LCAP_HUMAN","sp|Q9UIQ6|LCAP_HUMAN","0.0663184328480693","0.331631198750488","0.341834663780273","conditionB-conditionA","HUMAN","0","0"
"sp|Q9BPX3|CND3_HUMAN","sp|Q9BPX3|CND3_HUMAN","-0.0550418843205414","0.331649746192893","0.341834663780273","conditionB-conditionA","HUMAN","0","0"
"sp|Q76L83|ASXL2_HUMAN","sp|Q76L83|ASXL2_HUMAN","-0.065340896285905","0.33166682936353","0.341834663780273","conditionB-conditionA","HUMAN","0","0"
"sp|Q2M3G4|SHRM1_HUMAN","sp|Q2M3G4|SHRM1_HUMAN","-0.0673328111889155","0.331853279968762","0.342058982683983","conditionB-conditionA","HUMAN","0","0"
"sp|P35226|BMI1_HUMAN","sp|P35226|BMI1_HUMAN","-0.0591459283513451","0.332372120265521","0.343027187880427","conditionB-conditionA","HUMAN","0","0"
"sp|P30414|NKTR_HUMAN","sp|P30414|NKTR_HUMAN","-0.0586993428586915","0.332455583756345","0.343116040032459","conditionB-conditionA","HUMAN","0","0"
"sp|P46939|UTRN_HUMAN","sp|P46939|UTRN_HUMAN","-0.0795571701858471","0.332679617336978","0.343361276365603","conditionB-conditionA","HUMAN","0","0"
"sp|Q712K3|UB2R2_HUMAN","sp|Q712K3|UB2R2_HUMAN","0.0637016733271949","0.3327020695041","0.343361276365603","conditionB-conditionA","HUMAN","0","0"
"sp|Q9UHQ4|BAP29_HUMAN","sp|Q9UHQ4|BAP29_HUMAN","0.132707233154965","0.332808473252636","0.34345004731648","conditionB-conditionA","HUMAN","0","0"
"sp|P31146|COR1A_HUMAN","sp|P31146|COR1A_HUMAN","-0.0665387692518387","0.332875829754002","0.343471208434712","conditionB-conditionA","HUMAN","0","0"
"sp|Q5VSL9|STRP1_HUMAN","sp|Q5VSL9|STRP1_HUMAN","-0.062282825612261","0.332930495900039","0.343559940532504","conditionB-conditionA","HUMAN","0","0"
"sp|Q9HCE5|MET14_HUMAN","sp|Q9HCE5|MET14_HUMAN","-0.0595881901763935","0.33308082780164","0.343758443663875","conditionB-conditionA","HUMAN","0","0"
"sp|Q9GZT8|NIF3L_HUMAN","sp|Q9GZT8|NIF3L_HUMAN","-0.0598697910515771","0.33309400624756","0.343758443663875","conditionB-conditionA","HUMAN","0","0"
"sp|O75351|VPS4B_HUMAN","sp|O75351|VPS4B_HUMAN","-0.0647106769803134","0.333114994142913","0.343758443663875","conditionB-conditionA","HUMAN","0","0"
"sp|Q13620|CUL4B_HUMAN","sp|Q13620|CUL4B_HUMAN","-0.057143900200332","0.333243850058571","0.343956785955436","conditionB-conditionA","HUMAN","0","0"
"sp|E9PB15|PTG3L_HUMAN","sp|E9PB15|PTG3L_HUMAN","0.0825308624973076","0.333351718078875","0.343956785955436","conditionB-conditionA","HUMAN","0","0"
"sp|P82663|RT25_HUMAN","sp|P82663|RT25_HUMAN","-0.057589981635882","0.333367825068333","0.343956785955436","conditionB-conditionA","HUMAN","0","0"
"sp|P49356|FNTB_HUMAN","sp|P49356|FNTB_HUMAN","-0.0670534162161083","0.333709976571652","0.344450445584661","conditionB-conditionA","HUMAN","0","0"
"sp|Q96A73|P33MX_HUMAN","sp|Q96A73|P33MX_HUMAN","-0.0754875277925962","0.333811987504881","0.34453894964223","conditionB-conditionA","HUMAN","0","0"
"sp|P53350|PLK1_HUMAN","sp|P53350|PLK1_HUMAN","-0.0578067891597733","0.333947188598204","0.344627429805616","conditionB-conditionA","HUMAN","0","0"
"sp|Q29980|MICB_HUMAN","sp|Q29980|MICB_HUMAN","-0.120967138167787","0.334139496290512","0.344783371575111","conditionB-conditionA","HUMAN","0","0"
"sp|O00264|PGRC1_HUMAN","sp|O00264|PGRC1_HUMAN","-0.0617459374638702","0.334470421710269","0.345479082321188","conditionB-conditionA","HUMAN","0","0"
"sp|Q9UL63|MKLN1_HUMAN","sp|Q9UL63|MKLN1_HUMAN","-0.057928526784881","0.334687622022647","0.345769801646202","conditionB-conditionA","HUMAN","0","0"
"sp|Q01432|AMPD3_HUMAN","sp|Q01432|AMPD3_HUMAN","0.0625522093791506","0.334748145255759","0.345858067997841","conditionB-conditionA","HUMAN","0","0"
"sp|Q10471|GALT2_HUMAN","sp|Q10471|GALT2_HUMAN","-0.0573161517783358","0.335077118313159","0.346148657763389","conditionB-conditionA","HUMAN","0","0"
"sp|O43169|CYB5B_HUMAN","sp|O43169|CYB5B_HUMAN","-0.0606346687341386","0.335197188598204","0.346304289182627","conditionB-conditionA","HUMAN","0","0"
"sp|Q9UQ84|EXO1_HUMAN","sp|Q9UQ84|EXO1_HUMAN","-0.0604512414385994","0.335976181179227","0.347606203641268","conditionB-conditionA","HUMAN","0","0"
"sp|Q9Y4Z0|LSM4_HUMAN","sp|Q9Y4Z0|LSM4_HUMAN","-0.0574391234445226","0.336280261616556","0.348098705501618","conditionB-conditionA","HUMAN","0","0"
"sp|Q9NRK6|ABCBA_HUMAN","sp|Q9NRK6|ABCBA_HUMAN","-0.0582515738622718","0.336516009371339","0.34818659835513","conditionB-conditionA","HUMAN","0","0"
"sp|Q9P2E3|ZNFX1_HUMAN","sp|Q9P2E3|ZNFX1_HUMAN","0.0686512465976321","0.33653992581023","0.348207063898625","conditionB-conditionA","HUMAN","0","0"
"sp|P51178|PLCD1_HUMAN","sp|P51178|PLCD1_HUMAN","-0.0566014515043811","0.336662924638813","0.348227523925057","conditionB-conditionA","HUMAN","0","0"
"sp|Q9H814|PHAX_HUMAN","sp|Q9H814|PHAX_HUMAN","-0.0599494556400266","0.336719543147208","0.348247978436658","conditionB-conditionA","HUMAN","0","0"
"sp|C4AMC7|WASH3_HUMAN;sp|Q6VEQ5|WASH2_HUMAN","sp|C4AMC7|WASH3_HUMAN;sp|Q6VEQ5|WASH2_HUMAN","-0.0625529427267999","0.337708414681765","0.349818083816197","conditionB-conditionA","HUMAN","0","0"
"sp|P55347|PKNX1_HUMAN","sp|P55347|PKNX1_HUMAN","-0.0685009490065625","0.337810425614994","0.349946120689655","conditionB-conditionA","HUMAN","0","0"
"sp|Q6P2H3|CEP85_HUMAN","sp|Q6P2H3|CEP85_HUMAN","-0.0580193791028982","0.337844103865677","0.349946120689655","conditionB-conditionA","HUMAN","0","0"
"sp|Q13233|M3K1_HUMAN","sp|Q13233|M3K1_HUMAN","-0.0798225533021508","0.337885591565795","0.349946120689655","conditionB-conditionA","HUMAN","0","0"
"sp|P0DJD0|RGPD1_HUMAN","sp|P0DJD0|RGPD1_HUMAN","-0.0914702925807269","0.338104744240531","0.35010101010101","conditionB-conditionA","HUMAN","0","0"
"sp|Q9Y508|RN114_HUMAN","sp|Q9Y508|RN114_HUMAN","-0.0644519414777669","0.338217493166732","0.35025585779693","conditionB-conditionA","HUMAN","0","0"
"sp|P11182|ODB2_HUMAN","sp|P11182|ODB2_HUMAN","0.0589005772755691","0.33824482623975","0.350316327904159","conditionB-conditionA","HUMAN","0","0"
"sp|P39748|FEN1_HUMAN","sp|P39748|FEN1_HUMAN","-0.0557994169417064","0.338251659508005","0.350316327904159","conditionB-conditionA","HUMAN","0","0"
"sp|Q9NRW3|ABC3C_HUMAN","sp|Q9NRW3|ABC3C_HUMAN","-0.0725990471734992","0.338275575946896","0.350316327904159","conditionB-conditionA","HUMAN","0","0"
"sp|Q68CP9|ARID2_HUMAN","sp|Q68CP9|ARID2_HUMAN","-0.0587900485371087","0.338353670441234","0.350471063257066","conditionB-conditionA","HUMAN","0","0"
"sp|Q8NDW8|TT21A_HUMAN","sp|Q8NDW8|TT21A_HUMAN","0.119859341276987","0.338557692307692","0.350625756964069","conditionB-conditionA","HUMAN","0","0"
"sp|P55263|ADK_HUMAN","sp|P55263|ADK_HUMAN","-0.0587627190957676","0.33876220226474","0.351049515608181","conditionB-conditionA","HUMAN","0","0"
"sp|P53634|CATC_HUMAN","sp|P53634|CATC_HUMAN","-0.063909826814756","0.338806618508395","0.351069554688551","conditionB-conditionA","HUMAN","0","0"
"sp|Q9BZJ0|CRNL1_HUMAN","sp|Q9BZJ0|CRNL1_HUMAN","-0.0616894643406098","0.338828094494338","0.351089588377724","conditionB-conditionA","HUMAN","0","0"
"sp|Q86SQ9|DHDDS_HUMAN","sp|Q86SQ9|DHDDS_HUMAN","0.0649297422055639","0.339402089027724","0.351714862138534","conditionB-conditionA","HUMAN","0","0"
"sp|Q96S59|RANB9_HUMAN","sp|Q96S59|RANB9_HUMAN","-0.057616711483691","0.33953338539633","0.35207100591716","conditionB-conditionA","HUMAN","0","0"
"sp|Q8IXQ5|KLHL7_HUMAN","sp|Q8IXQ5|KLHL7_HUMAN","-0.0672944478906725","0.339878465443186","0.352427053919591","conditionB-conditionA","HUMAN","0","0"
"sp|Q9H0R6|GATA_HUMAN","sp|Q9H0R6|GATA_HUMAN","-0.0592324151071484","0.340066868410777","0.352783006184458","conditionB-conditionA","HUMAN","0","0"
"sp|Q9UPY8|MARE3_HUMAN","sp|Q9UPY8|MARE3_HUMAN","-0.0680289363398181","0.340079558766107","0.352889784946237","conditionB-conditionA","HUMAN","0","0"
