"protein","contrast","chisq","pvalue","logFC","adj.pvalue","organism","label","TlogFC"
"7133","sp|P07342|ILVB_YEAST","conditionD-conditionB",38.4594512402261,2.259224718415e-08,0.542462673620655,4.65742598769007e-07,"YEAST","1","0.584962500721156"
"7134","sp|P29952|MPI_YEAST","conditionD-conditionB",38.409378420393,2.31506607217824e-08,0.531771507539348,4.75812522327147e-07,"YEAST","1","0.584962500721156"
"7135","sp|P27472|GYS2_YEAST","conditionD-conditionB",38.3274573685554,2.40941243623283e-08,0.594615967930803,4.93711831436504e-07,"YEAST","1","0.584962500721156"
"7136","sp|P0CX51|RS16A_YEAST;sp|P0CX52|RS16B_YEAST","conditionD-conditionB",38.3085693682903,2.4317043934019e-08,0.477203469357573,4.96783332982376e-07,"YEAST","1","0.584962500721156"
"7137","sp|Q5SZB4|CI050_HUMAN","conditionD-conditionB",31.1016882099458,2.44858339160103e-08,3.39215913489471,4.98733916558738e-07,"HUMAN","0","0"
"7138","sp|Q04491|SEC13_YEAST","conditionD-conditionB",38.2815422666233,2.46396097969281e-08,0.510963873951633,5.00367956562693e-07,"YEAST","1","0.584962500721156"
"7139","sp|Q05905|HRI1_YEAST","conditionD-conditionB",38.262483429541,2.48696409022031e-08,0.507377653045083,5.03536211481214e-07,"YEAST","1","0.584962500721156"
"7140","sp|P32449|AROG_YEAST","conditionD-conditionB",38.2230755202157,2.53521003079626e-08,0.710474573588129,5.1178141956994e-07,"YEAST","1","0.584962500721156"
"7141","sp|P07560|SEC4_YEAST","conditionD-conditionB",38.2163867954027,2.54349113992802e-08,0.725487201270656,5.11934030323383e-07,"YEAST","1","0.584962500721156"
"7142","sp|Q04344|HNT1_YEAST","conditionD-conditionB",38.1998666891467,2.56406010867849e-08,0.632434860254289,5.14551649538046e-07,"YEAST","1","0.584962500721156"
"7143","sp|P19097|FAS2_YEAST","conditionD-conditionB",38.14511639906,2.6334239899839e-08,0.70977308992757,5.24619335774795e-07,"YEAST","1","0.584962500721156"
"7144","sp|P39726|GCSH_YEAST","conditionD-conditionB",38.143282897283,2.63577902837042e-08,0.458541538745399,5.24619335774795e-07,"YEAST","1","0.584962500721156"
"7145","sp|P39986|SPF1_YEAST","conditionD-conditionB",38.1420505375256,2.63736311678642e-08,0.573914322016403,5.24619335774795e-07,"YEAST","1","0.584962500721156"
"7146","sp|P15705|STI1_YEAST","conditionD-conditionB",38.0695759120596,2.73221412161462e-08,0.475333056461704,5.41902410184963e-07,"YEAST","1","0.584962500721156"
"7147","sp|P43555|EMP47_YEAST","conditionD-conditionB",38.0627212703329,2.74135957267774e-08,0.650968992834933,5.42135731771124e-07,"YEAST","1","0.584962500721156"
"7148","sp|P15891|ABP1_YEAST","conditionD-conditionB",37.9772552812981,2.85798819055216e-08,0.497407793639347,5.63562135081924e-07,"YEAST","1","0.584962500721156"
"7149","sp|Q08723|RPN8_YEAST","conditionD-conditionB",37.9644994651926,2.87581497504519e-08,0.576241574864197,5.65438418359318e-07,"YEAST","1","0.584962500721156"
"7150","sp|P32588|PUB1_YEAST","conditionD-conditionB",37.9287211456738,2.92641144650219e-08,0.457979117917269,5.73728445837302e-07,"YEAST","1","0.584962500721156"
"7151","sp|P11076|ARF1_YEAST","conditionD-conditionB",37.9219296459146,2.9361156728136e-08,0.464457834146664,5.73976865579049e-07,"YEAST","1","0.584962500721156"
"7152","sp|P00899|TRPE_YEAST","conditionD-conditionB",37.8223114183031,3.08220708955531e-08,0.966461407717139,6.00809593989822e-07,"YEAST","1","0.584962500721156"
"7153","sp|P10659|METK1_YEAST","conditionD-conditionB",37.8006028401793,3.11499408489624e-08,0.534726039266623,6.04674896719356e-07,"YEAST","1","0.584962500721156"
"7154","sp|P50086|PSD10_YEAST","conditionD-conditionB",37.7974313391932,3.11981315226362e-08,0.712714478351367,6.04674896719356e-07,"YEAST","1","0.584962500721156"
"7155","sp|P0CX33|RS30A_YEAST;sp|P0CX34|RS30B_YEAST","conditionD-conditionB",37.7632563383757,3.17221651169319e-08,0.634595074498101,6.13084912757068e-07,"YEAST","1","0.584962500721156"
"7156","sp|P17695|GLRX2_YEAST","conditionD-conditionB",37.7303321555081,3.22353306270173e-08,0.807962969947209,6.21237830752405e-07,"YEAST","1","0.584962500721156"
"7157","sp|P41920|YRB1_YEAST","conditionD-conditionB",37.6570091726038,3.34081492470162e-08,0.712486725975682,6.42021580021048e-07,"YEAST","1","0.584962500721156"
"7158","sp|P21965|MCK1_YEAST","conditionD-conditionB",37.6117171369956,3.41537989001495e-08,0.695800431630802,6.54502236387935e-07,"YEAST","1","0.584962500721156"
"7159","sp|P32377|MVD1_YEAST","conditionD-conditionB",37.5369731730799,3.54208392616684e-08,0.665716822277938,6.74982147324481e-07,"YEAST","1","0.584962500721156"
"7160","sp|Q96GZ6|S41A3_HUMAN","conditionD-conditionB",37.5369675730797,3.54209358510715e-08,-1.41880722518648,6.74982147324481e-07,"HUMAN","0","0"
"7161","sp|P00815|HIS2_YEAST","conditionD-conditionB",37.5212416686303,3.56934376499751e-08,0.504994527887007,6.78275017689332e-07,"YEAST","1","0.584962500721156"
"7162","sp|P39926|SSO2_YEAST","conditionD-conditionB",37.5104947883168,3.58808651679254e-08,0.524049129381543,6.79937397597205e-07,"YEAST","1","0.584962500721156"
"7163","sp|P48015|GCST_YEAST","conditionD-conditionB",37.4954826955157,3.61443250884719e-08,0.637441287613674,6.81469651296376e-07,"YEAST","1","0.584962500721156"
"7164","sp|P04147|PABP_YEAST","conditionD-conditionB",37.4944756667709,3.61620673405838e-08,0.607146573380838,6.81469651296376e-07,"YEAST","1","0.584962500721156"
"7165","sp|P24280|SEC14_YEAST","conditionD-conditionB",37.4525090037329,3.69092360008594e-08,0.494405811313122,6.93628542855929e-07,"YEAST","1","0.584962500721156"
"7166","sp|P37012|PGM2_YEAST","conditionD-conditionB",37.4386905924758,3.71586154068737e-08,0.537369151259368,6.94683729689883e-07,"YEAST","1","0.584962500721156"
"7167","sp|P41911|GPD2_YEAST","conditionD-conditionB",37.4380833342825,3.7169613054111e-08,0.699487892593664,6.94683729689883e-07,"YEAST","1","0.584962500721156"
"7168","sp|P15454|KGUA_YEAST","conditionD-conditionB",37.3739383408243,3.8349795339343e-08,0.59610608014486,7.14777144365892e-07,"YEAST","1","0.584962500721156"
"7169","sp|Q02642|NACB1_YEAST","conditionD-conditionB",37.3368307227912,3.90495358271181e-08,0.800213005595635,7.25830579868537e-07,"YEAST","1","0.584962500721156"
"7170","sp|P02994|EF1A_YEAST","conditionD-conditionB",37.2734467937751,4.02743853822329e-08,0.453948604856627,7.45396519851299e-07,"YEAST","1","0.584962500721156"
"7171","sp|P15496|IDI1_YEAST","conditionD-conditionB",37.2663414047871,4.04140616527826e-08,0.568406197473731,7.45396519851299e-07,"YEAST","1","0.584962500721156"
"7172","sp|P25343|RV161_YEAST","conditionD-conditionB",37.2554124589197,4.06298454880272e-08,0.611937148483367,7.45396519851299e-07,"YEAST","1","0.584962500721156"
"7173","sp|P13663|DHAS_YEAST","conditionD-conditionB",37.2514985977295,4.07074011166131e-08,0.445419392169134,7.45396519851299e-07,"YEAST","1","0.584962500721156"
"7174","sp|P32473|ODPB_YEAST","conditionD-conditionB",37.2499588810047,4.07379521227824e-08,0.65270937346655,7.45396519851299e-07,"YEAST","1","0.584962500721156"
"7175","sp|P04050|RPB1_YEAST","conditionD-conditionB",37.2434696397262,4.08669631468683e-08,0.675684395396305,7.45396519851299e-07,"YEAST","1","0.584962500721156"
"7176","sp|P32621|GDA1_YEAST","conditionD-conditionB",37.2433592673021,4.08691609443679e-08,0.769613491288593,7.45396519851299e-07,"YEAST","1","0.584962500721156"
"7177","sp|P32497|EIF3C_YEAST","conditionD-conditionB",37.2050570072277,4.16390345536755e-08,0.735432987151265,7.57407358472337e-07,"YEAST","1","0.584962500721156"
"7178","sp|P53090|ARO8_YEAST","conditionD-conditionB",37.1959947261118,4.18232944943142e-08,0.576538747589261,7.58730326519519e-07,"YEAST","1","0.584962500721156"
"7179","sp|P39958|GDI1_YEAST","conditionD-conditionB",37.1669279139595,4.24198111081964e-08,0.626717685131503,7.67505252577287e-07,"YEAST","1","0.584962500721156"
"7180","sp|P54839|ERG13_YEAST","conditionD-conditionB",37.0541745336947,4.48152709386918e-08,0.531454041106517,8.08695724657613e-07,"YEAST","1","0.584962500721156"
"7181","sp|Q06151|DCPS_YEAST","conditionD-conditionB",37.0152069114553,4.56741735543886e-08,0.575261957130152,8.22014292832026e-07,"YEAST","1","0.584962500721156"
"7182","sp|P39522|ILV3_YEAST","conditionD-conditionB",36.9685239616297,4.67248023605649e-08,0.638461262353619,8.38704038150192e-07,"YEAST","1","0.584962500721156"
"7183","sp|P20606|SAR1_YEAST","conditionD-conditionB",36.9305924104438,4.75962209645076e-08,0.583548961007715,8.5209760847775e-07,"YEAST","1","0.584962500721156"
"7184","sp|P19262|ODO2_YEAST","conditionD-conditionB",36.8895099757181,4.85583425691161e-08,0.805895217294186,8.67040431752485e-07,"YEAST","1","0.584962500721156"
"7185","sp|P35844|KES1_YEAST","conditionD-conditionB",36.7759714767817,5.13195390627885e-08,0.612097598266068,9.13944566084163e-07,"YEAST","1","0.584962500721156"
"7186","sp|Q05775|EIF3J_YEAST","conditionD-conditionB",36.7590087892577,5.17453129234013e-08,0.617049786535638,9.19121054354829e-07,"YEAST","1","0.584962500721156"
"7187","sp|P53622|COPA_YEAST","conditionD-conditionB",36.7064066471252,5.30882190430404e-08,0.624475711256368,9.40518630598447e-07,"YEAST","1","0.584962500721156"
"7188","sp|P27809|KRE2_YEAST","conditionD-conditionB",36.6911061617257,5.34853267231128e-08,0.533551157578831,9.45092669343731e-07,"YEAST","1","0.584962500721156"
"7189","sp|P39954|SAHH_YEAST","conditionD-conditionB",36.679276151845,5.37943940503993e-08,0.4379004364379,9.48091354209499e-07,"YEAST","1","0.584962500721156"
"7190","sp|P31688|TPS2_YEAST","conditionD-conditionB",36.5971472385607,5.59898034602213e-08,0.492414985869623,9.82378877568095e-07,"YEAST","1","0.584962500721156"
"7191","sp|P41810|COPB_YEAST","conditionD-conditionB",36.5957226141611,5.602866448573e-08,0.567554418700801,9.82378877568095e-07,"YEAST","1","0.584962500721156"
"7192","sp|P07278|KAPR_YEAST","conditionD-conditionB",36.5473477626755,5.73643473833485e-08,0.723858054427835,1.00321248135969e-06,"YEAST","1","0.584962500721156"
"7193","sp|P38221|CDS1_YEAST","conditionD-conditionB",36.5081529606263,5.8469841301978e-08,1.36814218559666,1.018344794908e-06,"YEAST","1","0.584962500721156"
"7194","sp|Q05016|YM71_YEAST","conditionD-conditionB",36.5060762824594,5.85290040877595e-08,0.686226435434834,1.018344794908e-06,"YEAST","1","0.584962500721156"
"7195","sp|Q12466|TCB1_YEAST","conditionD-conditionB",36.4658372656817,5.96872542502069e-08,1.0085872633176,1.03346043266317e-06,"YEAST","1","0.584962500721156"
"7196","sp|P20459|IF2A_YEAST","conditionD-conditionB",36.4653439561116,5.97015948899937e-08,0.847722211179768,1.03346043266317e-06,"YEAST","1","0.584962500721156"
"7197","sp|P39111|VATF_YEAST","conditionD-conditionB",36.3860096933747,6.20532104589344e-08,0.609245538021801,1.07144160089373e-06,"YEAST","1","0.584962500721156"
"7198","sp|Q04792|DCE_YEAST","conditionD-conditionB",36.2349658108391,6.67891315586644e-08,0.673916766563881,1.15029484049011e-06,"YEAST","1","0.584962500721156"
"7199","sp|P46367|ALDH4_YEAST","conditionD-conditionB",36.2082358107585,6.766406546177e-08,0.534652208157535,1.1624208013546e-06,"YEAST","1","0.584962500721156"
"7200","sp|P32466|HXT3_YEAST","conditionD-conditionB",36.1772687142671,6.86920087478171e-08,0.483306100189434,1.17710764612443e-06,"YEAST","1","0.584962500721156"
"7201","sp|P32628|RAD23_YEAST","conditionD-conditionB",36.0156985316484,7.43136530090283e-08,0.577350865878335,1.27024065683522e-06,"YEAST","1","0.584962500721156"
"7202","sp|P34216|EDE1_YEAST","conditionD-conditionB",35.9964488995587,7.50133377636075e-08,0.710386201467138,1.27600322543081e-06,"YEAST","1","0.584962500721156"
"7203","sp|P40495|LYS12_YEAST","conditionD-conditionB",35.9961045547892,7.50259135928744e-08,0.48053305605797,1.27600322543081e-06,"YEAST","1","0.584962500721156"
"7204","sp|P53731|ARPC2_YEAST","conditionD-conditionB",35.9718587815897,7.59167150254925e-08,0.716242036950403,1.28666598238313e-06,"YEAST","1","0.584962500721156"
"7205","sp|P22137|CLH_YEAST","conditionD-conditionB",35.968765456682,7.60311222869348e-08,0.614841612951221,1.28666598238313e-06,"YEAST","1","0.584962500721156"
"7206","sp|P06103|EIF3B_YEAST","conditionD-conditionB",35.8590446983045,8.0202467889201e-08,0.472846447231788,1.35379373903174e-06,"YEAST","1","0.584962500721156"
"7207","sp|P43603|LSB3_YEAST","conditionD-conditionB",35.8540984123977,8.03958063455568e-08,0.800599366053234,1.35379373903174e-06,"YEAST","1","0.584962500721156"
"7208","sp|P54838|DAK1_YEAST","conditionD-conditionB",35.8484281369768,8.06180163737125e-08,0.528553199756448,1.35418361824782e-06,"YEAST","1","0.584962500721156"
"7209","sp|P38999|LYS9_YEAST","conditionD-conditionB",35.7814307670356,8.32904437642057e-08,0.829581999136565,1.39562780524111e-06,"YEAST","1","0.584962500721156"
"7210","sp|P14120|RL30_YEAST","conditionD-conditionB",35.6157640744083,9.028461089855e-08,0.6197919342913,1.50910616202171e-06,"YEAST","1","0.584962500721156"
"7211","sp|P32558|SPT16_YEAST","conditionD-conditionB",35.5551074562165,9.29895712653561e-08,0.750181786367365,1.55050993460347e-06,"YEAST","1","0.584962500721156"
"7212","sp|Q12447|PAA1_YEAST","conditionD-conditionB",35.3143993552504,1.04545467394246e-07,0.72604789091675,1.73893108724463e-06,"YEAST","1","0.584962500721156"
"7213","sp|P38115|ARA1_YEAST","conditionD-conditionB",35.2994713760288,1.05307613851302e-07,0.556948308572098,1.74733584641563e-06,"YEAST","1","0.584962500721156"
"7214","sp|P37291|GLYC_YEAST","conditionD-conditionB",35.2386832431019,1.0846886389082e-07,0.497395377922462,1.79541041617823e-06,"YEAST","1","0.584962500721156"
"7215","sp|P25087|ERG6_YEAST","conditionD-conditionB",35.2303329920214,1.0891045243433e-07,0.542145866413748,1.79572065135742e-06,"YEAST","1","0.584962500721156"
"7216","sp|Q07478|SUB2_YEAST","conditionD-conditionB",35.2283510594607,1.0901552682796e-07,0.516376761807646,1.79572065135742e-06,"YEAST","1","0.584962500721156"
"7217","sp|P53334|SCW4_YEAST","conditionD-conditionB",35.2027772500409,1.10380464990456e-07,0.616375578117832,1.81381232688423e-06,"YEAST","1","0.584962500721156"
"7218","sp|P15646|FBRL_YEAST","conditionD-conditionB",35.1866742193924,1.1124866550194e-07,0.577149965598135,1.82367390701131e-06,"YEAST","1","0.584962500721156"
"7219","sp|P26783|RS5_YEAST","conditionD-conditionB",35.178905015653,1.11669979818707e-07,0.457561494661245,1.82617998246794e-06,"YEAST","1","0.584962500721156"
"7220","sp|P07806|SYV_YEAST","conditionD-conditionB",35.173068757851,1.1198752047914e-07,0.507882686864907,1.8269810595194e-06,"YEAST","1","0.584962500721156"
"7221","sp|P0CX45|RL2A_YEAST;sp|P0CX46|RL2B_YEAST","conditionD-conditionB",35.1658947225415,1.12379082817249e-07,0.509719761873754,1.82898301532475e-06,"YEAST","1","0.584962500721156"
"7222","sp|Q08975|THI21_YEAST","conditionD-conditionB",35.1469020363483,1.13422325309642e-07,0.784616767643366,1.84155627465751e-06,"YEAST","1","0.584962500721156"
"7223","sp|P38234|RFS1_YEAST","conditionD-conditionB",35.0672715106917,1.17902624774402e-07,0.783928119941875,1.90974180081013e-06,"YEAST","1","0.584962500721156"
"7224","sp|P47068|BBC1_YEAST","conditionD-conditionB",35.0414882839568,1.19390818342779e-07,0.8607098216434,1.92925353250814e-06,"YEAST","1","0.584962500721156"
"7225","sp|P00890|CISY1_YEAST","conditionD-conditionB",35.0325347014394,1.19911989560073e-07,0.739757581963167,1.93308356629663e-06,"YEAST","1","0.584962500721156"
"7226","sp|Q99383|HRP1_YEAST","conditionD-conditionB",35.0242901123501,1.20393900182592e-07,0.544752319992385,1.93626407314934e-06,"YEAST","1","0.584962500721156"
"7227","sp|P32802|TMN1_YEAST","conditionD-conditionB",34.9941130685138,1.22174351857574e-07,0.944472915672298,1.96026442379027e-06,"YEAST","1","0.584962500721156"
"7228","sp|Q03219|YM44_YEAST","conditionD-conditionB",34.9584115682657,1.24314726512864e-07,0.851493177403333,1.98991313992239e-06,"YEAST","1","0.584962500721156"
"7229","sp|P37303|GLY1_YEAST","conditionD-conditionB",34.8775941523828,1.29299203344146e-07,0.481291011464368,2.06484150316955e-06,"YEAST","1","0.584962500721156"
"7230","sp|P17536|TPM1_YEAST","conditionD-conditionB",34.8248923479364,1.32656619689087e-07,0.471038070926832,2.11349644905119e-06,"YEAST","1","0.584962500721156"
"7231","sp|P17157|PHO85_YEAST","conditionD-conditionB",34.7985716103373,1.3436585688531e-07,1.12228915063104,2.13572645885693e-06,"YEAST","1","0.584962500721156"
"7232","sp|P15873|PCNA_YEAST","conditionD-conditionB",34.7900047237252,1.34926909645117e-07,0.545440485035698,2.13964514292711e-06,"YEAST","1","0.584962500721156"
"7233","sp|P05744|RL33A_YEAST","conditionD-conditionB",34.7109533638665,1.40215693056334e-07,0.568196241354332,2.21834269735404e-06,"YEAST","1","0.584962500721156"
"7234","sp|P17709|HXKG_YEAST","conditionD-conditionB",34.6662545042079,1.43297275490006e-07,0.506794852439665,2.26183611405688e-06,"YEAST","1","0.584962500721156"
"7235","sp|Q12335|PST2_YEAST","conditionD-conditionB",34.6119502975752,1.47132174221909e-07,0.572704519373689,2.31699116025844e-06,"YEAST","1","0.584962500721156"
"7236","sp|P50861|RIB4_YEAST","conditionD-conditionB",34.5665067219731,1.5041998080445e-07,1.02082667561736,2.36329591088378e-06,"YEAST","1","0.584962500721156"
"7237","sp|P53981|PYP1_YEAST","conditionD-conditionB",34.5304332625735,1.53082010290184e-07,0.596923201896537,2.39957814747494e-06,"YEAST","1","0.584962500721156"
"7238","sp|P32610|VATD_YEAST","conditionD-conditionB",34.4986164286957,1.55468933504821e-07,0.868729934222111,2.43139116007654e-06,"YEAST","1","0.584962500721156"
"7239","sp|P0CX25|RL43A_YEAST;sp|P0CX26|RL43B_YEAST","conditionD-conditionB",34.3667051416231,1.65767910953463e-07,0.644261551716555,2.58541652020712e-06,"YEAST","1","0.584962500721156"
"7240","sp|P01120|RAS2_YEAST","conditionD-conditionB",34.3628644870154,1.66077762653316e-07,0.652691984798372,2.58541652020712e-06,"YEAST","1","0.584962500721156"
"7241","sp|P07256|QCR1_YEAST","conditionD-conditionB",34.357334270916,1.66524938949308e-07,0.538085813942013,2.58645926865787e-06,"YEAST","1","0.584962500721156"
"7242","sp|P12385|ERF1_YEAST","conditionD-conditionB",34.323683245402,1.69272009520327e-07,0.537906271658183,2.62313776940042e-06,"YEAST","1","0.584962500721156"
"7243","sp|Q08972|NEW1_YEAST","conditionD-conditionB",34.3038628528471,1.70911153452025e-07,-0.899543696074332,2.6425194930321e-06,"YEAST","1","0.584962500721156"
"7244","sp|Q02785|PDR12_YEAST","conditionD-conditionB",34.2513168734422,1.75333801477606e-07,0.588725408504867,2.70475249762393e-06,"YEAST","1","0.584962500721156"
"7245","sp|P17967|PDI_YEAST","conditionD-conditionB",34.2069757925572,1.79154634460943e-07,0.549570159320568,2.75744112723483e-06,"YEAST","1","0.584962500721156"
"7246","sp|P34227|PRX1_YEAST","conditionD-conditionB",34.1949688072834,1.80203493460596e-07,0.63718271851887,2.76732362531023e-06,"YEAST","1","0.584962500721156"
"7247","sp|P02829|HSP82_YEAST","conditionD-conditionB",34.1277417845531,1.86190320050628e-07,0.596713324932534,2.85282150293788e-06,"YEAST","1","0.584962500721156"
"7248","sp|P17555|CAP_YEAST","conditionD-conditionB",34.1147008625579,1.87374457949474e-07,0.628481742053669,2.86451334253994e-06,"YEAST","1","0.584962500721156"
"7249","sp|P24783|DBP2_YEAST","conditionD-conditionB",34.0682292424202,1.91655626480269e-07,0.584547213892812,2.92339288552752e-06,"YEAST","1","0.584962500721156"
"7250","sp|P38858|SOL3_YEAST","conditionD-conditionB",34.0079711056236,1.9735260170517e-07,0.79543378828315,3.00355648635407e-06,"YEAST","1","0.584962500721156"
"7251","sp|P48836|VATG_YEAST","conditionD-conditionB",33.964789395922,2.01538817190539e-07,0.528839877530578,3.05488107983503e-06,"YEAST","1","0.584962500721156"
"7252","sp|P05453|ERF3_YEAST","conditionD-conditionB",33.9639297436107,2.01623049367328e-07,0.5540114238553,3.05488107983503e-06,"YEAST","1","0.584962500721156"
"7253","sp|P29509|TRXB1_YEAST","conditionD-conditionB",33.9137843980801,2.06597794316643e-07,0.617058385237302,3.12329954385805e-06,"YEAST","1","0.584962500721156"
"7254","sp|P53723|YN8B_YEAST","conditionD-conditionB",33.8902230678797,2.08977363524987e-07,0.814301885164129,3.15226830168622e-06,"YEAST","1","0.584962500721156"
"7255","sp|P33767|OSTB_YEAST","conditionD-conditionB",33.8692863811174,2.11114807524559e-07,0.590228091016442,3.17746468050792e-06,"YEAST","1","0.584962500721156"
"7256","sp|Q06252|YL179_YEAST","conditionD-conditionB",33.8241171463556,2.1580080178385e-07,0.597908074854164,3.24082307844488e-06,"YEAST","1","0.584962500721156"
"7257","sp|P53337|ERV29_YEAST","conditionD-conditionB",33.8128550018907,2.16985254763991e-07,0.529521813848202,3.25143323383134e-06,"YEAST","1","0.584962500721156"
"7258","sp|Q00055|GPD1_YEAST","conditionD-conditionB",33.7961914272519,2.18749698799314e-07,0.515054976058995,3.27066857347634e-06,"YEAST","1","0.584962500721156"
"7259","sp|P06197|PIS_YEAST","conditionD-conditionB",33.787080599971,2.19720459715411e-07,0.465601132213978,3.27797870053496e-06,"YEAST","1","0.584962500721156"
"7260","sp|P23776|EXG1_YEAST","conditionD-conditionB",33.7730649324832,2.21222236529428e-07,0.624047346945435,3.28913891646515e-06,"YEAST","1","0.584962500721156"
"7261","sp|P32445|RIM1_YEAST","conditionD-conditionB",33.7710824226503,2.21435487834931e-07,0.633519873871817,3.28913891646515e-06,"YEAST","1","0.584962500721156"
"7262","sp|P02992|EFTU_YEAST","conditionD-conditionB",33.7571680527123,2.22937991511962e-07,0.591963189440184,3.30424217049211e-06,"YEAST","1","0.584962500721156"
"7263","sp|P32352|ERG2_YEAST","conditionD-conditionB",33.640392107283,2.35955605942806e-07,0.936233163901624,3.48957823310632e-06,"YEAST","1","0.584962500721156"
"7264","sp|P17891|CLC1_YEAST","conditionD-conditionB",33.5937863486212,2.41360419983572e-07,0.485228921236285,3.56176775954065e-06,"YEAST","1","0.584962500721156"
"7265","sp|P36160|RPF2_YEAST","conditionD-conditionB",33.5753266189849,2.43535187682831e-07,0.739939627246549,3.58608199525173e-06,"YEAST","1","0.584962500721156"
"7266","sp|Q06406|LSM6_YEAST","conditionD-conditionB",33.557095554811,2.4570221579534e-07,0.609037468333936,3.61017748176177e-06,"YEAST","1","0.584962500721156"
"7267","sp|P32614|FRDS_YEAST","conditionD-conditionB",33.4165144760273,2.63071841422047e-07,0.43170547229397,3.85150725716232e-06,"YEAST","1","0.584962500721156"
"7268","sp|P50095|IMDH3_YEAST","conditionD-conditionB",33.4150508379666,2.63258984944947e-07,0.508164678905512,3.85150725716232e-06,"YEAST","1","0.584962500721156"
"7269","sp|P19358|METK2_YEAST","conditionD-conditionB",33.3770420434726,2.68165673333876e-07,0.810189149952803,3.9148735529836e-06,"YEAST","1","0.584962500721156"
"7270","sp|P43534|THI11_YEAST;sp|P47183|THI13_YEAST;sp|Q07748|THI5_YEAST","conditionD-conditionB",33.3596529892802,2.70440823513241e-07,0.828652559456192,3.93899561613736e-06,"YEAST","1","0.584962500721156"
"7271","sp|P25491|MAS5_YEAST","conditionD-conditionB",33.3555835889891,2.70976032390458e-07,0.485504846649889,3.93899561613736e-06,"YEAST","1","0.584962500721156"
"7272","sp|P32565|RPN2_YEAST","conditionD-conditionB",33.3056628084484,2.77628317668643e-07,0.741046504798536,4.02709050127885e-06,"YEAST","1","0.584962500721156"
"7273","sp|Q06146|YL257_YEAST","conditionD-conditionB",33.2909516002318,2.79619609355741e-07,0.752426588015453,4.04734511158959e-06,"YEAST","1","0.584962500721156"
"7274","sp|P20435|RPAB2_YEAST","conditionD-conditionB",33.1552120520453,2.98679224464138e-07,0.915278880824633,4.31404408498839e-06,"YEAST","1","0.584962500721156"
"7275","sp|P38431|IF5_YEAST","conditionD-conditionB",33.0697502040885,3.11338979597231e-07,0.492598429341408,4.48737092838975e-06,"YEAST","1","0.584962500721156"
"7276","sp|P39076|TCPB_YEAST","conditionD-conditionB",32.9954544790581,3.22779091121994e-07,0.536680607966797,4.64242316469963e-06,"YEAST","1","0.584962500721156"
"7277","sp|P21524|RIR1_YEAST","conditionD-conditionB",32.9826914600034,3.24786163630186e-07,0.742077503497583,4.66143517125772e-06,"YEAST","1","0.584962500721156"
"7278","sp|P39730|IF2P_YEAST","conditionD-conditionB",32.9476301603308,3.30364146483575e-07,0.579759212124035,4.72172643807964e-06,"YEAST","1","0.584962500721156"
"7279","sp|P00447|SODM_YEAST","conditionD-conditionB",32.9475619123018,3.30375096946334e-07,0.613568088821898,4.72172643807964e-06,"YEAST","1","0.584962500721156"
"7280","sp|P20449|DBP5_YEAST","conditionD-conditionB",32.9323257705357,3.32828842708466e-07,0.611881373830766,4.73668874193302e-06,"YEAST","1","0.584962500721156"
"7281","sp|P06780|RHO1_YEAST","conditionD-conditionB",32.9274502433506,3.33617870995617e-07,0.598814997003537,4.73668874193302e-06,"YEAST","1","0.584962500721156"
"7282","sp|P32521|PAN1_YEAST","conditionD-conditionB",32.9248921087924,3.34032611903901e-07,0.857287439330449,4.73668874193302e-06,"YEAST","1","0.584962500721156"
"7283","sp|P25443|RS2_YEAST","conditionD-conditionB",32.9238170845933,3.34207055141533e-07,0.54855185546927,4.73668874193302e-06,"YEAST","1","0.584962500721156"
"7284","sp|Q12680|GLT1_YEAST","conditionD-conditionB",32.9094443324641,3.36548063861741e-07,0.485183638856196,4.75995109865161e-06,"YEAST","1","0.584962500721156"
"7285","sp|P28495|CAPZA_YEAST","conditionD-conditionB",32.8727479102147,3.42599631664164e-07,0.618840290962799,4.83548816226413e-06,"YEAST","1","0.584962500721156"
"7286","sp|Q04697|GSF2_YEAST","conditionD-conditionB",32.8519478106394,3.46077862811711e-07,0.723640988155868,4.87446728925066e-06,"YEAST","1","0.584962500721156"
"7287","sp|P32472|FKBP2_YEAST","conditionD-conditionB",32.8365204093853,3.48680409989477e-07,0.725304615918716,4.90097691974878e-06,"YEAST","1","0.584962500721156"
"7288","sp|P52286|SKP1_YEAST","conditionD-conditionB",32.8142269696264,3.52475785558859e-07,0.574635362724628,4.9441088023854e-06,"YEAST","1","0.584962500721156"
"7289","sp|P00127|QCR6_YEAST","conditionD-conditionB",32.7313678398463,3.66947293661823e-07,0.601223551063271,5.13650707568186e-06,"YEAST","1","0.584962500721156"
"7290","sp|P30656|PSB5_YEAST","conditionD-conditionB",32.7063893491373,3.71425085465837e-07,0.684963392195971,5.18851099881744e-06,"YEAST","1","0.584962500721156"
"7291","sp|Q00955|ACAC_YEAST","conditionD-conditionB",32.6912621891505,3.7416334564e-07,0.554862478155922,5.21605172210844e-06,"YEAST","1","0.584962500721156"
"7292","sp|P36105|RL14A_YEAST","conditionD-conditionB",32.6434741178747,3.82946842902854e-07,0.448277747452934,5.3275815383806e-06,"YEAST","1","0.584962500721156"
"7293","sp|Q3E772|LSO2_YEAST","conditionD-conditionB",32.5984681563069,3.91407094291196e-07,0.96593066899465,5.43416829074083e-06,"YEAST","1","0.584962500721156"
